index, note, duration, tactus, joint
0, C5,1.27,0,0
1, F5,1.75,1,0
2, A4,2.17,0,0
3, A#4,2.6,0,0
4, C5,3.01,0,0
5, F4,3.44,1,0
6, G4,3.69,0,0
7, A4,3.92,0,0
8, A#4,4.12,0,0
9, C5,4.34,0,0
10, C5,4.77,0,0
11, F5,5.23,1,0
12, A4,5.65,0,0
13, A#4,6.07,0,0
14, C5,6.51,0,0
15, F4,6.94,1,0
16, A5,7.43,0,0
17, G5,7.65,0,0
18, F5,7.88,0,0
19, E5,8.31,0,0
20, F5,8.66,1,0
21, G5,9.14,0,0
22, A5,9.39,0,0
23, G5,9.69,0,0
24, F5,10.06,0,0
25, E5,10.31,0,0
26, F5,10.53,1,0
27, F5,10.97,0,0
28, G5,11.84,0,0
29, E5,12.06,0,0
30, F5,12.27,1,0
31, G5,12.72,0,0
32, A5,12.95,0,0
33, G5,13.2,0,0
34, F5,13.59,0,0
35, E5,13.83,0,0
36, F5,14.09,1,0
37, A5,14.49,0,0
38, G5,14.72,0,0
39, F5,14.96,0,0
40, A5,15.41,0,0
41, A#5,15.83,1,0
42, A5,16.32,0,0
43, A#5,16.72,0,0
44, A5,17.16,0,0
45, A#5,17.63,1,0
46, A5,18.05,0,0
47, F4,18.89,0,0
48, A#4,19.36,1,0
49, F4,19.79,0,0
50, A#4,20.23,0,0
51, F4,20.68,0,0
52, A#4,21.13,1,0
53, F4,21.58,0,0
54, F5,22.45,0,0
55, G5,22.6,0,0
56, A5,22.91,1,0
57, A#5,23.31,0,0
58, A5,23.54,0,0
59, G5,23.73,0,0
60, F5,24.13,0,0
61, E5,24.57,1,0
62, C5,25.05,0,0
63, D5,25.26,0,0
64, E5,25.45,0,0
65, F5,25.95,0,0
66, E5,26.4,1,0
67, C6,26.85,0,0
68, G5,27.29,0,0
69, A5,27.72,0,0
70, G5,28.17,1,0
71, C5,28.59,0,0
72, C5,29.01,0,0
73, C5,29.42,0,0
74, C5,29.9,1,0
75, C5,30.4,0,0
76, D5,30.61,0,0
77, E5,30.81,0,0
78, F5,31.3,0,0
79, C5,31.7,1,0
80, C5,32.17,0,0
81, D5,32.44,0,0
82, E5,32.65,0,0
83, F5,33.1,0,0
84, E5,33.52,1,0
85, C6,33.93,0,0
86, D6,34.34,0,0
87, B5,34.79,0,0
88, C6,35.18,1,0
89, G5,35.7,0,0
90, A5,36.14,0,0
91, G5,36.57,0,0
92, F5,36.81,0,0
93, E5,36.98,1,0
94, E5,37.45,0,0
95, F5,37.91,0,0
96, G5,38.36,0,0
97, C5,38.75,1,0
98, C5,40.08,0,0
99, F5,40.51,1,0
100, A4,40.97,0,0
101, A#4,41.38,0,0
102, C5,41.82,0,0
103, F4,42.28,1,0
104, G4,42.51,0,0
105, A4,42.71,0,0
106, A#4,42.92,0,0
107, C5,43.15,0,0
108, C5,43.56,0,0
109, F5,44.01,1,0
110, A4,44.43,0,0
111, A#4,44.86,0,0
112, C5,45.3,0,0
113, F4,45.76,1,0
114, A5,46.2,0,0
115, G5,46.42,0,0
116, F5,46.66,0,0
117, E5,47.07,0,0
118, F5,47.52,1,0
119, G5,47.91,0,0
120, A5,48.16,0,0
121, G5,48.35,0,0
122, F5,48.83,0,0
123, E5,49.04,0,0
124, F5,49.23,1,0
125, F5,49.72,0,0
126, G5,50.56,0,0
127, E5,50.81,0,0
128, F5,51.01,1,0
129, G5,51.45,0,0
130, A5,51.68,0,0
131, G5,51.92,0,0
132, F5,52.34,0,0
133, E5,52.6,0,0
134, F5,52.78,1,0
135, A5,53.22,0,0
136, G5,53.41,0,0
137, F5,53.68,0,0
138, A5,54.12,0,0
139, A#5,54.55,1,0
140, A5,54.98,0,0
141, A#5,55.42,0,0
142, A5,55.88,0,0
143, A#5,56.32,1,0
144, A5,56.73,0,0
145, F4,57.63,0,0
146, A#4,58.11,1,0
147, F4,58.57,0,0
148, A#4,59.01,0,0
149, F4,59.4,0,0
150, A#4,59.89,1,0
151, F4,60.34,0,0
152, F5,61.16,0,0
153, G5,61.34,0,0
154, A5,61.62,1,0
155, A#5,61.97,0,0
156, A5,62.2,0,0
157, G5,62.45,0,0
158, F5,62.91,0,0
159, E5,63.32,1,0
160, C5,63.71,0,0
161, D5,64.01,0,0
162, E5,64.26,0,0
163, F5,64.65,0,0
164, E5,65.09,1,0
165, C6,65.52,0,0
166, G5,65.9,0,0
167, A5,66.36,0,0
168, G5,66.82,1,0
169, C5,67.23,0,0
170, C5,67.75,0,0
171, C5,68.14,0,0
172, C5,68.58,1,0
173, C5,69.03,0,0
174, D5,69.28,0,0
175, E5,69.51,0,0
176, F5,69.94,0,0
177, C5,70.38,1,0
178, C5,70.83,0,0
179, D5,71.07,0,0
180, E5,71.25,0,0
181, F5,71.72,0,0
182, E5,72.14,1,0
183, C6,72.57,0,0
184, D6,73.01,0,0
185, B5,73.46,0,0
186, C6,73.88,1,0
187, G5,74.26,0,0
188, A5,74.73,0,0
189, G5,75.18,0,0
190, F5,75.42,0,0
191, E5,75.63,1,0
192, E5,76.05,0,0
193, F5,76.49,0,0
194, G5,76.92,0,0
195, C5,77.36,1,0
196, C5,78.61,0,0
197, D5,78.88,0,0
198, E5,79.11,1,0
199, C5,79.52,0,0
200, D5,79.76,0,0
201, E5,79.99,0,0
202, F5,80.41,0,0
203, E5,80.83,1,0
204, C5,82.09,0,0
205, D5,82.33,0,0
206, E5,82.51,1,0
207, C5,82.98,0,0
208, D5,83.21,0,0
209, E5,83.4,0,0
210, F5,83.9,0,0
211, E5,84.28,1,0
212, E5,85.53,0,0
213, F5,85.78,0,0
