index, note, duration, tactus, joint
0, C2,1.18,0,0
1, D#2,1.81,0,0
2, C3,2.41,0,0
3, A#2,3.87,0,0
4, G#2,4.4,1,0
5, G2,4.6,0,0
6, F2,4.96,0,0
7, D#2,5.49,0,0
8, C#2,7.04,0,0
9, C2,7.64,1,0
10, D#2,8.2,0,0
11, G#2,8.73,0,0
12, F2,9.29,0,0
13, A#2,9.88,0,0
14, D2,11.89,1,0
15, D#2,12.46,0,0
16, C#3,13.07,0,0
17, C3,14.59,0,0
18, C#3,15.18,1,0
19, C3,15.45,0,0
20, B2,15.74,0,0
21, C3,16.3,0,0
22, G#2,17.83,0,0
23, F2,18.43,1,0
24, G2,19.31,0,0
25, G#2,19.61,0,0
26, A#2,20.19,0,0
27, D#2,20.89,0,0
28, C2,22.84,1,0
29, D#2,23.4,0,0
30, C3,23.99,0,0
31, A#2,25.66,0,0
32, G#2,26.03,1,0
33, G2,26.3,0,0
34, F2,26.62,0,0
35, D#2,27.13,0,0
36, C#2,28.66,0,0
37, C2,29.24,1,0
38, D#2,29.75,0,0
39, G#2,30.29,0,0
40, F2,30.86,0,0
41, A#2,31.47,0,0
42, D2,33.35,1,0
43, D#2,33.89,0,0
44, D#3,34.52,0,0
45, C#3,34.77,0,0
46, C3,35.97,0,0
47, C#3,36.54,1,0
48, C3,36.76,0,0
49, B2,37.09,0,0
50, C3,37.64,0,0
51, G#2,39.16,0,0
52, F2,39.76,1,0
53, G2,40.58,0,0
54, G#2,40.87,0,0
55, A#2,41.43,0,0
56, G#2,42.06,0,0
57, F2,44.31,1,0
58, G#2,44.77,0,0
59, C3,45.22,0,0
60, A#2,46.37,0,0
61, C#3,46.78,1,0
62, C3,47.18,0,0
63, D#3,47.62,0,0
64, C3,48.98,0,0
65, F3,49.61,1,0
66, F3,50.24,0,0
67, D#3,50.95,0,0
68, F3,51.78,0,0
69, C3,52.82,0,0
70, A#2,55.6,1,0
71, C3,56.15,0,0
72, C#3,56.69,0,0
73, A#2,58.06,0,0
74, A#2,58.67,1,0
75, A#2,59.08,0,0
76, C3,59.59,0,0
77, G#2,61.0,0,0
78, A#2,61.53,1,0
79, F2,62.26,0,0
80, G2,62.59,0,0
81, C2,63.13,0,0
82, C3,63.71,0,0
83, A#2,65.51,1,0
84, C3,65.83,0,0
85, C#3,66.13,0,0
86, D#3,66.4,0,0
87, C#3,66.68,0,0
88, A#2,68.01,0,0
89, D#3,68.53,1,0
90, C#3,68.77,0,0
91, C3,69.06,0,0
92, A#2,69.28,0,0
93, C3,69.56,0,0
94, G#2,71.03,0,0
95, D#2,71.57,1,0
96, C3,72.23,0,0
97, C#3,72.82,0,0
98, C3,73.06,0,0
99, A#2,73.44,0,0
100, G#2,74.19,0,0
101, C2,76.57,1,0
102, D#2,77.18,0,0
103, C3,77.8,0,0
104, A#2,79.21,0,0
105, G#2,79.79,1,0
106, G2,80.02,0,0
107, F2,80.35,0,0
108, D#2,80.92,0,0
109, C#2,82.43,0,0
110, C2,83.02,1,0
111, D#2,83.56,0,0
112, G#2,84.09,0,0
113, F2,84.69,0,0
114, A#2,85.33,0,0
115, D2,87.2,1,0
116, D#2,87.74,0,0
117, C#3,88.36,0,0
118, C3,89.84,0,0
119, C#3,90.41,1,0
120, C3,90.65,0,0
121, B2,90.98,0,0
122, C3,91.51,0,0
123, G#2,93.04,0,0
124, F2,93.64,1,0
125, G2,94.45,0,0
126, G#2,94.75,0,0
127, A#2,95.31,0,0
128, D#2,95.94,0,0
129, C2,97.84,1,0
130, D#2,98.35,0,0
131, C3,98.92,0,0
132, A#2,100.29,0,0
133, G#2,100.78,1,0
134, G2,101.01,0,0
135, F2,101.33,0,0
136, D#2,101.84,0,0
137, C#2,103.27,0,0
138, C2,103.82,1,0
139, D#2,104.32,0,0
140, G#2,104.8,0,0
141, F2,105.36,0,0
142, A#2,105.93,0,0
143, D2,107.76,1,0
144, D#2,108.27,0,0
145, C#3,108.86,0,0
146, C3,110.24,0,0
147, C#3,110.77,1,0
148, C3,111.0,0,0
149, B2,111.3,0,0
150, C3,111.86,0,0
151, G#2,113.31,0,0
152, F2,113.84,1,0
153, G2,114.66,0,0
154, G#2,114.95,0,0
155, A#2,115.49,0,0
156, G#2,116.1,0,0
157, F2,118.37,1,0
158, G#2,118.84,0,0
159, C3,119.31,0,0
160, A#2,120.53,0,0
161, C#3,120.97,1,0
162, C3,121.4,0,0
163, D#3,121.88,0,0
164, C3,123.25,0,0
165, F3,123.85,1,0
166, F3,124.45,0,0
167, D#3,125.19,0,0
168, F3,126.02,0,0
169, C3,127.12,0,0
170, A#2,129.8,1,0
171, C3,130.38,0,0
172, C#3,130.96,0,0
173, A#2,132.38,0,0
174, G#2,132.9,1,0
175, A#2,133.39,0,0
176, C3,133.96,0,0
177, G#2,135.4,0,0
178, A#2,135.94,1,0
179, F2,136.73,0,0
180, G2,137.08,0,0
181, C2,137.64,0,0
182, C3,138.27,0,0
183, A#2,140.1,1,0
184, C3,140.47,0,0
185, C#3,140.79,0,0
186, D#3,141.09,0,0
187, C#3,141.36,0,0
188, A#2,142.8,0,0
189, D#3,143.38,1,0
190, C#3,143.61,0,0
191, C3,143.92,0,0
192, A#2,144.17,0,0
193, C3,144.47,0,0
194, G#2,145.99,0,0
195, D#2,146.63,1,0
196, C3,147.27,0,0
197, C#3,147.92,0,0
198, C3,148.21,0,0
199, A#2,148.67,0,0
200, G#2,149.62,0,0
