index,note,duration,tactus,joint
0, G4,1.01,0,0
1, B4,1.47,1,0
2, G4,2.29,0,0
3, G4,2.72,0,0
4, G4,3.53,0,0
5, B4,3.93,1,0
6, G4,4.71,0,0
7, G4,5.06,0,0
8, G4,5.91,0,0
9, C5,6.32,1,0
10, C5,7.1,0,0
11, B4,7.57,0,0
12, A4,8.5,0,0
13, G4,8.97,1,0
14, G4,11.02,0,0
15, B4,11.49,1,0
16, G4,12.35,0,0
17, G4,12.79,0,0
18, G4,13.64,0,0
19, E4,14.12,1,0
20, A4,15.31,0,0
21, F#4,16.56,1,0
22, G4,17.39,0,0
23, A4,17.84,0,0
24, A4,18.61,0,0
25, D4,19.26,1,0
26, D5,21.24,0,0
27, B4,21.68,1,0
28, G4,22.51,0,0
29, C5,22.91,0,0
30, C5,23.7,0,0
31, C#5,24.12,1,0
32, A4,24.95,0,0
33, D5,25.37,0,0
34, D5,26.21,0,0
35, D#5,26.67,1,0
36, B4,27.49,0,0
37, E5,27.9,0,0
38, E5,28.81,0,0
39, E5,29.2,1,0
40, C5,29.92,0,0
41, D5,30.39,0,0
42, F#4,31.21,0,0
43, G4,31.65,1,0
44, C5,32.48,0,0
45, D5,32.9,0,0
46, D4,33.71,0,0
47, G4,34.11,1,0
48, G4,36.21,0,0
49, B4,36.66,1,0
50, G4,37.4,0,0
51, G4,37.9,0,0
52, G4,38.73,0,0
53, B4,39.13,1,0
54, G4,39.96,0,0
55, G4,40.4,0,0
56, G4,41.22,0,0
57, C5,41.65,1,0
58, C5,42.47,0,0
59, B4,42.92,0,0
60, A4,43.76,0,0
61, G4,44.13,1,0
62, G4,46.32,0,0
63, B4,46.75,1,0
64, G4,47.55,0,0
65, G4,48.02,0,0
66, G4,48.88,0,0
67, E4,49.35,1,0
68, A4,50.52,0,0
69, F#4,51.81,1,0
70, G4,52.6,0,0
71, A4,53.03,0,0
72, A4,53.87,0,0
73, D4,54.4,1,0
74, D5,56.24,0,0
75, B4,56.67,1,0
76, G4,57.56,0,0
77, C5,57.93,0,0
78, C5,58.71,0,0
79, C#5,59.15,1,0
80, A4,59.93,0,0
81, D5,60.36,0,0
82, D5,61.17,0,0
83, D#5,61.58,1,0
84, B4,62.29,0,0
85, E5,62.73,0,0
86, E5,63.58,0,0
87, E5,63.95,1,0
88, C5,64.76,0,0
89, D5,65.17,0,0
90, F#4,66.0,0,0
91, G4,66.42,1,0
