index,note,duration,tactus,joint
0, F3,1.51,0,0
1, G3,1.89,0,0
2, G3,2.21,0,0
3, F3,2.5,0,0
4, G3,2.94,0,0
5, F3,4.39,0,1
6, G3,4.72,0,0
7, A3,5.05,0,0
8, G3,5.37,0,0
9, F3,5.96,0,0
10, E3,6.61,1,0
11, F3,6.92,0,0
12, F3,7.21,0,0
13, E3,7.51,0,0
14, F3,7.83,0,0
15, E3,9.34,0,1
16, F3,9.65,0,0
17, G3,9.96,0,0
18, F3,10.29,0,0
19, E3,10.89,0,0
20, D3,11.58,1,0
21, E3,11.85,0,0
22, E3,12.16,0,0
23, D3,12.47,0,0
24, E3,12.82,0,0
25, D3,14.34,0,1
26, E3,14.67,0,0
27, F3,14.95,0,0
28, E3,15.26,0,0
29, D3,15.92,0,0
30, A#3,16.58,1,0
31, G3,21.64,1,1
32, A3,21.93,0,0
33, A3,22.16,0,0
34, G3,22.55,0,0
35, A3,22.93,0,0
36, G3,24.35,0,1
37, A3,24.71,0,0
38, A#3,24.96,0,0
39, A3,25.28,0,0
40, G3,25.9,0,0
41, F3,26.59,1,0
42, G3,26.89,0,0
43, G3,27.18,0,0
44, F3,27.48,0,0
45, G3,27.79,0,0
46, F3,29.26,0,1
47, G3,29.55,0,0
48, A3,29.84,0,0
49, G3,30.2,0,0
50, F3,30.76,0,0
51, E3,31.42,1,0
52, F3,31.72,0,0
53, F3,32.0,0,0
54, E3,32.3,0,0
55, F3,32.64,0,0
56, E3,34.09,0,1
57, F3,34.4,0,0
58, G3,34.71,0,0
59, F3,35.01,0,0
60, E3,35.6,0,0
61, C4,36.26,1,0
62, C4,40.95,1,1
63, A#3,41.3,0,0
64, A#3,41.56,0,0
65, A3,41.88,0,0
66, A3,42.18,0,0
67, A#3,43.64,0,1
68, A#3,43.9,0,0
69, C4,44.19,0,0
70, C4,44.48,0,0
71, A#3,44.8,0,0
72, A#3,45.09,0,0
73, A3,45.38,0,0
74, C4,45.65,1,0
75, A#3,45.94,0,0
76, A#3,46.2,0,0
77, A3,46.51,0,0
78, A3,46.8,0,0
79, A#3,48.31,0,1
80, A#3,48.62,0,0
81, C4,48.88,0,0
82, C4,49.16,0,0
83, A#3,49.49,0,0
84, A#3,49.75,0,0
85, A3,50.02,0,0
86, A#3,50.32,1,0
87, A3,50.61,0,0
88, A3,50.91,0,0
89, G3,51.2,0,0
90, G3,51.5,0,0
91, A#3,52.67,1,0
92, A3,52.92,0,0
93, A3,53.23,0,0
94, G3,53.53,0,0
95, G3,53.87,0,0
96, A#3,55.02,1,0
97, A3,55.32,0,0
98, A3,55.58,0,0
99, G3,55.87,0,0
100, G3,56.11,0,0
101, F3,56.46,0,0
102, E3,56.74,0,0
103, F3,57.03,0,0
104, A3,57.35,1,0
105, G3,57.61,0,0
106, G3,57.91,0,0
107, F3,58.19,0,0
108, F3,58.44,0,0
109, E3,58.74,0,0
110, D3,59.05,0,0
111, E3,59.29,0,0
112, F3,59.69,1,0
113, G3,59.99,0,0
114, G3,60.27,0,0
115, F3,60.57,0,0
116, G3,60.85,0,0
