index, note, duration, tactus, joint
0, B5,2.9,0,1
1, B5,3.18,0,0
2, B5,3.49,0,0
3, D6,3.79,0,0
4, B5,5.18,0,1
5, B5,5.49,0,0
6, B5,5.78,0,0
7, D6,6.07,0,0
8, F#5,7.28,1,0
9, F#5,7.82,0,0
10, F#5,8.39,0,0
11, F#5,8.96,0,0
12, F#5,9.53,1,0
13, G5,10.33,0,0
14, A5,10.48,0,0
15, B5,10.65,0,0
16, G5,12.34,0,1
17, C6,12.89,0,0
18, B5,13.43,0,0
19, F#5,14.07,1,0
20, G5,14.59,0,0
21, G5,15.13,0,0
22, F#5,15.72,0,0
23, G5,16.26,1,0
24, B5,20.8,0,2
25, B5,21.09,0,0
26, B5,21.38,0,0
27, D6,21.7,0,0
28, B5,23.02,0,1
29, B5,23.3,0,0
30, B5,23.6,0,0
31, D6,23.9,0,0
32, F#5,25.04,1,0
33, F#5,25.51,0,0
34, F#5,26.05,0,0
35, F#5,26.64,0,0
36, F#5,27.21,1,0
37, G5,28.04,0,0
38, A5,28.18,0,0
39, B5,28.33,0,0
40, G5,29.93,0,1
41, C6,30.45,0,0
42, B5,31.03,0,0
43, F#5,31.59,1,0
44, G5,32.06,0,0
45, G5,32.7,0,0
46, F#5,33.27,0,0
47, G5,33.81,1,0
48, B5,35.48,0,0
49, B5,36.05,1,0
50, A5,36.32,0,0
51, B5,36.6,0,0
52, C6,36.84,0,0
53, B5,37.17,0,0
54, C6,38.0,0,0
55, A5,38.34,1,0
56, G5,38.63,0,0
57, A5,38.89,0,0
58, B5,39.18,0,0
59, A5,39.48,0,0
60, B5,40.31,0,0
61, G5,40.57,1,0
62, F#5,40.85,0,0
63, G5,41.18,0,0
64, A5,41.48,0,0
65, G5,41.8,0,0
66, A5,42.6,0,0
67, F#5,42.9,1,0
68, F#5,44.3,0,0
69, G5,44.59,0,0
70, A5,44.87,0,0
71, B5,45.15,1,0
72, C6,45.64,0,0
73, C6,46.24,0,0
74, B5,46.75,0,0
75, C6,47.33,1,0
76, E6,47.67,0,0
77, D6,47.93,0,0
78, C6,48.23,0,0
79, D6,48.53,0,0
80, D6,49.35,0,0
81, C6,49.63,1,0
82, C6,50.47,0,0
83, B5,50.77,0,0
84, B5,51.05,0,0
85, A5,51.33,0,0
86, G5,51.63,0,0
87, F#5,51.92,1,0
88, G5,52.5,0,0
89, G5,53.07,0,0
90, F#5,53.71,0,0
91, G5,54.27,1,0
92, B5,55.92,0,0
93, B5,56.53,1,0
94, A5,56.81,0,0
95, B5,57.1,0,0
96, C6,57.35,0,0
97, B5,57.66,0,0
98, C6,58.5,0,0
99, A5,58.8,1,0
100, G5,59.06,0,0
101, A5,59.35,0,0
102, B5,59.66,0,0
103, A5,59.94,0,0
104, B5,60.75,0,0
105, G5,61.08,1,0
106, F#5,61.34,0,0
107, G5,61.58,0,0
108, A5,61.91,0,0
109, G5,62.17,0,0
110, A5,63.01,0,0
111, F#5,63.31,1,0
112, F#5,64.75,0,0
113, G5,65.03,0,0
114, A5,65.3,0,0
115, B5,65.57,1,0
116, C6,66.13,0,0
117, C6,66.69,0,0
118, B5,67.15,0,0
119, C6,67.74,1,0
120, E6,68.03,0,0
121, D6,68.32,0,0
122, C6,68.63,0,0
123, D6,68.86,0,0
124, D6,69.57,0,0
125, C6,70.04,1,0
126, C6,70.88,0,0
127, B5,71.16,0,0
128, B5,71.45,0,0
129, A5,71.71,0,0
130, G5,72.01,0,0
131, F#5,72.28,1,0
132, G5,72.91,0,0
133, G5,73.52,0,0
134, F#5,74.16,0,0
135, G5,74.84,1,0
