index, note, duration, tactus, joint
0, D#3,1.57,0,0
1, F3,1.91,0,0
2, G3,2.25,0,0
3, G#3,2.59,0,0
4, A#3,2.99,1,0
5, G#3,4.4,0,0
6, G3,4.76,0,0
7, F3,5.1,0,0
8, D#3,5.44,0,0
9, D3,5.81,1,0
10, D3,6.6,0,0
11, D#3,7.35,0,0
12, D3,7.66,0,0
13, C3,8.02,0,0
14, D3,8.4,0,0
15, D#3,8.77,1,0
16, F3,10.15,0,0
17, D#3,10.48,0,0
18, D3,10.78,0,0
19, D#3,11.11,0,0
20, F3,11.49,1,0
21, F3,12.96,0,0
22, G3,13.28,0,0
23, G#3,13.64,0,0
24, A#3,13.94,0,0
25, C4,14.33,1,0
26, A#3,15.69,0,0
27, G#3,16.01,0,0
28, G3,16.34,0,0
29, F3,16.68,0,0
30, A#3,17.08,1,0
31, A#3,17.79,0,0
32, G#3,18.5,0,0
33, G3,18.82,0,0
34, F3,19.15,0,0
35, D#3,19.49,0,0
36, A#3,19.86,1,0
37, A#3,20.53,0,0
38, G#3,21.23,0,0
39, G3,21.88,0,0
40, F3,22.63,1,0
41, D#3,24.07,0,0
42, F3,24.44,0,0
43, G3,24.81,0,0
44, G#3,25.17,0,0
45, A#3,25.58,1,0
46, G#3,26.97,0,0
47, G3,27.29,0,0
48, F3,27.64,0,0
49, D#3,27.95,0,0
50, D3,28.36,1,0
51, D3,29.08,0,0
52, D3,29.42,0,0
53, D#3,29.79,0,0
54, D3,30.12,0,0
55, C3,30.44,0,0
56, D3,30.79,0,0
57, D#3,31.17,1,0
58, D#3,34.29,0,1
59, D#3,34.65,0,0
60, D#3,34.96,0,0
61, D#3,35.33,0,0
62, D3,35.67,0,0
63, C3,35.99,0,0
64, D3,36.32,0,0
65, D#3,36.72,1,0
66, D#3,39.61,0,1
67, F3,40.01,0,0
68, G3,40.31,0,0
69, G#3,40.64,0,0
70, A#3,41.04,1,0
71, G#3,42.41,0,0
72, G3,42.71,0,0
73, F3,43.05,0,0
74, D#3,43.37,0,0
75, D3,43.75,1,0
76, D3,44.46,0,0
77, D#3,45.17,0,0
78, D3,45.51,0,0
79, C3,45.84,0,0
80, D3,46.18,0,0
81, D#3,46.56,1,0
82, F3,47.9,0,0
83, D#3,48.22,0,0
84, D3,48.51,0,0
85, D#3,48.79,0,0
86, F3,49.2,1,0
87, F3,50.54,0,0
88, G3,50.85,0,0
89, G#3,51.18,0,0
90, A#3,51.51,0,0
91, C4,51.86,1,0
92, A#3,53.14,0,0
93, G#3,53.49,0,0
94, G3,53.8,0,0
95, F3,54.09,0,0
96, A#3,54.49,1,0
97, A#3,55.14,0,0
98, G#3,55.88,0,0
99, G3,56.21,0,0
100, F3,56.5,0,0
101, D#3,56.83,0,0
102, A#3,57.18,1,0
103, A#3,57.79,0,0
104, G#3,58.47,0,0
105, G3,59.17,0,0
106, F3,59.87,1,0
107, D#3,61.4,0,0
108, F3,61.69,0,0
109, G3,62.03,0,0
110, G#3,62.41,0,0
111, A#3,62.79,1,0
112, G#3,64.22,0,0
113, G3,64.53,0,0
114, F3,64.89,0,0
115, D#3,65.2,0,0
116, D3,65.59,1,0
117, D3,66.19,0,0
118, D3,66.56,0,0
119, D#3,66.86,0,0
120, D3,67.18,0,0
121, C3,67.52,0,0
122, D3,67.83,0,0
123, D#3,68.18,1,0
124, D#3,71.25,0,1
125, D#3,71.59,0,0
126, D#3,71.93,0,0
127, D#3,72.27,0,0
128, D3,72.6,0,0
129, C3,72.91,0,0
130, D3,73.28,0,0
131, D#3,73.65,1,0
