index, note, duration, tactus, joint
0, C3,1.09,0,0
1, B2,1.41,0,0
2, C3,1.8,0,0
3, F2,2.49,0,0
4, G#2,2.87,1,0
5, G2,3.51,0,0
6, E2,3.94,0,0
7, F2,4.52,0,0
8, C2,5.38,0,1
9, D2,5.57,0,0
10, E2,5.77,0,0
11, G2,5.95,0,0
12, G#2,6.25,0,0
13, G2,6.43,0,0
14, F2,6.64,0,0
15, A#2,7.02,0,0
16, G#2,7.22,0,0
17, G2,7.42,1,0
18, C3,8.17,0,0
19, B2,8.38,0,0
20, C3,8.58,0,0
21, F3,9.93,0,1
22, D#3,10.3,0,0
23, C3,10.75,0,0
24, F2,11.14,0,0
25, C#3,12.15,0,1
26, C3,12.49,0,0
27, A#2,12.88,0,0
28, D#2,13.22,0,0
29, D#2,13.94,1,0
30, C#3,14.26,0,0
31, C3,14.59,0,0
32, A#2,15.0,0,0
33, D#2,15.13,0,0
34, F2,15.33,0,0
35, G2,15.53,0,0
36, G#2,15.71,0,0
37, A#2,15.9,0,0
38, C3,16.14,1,0
39, C#3,16.33,0,0
40, D#3,16.51,0,0
41, C3,17.1,0,0
42, D#3,17.32,0,0
43, D#3,18.24,1,0
44, G#3,18.66,0,0
45, G3,19.0,0,0
46, F3,19.44,0,0
47, D#3,20.2,0,0
48, D#3,20.78,1,0
49, F3,21.16,0,0
50, D#3,21.49,0,0
51, C#3,21.94,0,0
52, C3,22.75,0,0
53, C3,23.39,1,0
54, C#3,23.7,0,0
55, C3,24.0,0,0
56, A#2,24.4,0,0
57, A2,24.99,0,0
58, A#2,25.19,0,0
59, B2,25.56,1,0
60, A#2,26.06,0,0
61, B2,26.26,0,0
62, C3,26.65,0,0
63, G#2,27.25,0,0
64, A#2,27.44,0,0
65, B2,27.62,0,0
66, C3,27.84,1,0
67, C3,28.8,0,0
68, A#3,29.26,0,0
69, A#3,29.4,0,0
70, G#3,29.5,0,0
71, G3,29.66,0,0
72, A#3,30.06,1,0
73, G#3,30.51,0,0
74, F3,30.81,0,0
75, C#3,31.17,0,0
76, A#2,31.52,0,0
77, F2,31.9,0,0
78, G#3,32.3,1,0
79, G3,32.62,0,0
80, F3,32.99,0,0
81, C3,33.33,0,0
82, G#2,33.69,0,0
83, F2,34.06,0,0
84, C3,34.47,1,0
85, A#2,34.84,0,0
86, G#2,35.15,0,0
87, A#2,35.5,0,0
88, G#2,36.12,0,0
89, G2,36.33,0,0
90, F2,36.7,1,0
91, F2,37.6,0,0
92, G2,38.53,1,0
93, C2,38.93,0,0
94, C2,39.09,0,0
95, C2,39.23,0,0
96, C2,39.38,0,0
97, C2,39.64,0,0
98, C3,40.07,0,0
99, G2,40.65,0,0
100, G#2,40.85,1,0
101, F2,41.19,0,0
102, F2,41.37,0,0
