index, note, duration, tactus, joint
0, C5,1.37,0,0
1, F5,2.76,0,0
2, F5,3.82,1,0
3, G5,4.82,0,0
4, G5,5.41,0,0
5, A5,6.0,1,0
6, G5,7.17,0,0
7, F5,7.68,0,0
8, F5,8.37,1,0
9, E5,8.93,0,0
10, F5,9.45,0,0
11, C5,10.0,0,0
12, A#4,10.57,1,0
13, A4,11.11,0,0
14, G4,11.7,0,0
15, F4,12.86,1,0
16, F5,14.56,0,0
17, A#5,15.15,1,0
18, A5,15.73,0,0
19, G5,16.03,0,0
20, A5,16.3,0,0
21, G5,17.42,1,0
22, F5,18.01,0,0
23, E5,19.16,0,0
24, F5,19.69,1,0
25, C5,20.25,0,0
26, A#4,20.82,0,0
27, A4,21.34,0,0
28, G4,22.03,1,0
29, F4,23.2,0,0
30, C5,24.97,0,1
31, D5,25.56,0,0
32, A#4,26.09,0,0
33, C5,26.65,1,0
34, F5,27.28,0,0
35, F5,27.59,0,0
36, G5,27.86,0,0
37, G5,28.13,0,0
38, F5,28.44,0,0
39, F5,29.03,1,0
40, E5,29.56,0,0
41, F5,30.11,0,0
42, C5,30.67,0,0
43, A#4,31.23,1,0
44, A4,31.74,0,0
45, G4,32.32,0,0
46, F4,33.4,1,0
47, C5,35.48,1,0
48, F5,36.66,0,0
49, F5,37.95,1,0
50, G5,38.74,0,0
51, G5,39.25,0,0
52, A5,39.79,1,0
53, G5,40.91,0,0
54, F5,41.38,0,0
55, F5,42.03,1,0
56, E5,42.57,0,0
57, F5,43.08,0,0
58, C5,43.61,0,0
59, A#4,44.18,1,0
60, A4,44.71,0,0
61, G4,45.29,0,0
62, F4,46.37,1,0
63, F5,48.07,0,0
64, A#5,48.64,1,0
65, A5,49.19,0,0
66, G5,49.46,0,0
67, A5,49.71,0,0
68, G5,50.78,1,0
69, F5,51.33,0,0
70, E5,52.44,0,0
71, F5,52.99,1,0
72, C5,53.47,0,0
73, A#4,54.02,0,0
74, A4,54.52,0,0
75, G4,55.09,1,0
76, F4,56.12,0,0
77, C5,57.71,0,1
78, D5,58.27,0,0
79, A#4,58.79,0,0
80, C5,59.27,1,0
81, F5,59.88,0,0
82, F5,60.15,0,0
83, G5,60.44,0,0
84, G5,60.71,0,0
85, F5,60.98,0,0
86, F5,61.53,1,0
87, E5,62.0,0,0
88, F5,62.54,0,0
89, C5,63.04,0,0
90, A#4,63.6,1,0
91, A4,64.1,0,0
92, G4,64.67,0,0
93, F4,65.71,1,0
94, C5,67.72,1,0
95, F5,68.81,0,0
96, F5,70.04,1,0
97, G5,70.77,0,0
98, G5,71.34,0,0
99, A5,71.84,1,0
100, G5,72.9,0,0
101, F5,73.4,0,0
