index, note, duration, tactus, joint
0, G4,1.39,0,0
1, E5,3.21,0,1
2, G4,3.82,0,0
3, C5,4.21,0,0
4, E5,4.62,1,0
5, G#4,4.87,0,0
6, A4,6.27,1,0
7, A4,7.95,1,0
8, A4,9.44,1,0
9, A#4,9.74,0,0
10, B4,9.94,0,0
11, E5,10.14,0,0
12, G4,10.39,0,0
13, F#4,10.6,0,0
14, F4,10.81,0,0
15, C#5,11.04,0,0
16, C5,11.24,1,0
17, E4,11.48,0,0
18, G4,14.55,1,1
19, E5,16.6,0,1
20, G4,17.19,0,0
21, C5,17.64,0,0
22, E5,18.05,1,0
23, G#4,18.3,0,0
24, A4,19.57,1,0
25, A4,21.5,1,0
26, A4,23.06,1,0
27, A#4,23.29,0,0
28, B4,23.49,0,0
29, E5,23.73,0,0
30, G4,23.95,0,0
31, F#4,24.16,0,0
32, F4,24.36,0,0
33, C#5,24.62,0,0
34, C5,24.81,1,0
35, E4,25.08,0,0
36, A4,28.1,1,1
37, C5,28.35,0,0
38, E5,29.79,1,0
39, F4,30.07,0,0
40, A4,30.68,0,0
41, C5,31.09,0,0
42, E5,31.52,1,0
43, A4,31.77,0,0
44, A4,34.92,1,1
45, C5,35.19,0,0
46, E5,36.6,1,0
47, F#4,37.03,0,0
48, A4,37.49,0,0
49, C5,37.87,0,0
50, E5,38.29,1,0
51, A4,38.6,0,0
52, G#4,40.77,0,1
53, G4,41.73,1,0
54, E5,43.7,0,1
55, G4,44.34,0,0
56, C5,44.78,0,0
57, E5,45.2,1,0
58, G#4,45.51,0,0
59, A4,46.87,1,0
60, A4,48.43,1,0
61, A4,50.06,1,0
62, A#4,50.26,0,0
63, B4,50.49,0,0
64, E5,50.71,0,0
65, G4,50.9,0,0
66, F#4,51.13,0,0
67, F4,51.35,0,0
68, C#5,51.58,0,0
69, C5,51.79,1,0
70, E4,52.03,0,0
71, G4,55.0,1,1
72, E5,57.0,0,1
73, G4,57.58,0,0
74, C5,58.0,0,0
75, E5,58.4,1,0
76, G#4,58.71,0,0
77, A4,59.95,1,0
78, A4,61.77,1,0
79, A4,63.42,1,0
80, A#4,63.66,0,0
81, B4,63.86,0,0
82, E5,64.06,0,0
83, G4,64.31,0,0
84, F#4,64.53,0,0
85, F4,64.72,0,0
86, C#5,64.97,0,0
87, C5,65.21,1,0
88, E4,65.41,0,0
89, G4,68.44,1,1
90, E5,70.34,0,1
91, G4,70.99,0,0
92, C5,71.4,0,0
93, E5,71.81,1,0
94, G#4,72.11,0,0
95, A4,73.32,1,0
96, A4,75.19,1,0
97, A4,76.94,1,0
98, A#4,77.17,0,0
99, B4,77.37,0,0
100, E5,77.62,0,0
101, G4,77.79,0,0
102, F#4,78.02,0,0
103, F4,78.22,0,0
104, C#5,78.46,0,0
105, B4,78.71,1,0
106, E4,78.93,0,0
107, A4,82.0,1,1
108, C5,82.32,0,0
109, E5,83.69,1,0
110, F4,84.0,0,0
111, A4,84.58,0,0
112, C5,84.99,0,0
113, E5,85.42,1,0
114, A4,85.74,0,0
115, A4,88.79,1,1
116, C5,89.09,0,0
117, E5,90.54,1,0
118, F#4,90.94,0,0
119, A4,91.36,0,0
120, C5,91.8,0,0
121, E5,92.25,1,0
122, A4,92.56,0,0
123, G#4,94.34,0,1
124, G4,95.69,1,0
125, E5,97.66,0,1
126, G4,98.24,0,0
127, C5,98.69,0,0
128, E5,99.1,1,0
129, G#4,99.38,0,0
130, A4,100.83,1,0
131, A4,102.47,1,0
132, A4,104.1,1,0
133, A#4,104.3,0,0
134, B4,104.53,0,0
135, E5,104.71,0,0
136, G4,104.96,0,0
137, F#4,105.17,0,0
138, F4,105.39,0,0
139, C#5,105.62,0,0
140, C5,105.87,1,0
141, E4,106.14,0,0
142, G4,107.61,1,0
143, A4,107.85,0,0
144, B4,108.07,0,0
145, C5,108.27,0,0
146, C4,108.85,0,0
