index,note,duration,tactus,joint
0, F3,1.41,0,0
1, F3,1.93,1,0
2, D3,2.82,0,0
3, D3,3.1,0,0
4, F3,3.61,0,0
5, F3,4.11,1,0
6, C3,4.9,0,0
7, C3,5.14,0,0
8, D3,5.67,0,0
9, D#3,6.18,1,0
10, F3,6.61,0,0
11, G3,7.1,0,0
12, A3,7.6,0,0
13, F3,8.19,1,0
14, F3,9.84,0,0
15, F3,10.4,1,0
16, D3,11.16,0,0
17, D3,11.4,0,0
18, F3,11.93,0,0
19, F3,12.42,1,0
20, C3,13.23,0,0
21, C3,13.46,0,0
22, C4,14.04,0,0
23, B3,14.52,1,0
24, C4,14.97,0,0
25, D4,15.42,0,0
26, G3,15.87,0,0
27, C4,16.41,1,0
28, F3,17.96,0,0
29, D4,18.53,1,0
30, D4,19.23,0,0
31, C4,19.5,0,0
32, A#3,19.99,0,0
33, A#3,20.43,1,0
34, A3,21.14,0,0
35, A3,21.4,0,0
36, A#3,21.89,0,0
37, C4,22.35,1,0
38, A3,22.81,0,0
39, G3,23.26,0,0
40, F3,23.77,0,0
41, A#3,24.3,1,0
42, A#3,25.83,0,0
43, A#3,26.38,1,0
44, G3,27.1,0,0
45, G3,27.35,0,0
46, A#3,27.86,0,0
47, A#3,28.35,1,0
48, F3,29.12,0,0
49, F3,29.37,0,0
50, F3,29.98,0,0
51, G3,30.46,1,0
52, A#3,30.93,0,0
53, F3,31.4,0,0
54, C4,31.9,0,0
55, A#3,32.38,1,0
56, F3,33.97,0,0
57, F3,34.56,1,0
58, D3,35.31,0,0
59, D3,35.6,0,0
60, F3,36.12,0,0
61, F3,36.64,1,0
62, C3,37.42,0,0
63, C3,37.66,0,0
64, D3,38.26,0,0
65, D#3,38.72,1,0
66, F3,39.2,0,0
67, G3,39.7,0,0
68, A3,40.2,0,0
69, F3,40.67,1,0
70, F3,42.32,0,0
71, F3,42.84,1,0
72, D3,43.64,0,0
73, D3,43.9,0,0
74, F3,44.41,0,0
75, F3,44.87,1,0
76, C3,45.72,0,0
77, C3,45.96,0,0
78, C4,46.52,0,0
79, B3,46.99,1,0
80, C4,47.73,0,0
81, D4,47.91,0,0
82, G3,48.39,0,0
83, C4,48.91,1,0
84, F3,50.51,0,0
85, D4,51.01,1,0
86, D4,51.73,0,0
87, C4,51.98,0,0
88, A#3,52.42,0,0
89, A#3,52.93,1,0
90, A3,53.66,0,0
91, A3,53.92,0,0
92, A#3,54.42,0,0
93, C4,54.91,1,0
94, A3,55.34,0,0
95, G3,55.81,0,0
96, F3,56.31,0,0
97, A#3,56.84,1,0
98, A#3,58.41,0,0
99, A#3,58.98,1,0
100, G3,59.67,0,0
101, G3,59.92,0,0
102, A#3,60.45,0,0
103, A#3,60.94,1,0
104, F3,61.66,0,0
105, F3,61.91,0,0
106, F3,62.45,0,0
107, G3,62.94,1,0
108, A#3,63.39,0,0
109, F3,63.88,0,0
110, C4,64.34,0,0
111, A#3,64.82,1,0
