index, note, duration, tactus, joint
0, A#5,2.24,1,0
1, C6,2.53,0,0
2, A#5,2.82,0,0
3, A5,3.11,0,0
4, G5,3.4,0,0
5, A5,3.7,0,0
6, A#5,4.02,1,0
7, G5,5.14,0,0
8, D#5,5.72,1,0
9, F5,6.35,0,0
10, D5,7.42,1,0
11, D#5,8.65,0,0
12, D5,9.19,1,0
13, G5,10.28,0,0
14, F5,10.88,1,0
15, G5,12.03,0,0
16, F#5,13.15,0,1
17, E5,13.76,0,0
18, F#5,14.05,0,0
19, G5,14.33,1,0
20, G5,15.94,1,0
21, A5,16.23,0,0
22, G5,16.53,0,0
23, F5,16.82,0,0
24, D#5,17.12,0,0
25, F5,17.39,0,0
26, A#5,17.7,1,0
27, A5,18.51,0,0
28, G5,18.78,0,0
29, G5,19.41,1,0
30, A5,19.98,0,0
31, A#5,21.08,1,0
32, A#5,25.76,1,2
33, C6,26.04,0,0
34, A#5,26.34,0,0
35, A5,26.62,0,0
36, D6,26.93,0,0
37, A5,27.2,0,0
38, A#5,27.51,1,0
39, G5,28.64,0,0
40, D#5,29.22,1,0
41, F5,29.76,0,0
42, D5,30.77,1,0
43, D#5,31.95,0,0
44, D5,32.5,1,0
45, G5,33.57,0,0
46, F5,34.13,1,0
47, G5,35.24,0,0
48, F#5,36.34,0,1
49, E5,36.89,0,0
50, F#5,37.17,0,0
51, G5,37.45,1,0
52, G5,39.04,1,0
53, A5,39.32,0,0
54, G5,39.63,0,0
55, F5,39.9,0,0
56, D#5,40.15,0,0
57, F5,40.44,0,0
58, A#5,40.75,1,0
59, A5,41.54,0,0
60, G5,41.82,0,0
61, G5,42.4,1,0
62, A5,42.96,0,0
63, A#5,44.09,1,0
64, A#5,48.89,1,2
65, G5,49.46,0,0
66, C6,50.02,0,0
67, A5,50.61,1,0
68, A#5,51.17,0,0
69, A#5,52.28,1,0
70, A5,53.43,0,0
71, G5,54.04,1,0
72, G5,55.17,0,0
73, G5,55.75,1,0
74, F#5,56.32,0,0
75, G5,56.85,0,0
76, F#5,57.14,0,0
77, G5,57.43,1,0
78, A#4,58.04,0,0
79, D#5,58.65,0,0
80, D5,59.2,1,0
81, A#4,60.34,0,0
82, F4,61.47,0,1
83, A#4,61.99,0,0
84, A4,62.54,1,0
85, D5,63.68,0,0
86, C5,64.2,1,0
87, F4,64.78,0,0
88, A#4,65.29,0,0
89, A4,65.84,1,0
90, A#4,66.94,0,0
91, C5,67.48,1,0
92, D5,68.55,0,0
93, D5,69.07,1,0
94, C#5,69.68,0,0
95, D5,71.96,0,1
96, F5,72.54,1,0
97, G5,73.64,0,0
98, F5,74.22,1,0
99, G5,74.5,0,0
100, F5,74.78,0,0
101, E5,75.06,0,0
102, D5,75.34,0,0
103, E5,75.6,0,0
104, F5,75.87,1,0
105, G5,77.5,1,0
106, A5,78.52,0,0
107, G5,79.2,1,0
108, A5,79.46,0,0
109, G5,79.78,0,0
110, F5,80.07,0,0
111, E5,80.36,0,0
112, G5,80.64,0,0
113, F5,80.92,1,0
114, A#5,82.53,1,0
115, A5,82.8,0,0
116, A#5,83.08,0,0
117, C6,83.35,0,0
118, D6,83.6,0,0
119, A#5,83.87,0,0
120, D#6,84.14,1,0
121, D6,85.74,1,0
122, C6,86.01,0,0
123, A#5,86.3,0,0
124, A5,86.56,0,0
125, G5,86.84,0,0
126, A5,87.1,0,0
127, A#5,87.41,1,0
128, G5,88.51,0,0
129, A5,89.06,1,0
130, A#5,90.14,0,0
131, A5,90.69,1,0
132, G5,92.26,1,0
133, A5,92.52,0,0
134, G5,92.79,0,0
135, F5,93.06,0,0
136, D#5,93.33,0,0
137, F5,93.6,0,0
138, G5,93.88,1,0
139, G5,95.46,1,0
140, F#5,96.01,0,0
141, G5,97.13,1,0
142, A#5,98.74,1,0
143, C6,99.02,0,0
144, A#5,99.29,0,0
145, A5,99.57,0,0
146, G5,99.84,0,0
147, A5,100.11,0,0
148, A#5,100.41,1,0
149, A5,102.07,1,0
150, A#5,103.17,0,0
151, A5,103.73,1,0
152, A#5,104.87,0,0
153, A#5,105.41,1,0
154, A5,107.21,0,0
155, A#5,107.96,1,0
