index, note, duration, tactus, joint
0, F4,1.3,0,0
1, A#4,1.88,1,0
2, D5,2.44,0,0
3, A#4,2.92,0,0
4, F5,3.49,1,0
5, F5,3.99,0,0
6, F5,4.49,0,0
7, F5,5.02,1,0
8, G5,5.53,0,0
9, E5,6.01,0,0
10, F5,6.52,1,0
11, F4,7.52,0,0
12, G4,7.79,0,0
13, A4,8.09,1,0
14, F4,8.65,0,0
15, G4,8.86,0,0
16, A4,9.09,0,0
17, A#4,9.33,0,0
18, C5,9.61,1,0
19, A4,10.13,0,0
20, A#4,10.34,0,0
21, C5,10.57,0,0
22, D5,10.83,0,0
23, D#5,11.08,1,0
24, C5,11.59,0,0
25, D5,11.82,0,0
26, D#5,12.02,0,0
27, F5,12.26,0,0
28, G5,12.5,1,0
29, F5,14.01,1,0
30, D#5,14.51,0,0
31, D5,14.97,0,0
32, C5,15.44,1,0
33, D#5,15.91,0,0
34, A4,16.4,0,0
35, A#4,16.89,1,0
36, F4,17.89,0,0
37, A#4,18.4,1,0
38, D5,18.87,0,0
39, A#4,19.31,0,0
40, F5,19.8,1,0
41, F5,20.27,0,0
42, F5,20.76,0,0
43, F5,21.24,1,0
44, G5,21.7,0,0
45, E5,22.16,0,0
46, F5,22.62,1,0
47, F4,23.57,0,0
48, G4,23.82,0,0
49, A4,24.08,1,0
50, F4,24.6,0,0
51, G4,24.8,0,0
52, A4,25.0,0,0
53, A#4,25.23,0,0
54, C5,25.44,0,0
55, A4,26.01,0,0
56, A#4,26.19,0,0
57, C5,26.43,0,0
58, D5,26.69,0,0
59, D#5,26.97,0,0
60, C5,27.42,0,0
61, D5,27.63,0,0
62, D#5,27.82,0,0
63, F5,28.08,0,0
64, G5,28.32,1,0
65, F5,29.71,1,0
66, D#5,30.21,0,0
67, D5,30.66,0,0
68, C5,31.13,1,0
69, D#5,31.6,0,0
70, A4,32.05,0,0
71, A#4,32.51,1,0
72, F#5,34.79,0,1
73, G5,35.29,1,0
74, A#5,35.79,0,0
75, E5,37.59,0,1
76, F5,38.12,1,0
77, A5,38.6,0,0
78, F5,39.04,0,0
79, C6,39.49,1,0
80, A5,39.95,0,0
81, F5,40.41,0,0
82, E5,40.85,1,0
83, D5,41.33,0,0
84, A#5,41.82,0,0
85, A5,42.73,0,1
86, G5,43.23,0,0
87, G#5,43.65,1,0
88, A5,44.08,0,0
89, F5,44.51,0,0
90, C6,44.96,1,0
91, A5,45.35,0,0
92, F5,45.86,0,0
93, E5,46.32,1,0
94, D5,46.75,0,0
95, A#5,47.2,0,0
96, G5,48.15,0,1
97, E5,48.66,0,0
98, F5,49.08,1,0
99, F4,55.24,0,4
100, A#4,55.74,1,0
101, D5,56.21,0,0
102, A#4,56.66,0,0
103, F5,57.15,1,0
104, F5,57.58,0,0
105, F5,58.02,0,0
106, F5,58.51,1,0
107, G5,58.99,0,0
108, E5,59.42,0,0
109, F5,59.92,1,0
110, F4,60.77,0,0
111, G4,61.03,0,0
112, A4,61.29,1,0
113, F4,61.74,0,0
114, G4,61.97,0,0
115, A4,62.16,0,0
116, A#4,62.38,0,0
117, C5,62.62,1,0
118, A4,63.1,0,0
119, A#4,63.29,0,0
120, C5,63.5,0,0
121, D5,63.71,0,0
122, D#5,63.96,1,0
123, C5,64.37,0,0
124, D5,64.59,0,0
125, D#5,64.78,0,0
126, F5,64.98,0,0
127, G5,65.25,1,0
128, F5,66.63,1,0
129, D#5,67.09,0,0
130, D5,67.54,0,0
131, C5,67.97,1,0
132, D#5,68.39,0,0
133, A4,68.82,0,0
134, A#4,69.27,1,0
135, F#5,71.53,0,1
136, G5,72.02,1,0
137, A#5,72.47,0,0
138, E5,74.15,0,1
139, F5,74.61,1,0
140, A5,75.04,0,0
141, F5,75.45,0,0
142, C6,75.95,1,0
143, A5,76.43,0,0
144, F5,76.81,0,0
145, E5,77.28,1,0
146, D5,77.74,0,0
147, A#5,78.26,0,0
148, A5,79.1,0,1
149, G5,79.53,0,0
150, G#5,79.97,1,0
151, A5,80.38,0,0
152, F5,80.87,0,0
153, C6,81.3,1,0
154, A5,81.72,0,0
155, F5,82.21,0,0
156, E5,82.61,1,0
157, D5,83.09,0,0
158, A#5,83.53,0,0
159, G5,84.38,0,1
160, E5,84.82,0,0
161, F5,85.26,1,0
162, F4,91.12,0,4
163, A#4,91.62,1,0
164, D5,92.07,0,0
165, A#4,92.48,0,0
166, F5,92.97,1,0
167, F5,93.41,0,0
168, F5,93.88,0,0
169, F5,94.36,1,0
170, G5,94.79,0,0
171, E5,95.24,0,0
172, F5,95.69,1,0
173, F4,96.54,0,0
174, G4,96.79,0,0
175, A4,97.04,1,0
176, F4,97.51,0,0
177, G4,97.73,0,0
178, A4,97.93,0,0
179, A#4,98.18,0,0
180, C5,98.43,1,0
181, A4,98.85,0,0
182, A#4,99.06,0,0
183, C5,99.29,0,0
184, D5,99.53,0,0
185, D#5,99.78,1,0
186, C5,100.21,0,0
187, D5,100.44,0,0
188, D#5,100.63,0,0
189, F5,100.87,0,0
190, G5,101.12,1,0
191, F5,102.52,1,0
192, D#5,103.01,0,0
193, D5,103.45,0,0
194, C5,103.9,1,0
195, D#5,104.32,0,0
196, A4,104.74,0,0
197, A#4,105.15,1,0
198, A#5,106.12,0,0
199, A5,107.03,0,1
200, A#5,107.5,0,0
201, F5,107.94,1,0
202, D5,108.88,0,0
203, F5,109.41,1,0
204, D#5,109.54,0,0
205, D#5,109.83,0,0
206, D5,110.05,0,0
207, D#5,110.27,0,0
208, G5,110.48,0,0
209, F5,110.73,1,0
210, A#5,111.66,0,0
211, A5,112.62,0,1
212, A#5,113.05,0,0
213, F5,113.55,1,0
214, D5,114.39,0,0
215, F5,114.89,1,0
216, D#5,115.1,0,0
217, D#5,115.35,0,0
218, D5,115.57,0,0
219, D#5,115.8,0,0
220, C5,116.02,0,0
221, A#4,116.29,1,0
222, A#5,117.24,0,0
223, A5,118.17,0,1
224, A#5,118.64,0,0
225, F5,119.08,1,0
226, D5,119.99,0,0
227, F5,120.48,1,0
228, D#5,120.65,0,0
229, D#5,120.89,0,0
230, D5,121.12,0,0
231, D#5,121.35,0,0
232, G5,121.59,0,0
233, F5,121.85,1,0
234, A#5,122.79,0,0
235, A5,123.74,0,1
236, A#5,124.19,0,0
237, F5,124.73,1,0
238, D5,125.59,0,0
239, F5,126.1,1,0
240, D#5,126.23,0,0
241, D#5,126.49,0,0
242, D5,126.71,0,0
243, D#5,126.92,0,0
244, C5,127.12,0,0
245, A#4,127.4,1,0
246, A#4,128.39,0,0
247, D#5,128.88,1,0
248, D5,129.08,0,0
249, D#5,129.28,0,0
250, F5,129.55,0,0
251, G5,129.73,0,0
252, F5,129.99,0,0
253, D#5,130.23,1,0
254, D5,130.43,0,0
255, D#5,130.64,0,0
256, F5,130.87,0,0
257, G5,131.08,0,0
258, F5,131.31,0,0
259, D#5,131.54,1,0
260, D5,131.73,0,0
261, D#5,131.95,0,0
262, F5,132.19,0,0
263, G5,132.4,0,0
264, F5,132.65,0,0
265, D#5,132.94,1,0
266, G5,134.25,1,0
267, G5,134.72,0,0
268, G5,135.19,0,0
269, F5,135.65,1,0
270, D5,136.59,0,0
271, A#4,136.86,0,0
272, A4,137.06,1,0
273, A4,137.53,0,0
274, A4,137.98,0,0
275, A#4,138.46,1,0
276, A#4,139.38,0,0
277, D#5,139.88,1,0
278, D5,140.07,0,0
279, D#5,140.31,0,0
280, F5,140.52,0,0
281, G5,140.75,0,0
282, F5,141.0,0,0
283, D#5,141.21,1,0
284, D5,141.4,0,0
285, D#5,141.66,0,0
286, F5,141.85,0,0
287, G5,142.07,0,0
288, F5,142.3,0,0
289, D#5,142.57,1,0
290, D5,142.76,0,0
291, D#5,142.95,0,0
292, F5,143.17,0,0
293, G5,143.39,0,0
294, F5,143.61,0,0
295, D#5,143.8,1,0
296, G5,145.14,1,0
297, G5,145.66,0,0
298, G5,146.13,0,0
299, F5,146.61,1,0
300, D5,147.52,0,0
301, A#4,147.7,0,0
302, A4,147.99,1,0
303, A4,148.44,0,0
304, A4,148.94,0,0
305, A#4,149.41,1,0
306, F4,150.39,0,0
307, A#4,150.88,1,0
308, D5,151.33,0,0
309, A#4,151.75,0,0
310, F5,152.22,1,0
311, F5,152.67,0,0
312, F5,153.13,0,0
313, F5,153.63,1,0
314, G5,154.05,0,0
315, E5,154.53,0,0
316, F5,154.96,1,0
317, F4,155.86,0,0
318, G4,156.12,0,0
319, A4,156.35,1,0
320, F4,156.83,0,0
321, G4,157.04,0,0
322, A4,157.25,0,0
323, A#4,157.45,0,0
324, C5,157.71,1,0
325, A4,158.15,0,0
326, A#4,158.37,0,0
327, C5,158.6,0,0
