index,note,duration,tactus,joint
0, B4,1.18,0,0
1, B4,1.59,0,0
2, G4,2.03,0,0
3, A4,2.79,1,0
4, A4,3.2,0,0
5, D4,3.59,0,0
6, G4,4.42,1,0
7, G4,4.84,0,0
8, E4,5.23,0,0
9, E4,5.66,0,0
10, A4,6.05,1,0
11, A4,6.43,0,0
12, D4,6.96,0,0
13, B4,7.64,1,0
14, B4,8.06,0,0
15, G4,8.5,0,0
16, A4,9.29,1,0
17, A4,9.71,0,0
18, D4,10.21,0,0
19, G4,10.99,1,0
20, E4,11.42,0,0
21, D4,11.86,0,0
22, F#4,12.22,0,0
23, G4,12.63,1,0
24, G4,13.04,0,0
25, G4,13.46,0,0
26, B4,14.27,1,0
27, B4,14.67,0,0
28, G4,15.1,0,0
29, A4,15.91,1,0
30, A4,16.31,0,0
31, D4,16.71,0,0
32, G4,17.63,1,0
33, G4,18.0,0,0
34, E4,18.41,0,0
35, E4,18.82,0,0
36, A4,19.23,1,0
37, A4,19.62,0,0
38, D4,19.95,0,0
39, B4,20.87,1,0
40, B4,21.25,0,0
41, G4,21.68,0,0
42, A4,22.5,1,0
43, A4,22.92,0,0
44, D4,23.43,0,0
45, G4,24.18,1,0
46, E4,24.57,0,0
47, D4,25.02,0,0
48, F#4,25.41,0,0
49, G4,25.8,1,0
50, G4,26.22,0,0
51, G4,26.62,0,0
52, B4,30.51,1,2
53, B4,30.92,0,0
54, A4,31.36,0,0
55, G4,31.71,0,0
56, F#4,32.1,1,0
57, G4,32.51,0,0
58, D4,32.95,0,0
59, G5,36.68,1,2
60, E5,37.07,0,0
61, C5,37.48,0,0
62, D5,37.9,0,0
63, G4,38.29,1,0
64, G4,38.71,0,0
65, G4,39.15,0,0
66, B4,42.92,1,2
67, B4,43.31,0,0
68, A4,43.71,0,0
69, G4,44.13,0,0
70, F#4,44.52,1,0
71, G4,44.94,0,0
72, D4,45.39,0,0
73, G5,49.15,1,2
74, E5,49.58,0,0
75, C5,49.97,0,0
76, D5,50.38,0,0
77, G4,50.8,1,0
78, G4,51.22,0,0
79, G4,51.65,0,0
80, G4,52.52,1,0
81, G4,52.96,0,0
82, D4,53.39,0,0
83, D4,53.79,0,0
84, D#4,54.19,1,0
85, D#4,54.58,0,0
86, D#4,54.96,0,0
87, C5,55.81,1,0
88, C5,56.22,0,0
89, C#5,56.62,0,0
90, C#5,57.02,0,0
91, D5,57.43,1,0
92, D5,57.84,0,0
93, D5,58.23,0,0
94, D5,59.05,1,0
95, D5,59.43,0,0
96, D#5,59.84,0,0
97, D#5,60.25,0,0
98, C5,60.63,1,0
99, C5,61.02,0,0
100, A#4,61.43,0,0
101, D#4,62.24,1,0
102, D#4,62.73,0,0
103, F4,63.08,0,0
104, F4,63.46,0,0
105, A#4,63.84,1,0
106, A#4,64.24,0,0
107, A#4,64.67,0,0
108, G4,65.56,1,0
109, G4,65.97,0,0
110, D4,66.43,0,0
111, D4,66.79,0,0
112, D#4,67.23,1,0
113, D#4,67.61,0,0
114, D#4,68.07,0,0
115, C5,68.86,1,0
116, C5,69.24,0,0
117, C#5,69.63,0,0
118, C#5,70.04,0,0
119, D5,70.44,1,0
120, D5,70.84,0,0
121, D5,71.24,0,0
122, D5,72.08,1,0
123, D5,72.47,0,0
124, D#5,72.84,0,0
125, D#5,73.28,0,0
126, C5,73.63,1,0
127, C5,74.06,0,0
128, A#4,74.42,0,0
129, D#4,75.24,1,0
130, D#4,75.67,0,0
131, F4,76.06,0,0
132, F4,76.49,0,0
133, A#4,76.87,1,0
134, A#4,77.28,0,0
135, A#4,77.69,0,0
136, G#4,78.54,1,0
137, G#4,78.95,0,0
138, G4,79.32,0,0
139, F4,79.72,0,0
140, D#4,80.12,1,0
141, D4,80.54,0,0
142, C4,80.91,0,0
143, A#4,81.68,1,0
144, A#4,82.08,0,0
145, A4,82.45,0,0
146, G4,82.87,0,0
147, F#4,83.25,1,0
148, E4,83.64,0,0
149, D4,84.12,0,0
150, C5,84.9,1,0
151, C5,85.26,0,0
152, A#4,85.68,0,0
153, A#4,86.09,0,0
154, F#4,86.5,1,0
155, F#4,86.9,0,0
156, G4,87.35,0,0
157, C5,88.14,1,0
158, C5,88.56,0,0
159, D4,89.04,0,0
160, D4,89.43,0,0
161, G4,89.83,1,0
162, G4,90.24,0,0
163, G4,90.65,0,0
164, G#4,91.48,1,0
165, G#4,91.88,0,0
166, G4,92.25,0,0
167, F4,92.67,0,0
168, D#4,93.11,1,0
169, D4,93.49,0,0
170, C4,93.83,0,0
171, A#4,94.65,1,0
172, A#4,95.05,0,0
173, A4,95.42,0,0
174, G4,95.83,0,0
175, F#4,96.24,1,0
176, E4,96.66,0,0
177, D4,97.07,0,0
178, C5,97.86,1,0
179, C5,98.24,0,0
180, A#4,98.67,0,0
181, A#4,99.05,0,0
182, F#4,99.51,1,0
183, F#4,99.91,0,0
184, G4,100.35,0,0
185, C5,101.16,1,0
186, C5,101.56,0,0
187, D4,102.05,0,0
188, D4,102.44,0,0
189, G4,102.82,1,0
190, G4,103.28,0,0
191, G4,103.72,0,0
192, B4,104.56,1,0
193, B4,104.95,0,0
194, G4,105.38,0,0
195, A4,106.14,1,0
196, A4,106.58,0,0
197, D4,107.09,0,0
198, G4,107.81,1,0
199, G4,108.21,0,0
200, E4,108.66,0,0
201, E4,109.03,0,0
202, A4,109.45,1,0
203, A4,109.88,0,0
204, D4,110.35,0,0
205, B4,111.11,1,0
206, B4,111.52,0,0
207, G4,111.93,0,0
208, A4,112.75,1,0
209, A4,113.17,0,0
210, D4,113.64,0,0
211, G4,114.41,1,0
212, E4,114.85,0,0
213, D4,115.29,0,0
214, F#4,115.66,0,0
215, G4,116.06,1,0
216, G4,116.47,0,0
217, G4,116.89,0,0
218, B4,120.61,1,2
219, B4,121.01,0,0
220, A4,121.41,0,0
221, G4,121.81,0,0
222, F#4,122.21,1,0
223, G4,122.63,0,0
224, D4,123.07,0,0
225, G5,126.55,1,2
226, E5,126.95,0,0
227, C5,127.32,0,0
228, D5,127.74,0,0
229, G4,128.13,1,0
230, G4,128.55,0,0
231, G4,129.01,0,0
