index, note, duration, tactus, joint
0, F2,0.87,0,0
1, F2,1.26,1,0
2, D2,1.69,0,0
3, D#2,2.14,0,0
4, D2,2.34,0,0
5, C2,2.55,0,0
6, A#1,2.78,0,0
7, G2,2.98,1,0
8, A#2,3.39,0,0
9, A2,4.16,0,0
10, G2,4.36,0,0
11, F2,4.6,1,0
12, D#2,4.98,0,0
13, D2,5.17,0,0
14, C2,5.37,0,0
15, D2,5.56,0,0
16, D#2,5.79,0,0
17, C2,6.01,0,0
18, D2,6.24,1,0
19, A#1,6.65,0,0
20, C2,7.5,0,0
21, D2,7.86,1,0
22, E2,8.08,0,0
23, F2,8.26,0,0
24, D2,8.46,0,0
25, E2,8.68,0,0
26, F2,8.86,0,0
27, G2,9.1,0,0
28, E2,9.29,0,0
29, F2,9.49,1,0
30, G2,9.7,0,0
31, A2,9.88,0,0
32, F2,10.07,0,0
33, G2,10.3,0,0
34, A2,10.45,0,0
35, A#2,10.67,0,0
36, G2,10.87,0,0
37, A2,11.06,1,0
38, A#2,11.25,0,0
39, C3,11.48,0,0
40, C2,11.88,0,0
41, E2,12.3,0,0
42, F2,12.69,1,0
43, F2,13.95,0,0
44, F2,14.37,1,0
45, D2,14.77,0,0
46, D#2,15.15,0,0
47, D2,15.33,0,0
48, C2,15.54,0,0
49, A#1,15.73,0,0
50, G2,15.97,1,0
51, A#2,16.34,0,0
52, A2,17.13,0,0
53, G2,17.32,0,0
54, F2,17.57,1,0
55, D#2,17.94,0,0
56, D2,18.15,0,0
57, C2,18.33,0,0
58, D2,18.51,0,0
59, D#2,18.75,0,0
60, C2,18.98,0,0
61, D2,19.21,1,0
62, A#1,19.64,0,0
63, C2,20.42,0,0
64, D2,20.78,1,0
65, E2,20.98,0,0
66, F2,21.19,0,0
67, D2,21.4,0,0
68, E2,21.59,0,0
69, F2,21.78,0,0
70, G2,21.99,0,0
71, E2,22.2,0,0
72, F2,22.4,1,0
73, G2,22.6,0,0
74, A2,22.81,0,0
75, F2,23.01,0,0
76, G2,23.21,0,0
77, A2,23.42,0,0
78, A#2,23.61,0,0
79, G2,23.81,0,0
80, A2,24.01,1,0
81, A#2,24.2,0,0
82, C3,24.43,0,0
83, C2,24.87,0,0
84, E2,25.29,0,0
85, F2,25.69,1,0
86, C3,26.91,0,0
87, C3,27.33,1,0
88, A2,27.73,0,0
89, A#2,28.12,0,0
90, A2,28.32,0,0
91, G2,28.55,0,0
92, F2,28.74,0,0
93, A#2,28.97,1,0
94, D3,29.37,0,0
95, G2,30.22,0,0
96, E2,30.62,1,0
97, G2,31.02,0,0
98, A2,31.41,0,0
99, A#2,31.8,0,0
