index, note, duration, tactus, joint
0, B2,1.83,0,0
1, G3,2.82,1,0
2, F#3,3.52,0,0
3, E3,3.74,0,0
4, D#3,4.69,0,0
5, E3,5.3,0,0
6, F#3,5.56,1,0
7, D#3,6.21,0,0
8, B2,6.46,0,0
9, G3,8.17,1,0
10, F#3,8.82,0,0
11, E3,9.1,0,0
12, D#3,9.98,0,0
13, E3,10.64,0,0
14, F#3,10.9,1,0
15, D3,12.61,0,0
16, B3,13.48,1,0
17, A3,14.13,0,0
18, G3,14.36,0,0
19, F#3,15.24,0,0
20, G3,15.91,0,0
21, A3,16.17,1,0
22, F#3,16.79,0,0
23, D3,17.05,0,0
24, D3,18.34,0,0
25, C3,18.8,1,0
26, D3,19.44,0,0
27, E3,19.67,0,0
28, D3,20.61,0,0
29, C3,21.27,0,0
30, B2,21.51,1,0
31, B2,25.82,0,1
32, G3,26.72,1,0
33, F#3,27.41,0,0
34, E3,27.6,0,0
35, D#3,28.52,0,0
36, E3,29.22,0,0
37, F#3,29.47,1,0
38, D#3,30.09,0,0
39, B2,30.35,0,0
40, B2,31.75,0,0
41, G3,32.18,1,0
42, F#3,32.83,0,0
43, E3,33.13,0,0
44, D#3,33.96,0,0
45, E3,34.59,0,0
46, F#3,34.83,1,0
47, D3,36.51,0,0
48, B3,37.42,1,0
49, A3,38.05,0,0
50, G3,38.29,0,0
51, F#3,39.13,0,0
52, G3,39.78,0,0
53, A3,40.03,1,0
54, F#3,40.62,0,0
55, D3,40.91,0,0
56, D3,42.21,0,0
57, C3,42.61,1,0
58, D3,43.24,0,0
59, E3,43.45,0,0
60, D3,44.31,0,0
61, C3,44.99,0,0
62, B2,45.23,1,0
63, B2,47.05,0,0
64, G3,47.94,1,0
65, F#3,48.6,0,0
66, E3,48.89,0,0
67, D#3,49.74,0,0
68, E3,50.39,0,0
69, F#3,50.66,1,0
70, D#3,51.31,0,0
71, B2,51.55,0,0
72, B2,52.88,0,0
73, G3,53.33,1,0
74, F#3,53.98,0,0
75, E3,54.26,0,0
76, D#3,55.11,0,0
77, E3,55.76,0,0
78, F#3,56.02,1,0
79, D3,57.68,0,0
80, B3,58.54,1,0
81, A3,59.22,0,0
82, G3,59.44,0,0
83, F#3,60.27,0,0
84, G3,60.93,0,0
85, A3,61.19,1,0
86, F#3,61.81,0,0
87, D3,62.15,0,0
88, D3,63.43,0,0
89, C3,63.88,1,0
90, D3,64.53,0,0
91, E3,64.77,0,0
92, D3,65.63,0,0
93, C3,66.26,0,0
94, B2,66.5,1,0
95, B2,70.84,0,1
96, G3,71.73,1,0
97, F#3,72.4,0,0
98, E3,72.67,0,0
99, D#3,73.54,0,0
100, E3,74.16,0,0
101, F#3,74.43,1,0
102, D#3,75.02,0,0
103, B2,75.35,0,0
104, B2,76.74,0,0
105, G3,77.2,1,0
106, F#3,77.87,0,0
107, E3,78.09,0,0
108, D#3,78.94,0,0
109, E3,79.58,0,0
110, F#3,79.87,1,0
111, D3,81.46,0,0
112, B3,82.35,1,0
113, A3,82.98,0,0
114, G3,83.21,0,0
115, F#3,84.09,0,0
116, G3,84.74,0,0
117, A3,85.0,1,0
118, F#3,85.65,0,0
119, D3,85.93,0,0
120, D3,87.18,0,0
121, C3,87.65,1,0
122, D3,88.29,0,0
123, E3,88.54,0,0
124, D3,89.37,0,0
125, C3,89.77,0,0
126, B2,90.24,1,0
127, B3,94.71,1,1
128, C#4,97.21,1,0
129, B3,97.99,0,0
130, A3,98.86,0,0
131, B3,99.74,1,0
132, C#4,101.96,1,0
133, B3,102.69,0,0
134, A3,103.86,0,0
135, B3,104.31,1,0
136, C#4,106.39,1,0
137, D#4,107.32,0,0
138, E4,108.46,0,0
139, E4,108.85,1,0
140, G#3,109.69,0,0
141, F#3,111.29,1,0
142, G#3,112.05,0,0
143, A3,112.81,0,0
144, B3,113.62,1,0
145, C#4,115.93,1,0
146, B3,116.66,0,0
147, A3,117.35,0,0
148, B3,118.12,1,0
149, C#4,120.4,1,0
150, B3,121.06,0,0
151, A3,122.17,0,0
152, B3,122.51,1,0
153, C#4,124.76,1,0
