index, note, duration, tactus, joint
0, G5,1.4,0,0
1, G5,1.81,0,0
2, G5,2.22,0,0
3, G5,3.02,1,0
4, G5,3.42,0,0
5, F#5,3.84,0,0
6, D5,4.67,1,0
7, D5,5.04,0,0
8, E5,5.47,0,0
9, E5,5.87,0,0
10, E5,6.28,1,0
11, E5,6.68,0,0
12, F#5,7.09,0,0
13, G5,7.83,1,0
14, G5,8.25,0,0
15, G5,8.63,0,0
16, G5,9.45,1,0
17, G5,9.85,0,0
18, F#5,10.25,0,0
19, G5,11.06,1,0
20, G5,11.46,0,0
21, G5,11.85,0,0
22, F#5,12.27,0,0
23, G5,12.66,1,0
24, B4,13.06,0,0
25, B4,13.46,0,0
26, G5,14.33,1,0
27, G5,14.71,0,0
28, G5,15.11,0,0
29, G5,15.89,1,0
30, G5,16.32,0,0
31, F#5,16.72,0,0
32, D5,17.56,1,0
33, D5,17.94,0,0
34, E5,18.35,0,0
35, E5,18.75,0,0
36, E5,19.18,1,0
37, E5,19.58,0,0
38, F#5,19.95,0,0
39, G5,20.72,1,0
40, G5,21.12,0,0
41, G5,21.52,0,0
42, G5,22.34,1,0
43, G5,22.74,0,0
44, F#5,23.14,0,0
45, G5,23.96,1,0
46, G5,24.36,0,0
47, G5,24.74,0,0
48, F#5,25.14,0,0
49, G5,25.49,1,0
50, B4,25.9,0,0
51, B4,26.3,0,0
52, B4,27.13,1,0
53, B4,27.53,0,0
54, C5,27.93,0,0
55, A4,28.73,1,0
56, A4,29.12,0,0
57, B4,29.49,0,0
58, D5,30.29,1,0
59, D5,30.68,0,0
60, C5,31.05,0,0
61, B4,31.46,0,0
62, D5,31.87,1,0
63, D5,32.26,0,0
64, D5,32.67,0,0
65, B5,33.44,1,0
66, B5,33.83,0,0
67, G#5,34.22,0,0
68, A5,35.02,1,0
69, A5,35.43,0,0
70, F#5,35.87,0,0
71, G5,36.64,1,0
72, G5,37.04,0,0
73, G5,37.44,0,0
74, F#5,37.85,0,0
75, G5,38.26,1,0
76, B4,38.63,0,0
77, B4,39.05,0,0
78, B4,39.91,1,0
79, B4,40.32,0,0
80, C5,40.73,0,0
81, A4,41.54,1,0
82, A4,41.94,0,0
83, B4,42.35,0,0
84, D5,43.14,1,0
85, D5,43.56,0,0
86, C5,43.99,0,0
87, B4,44.4,0,0
88, D5,44.8,1,0
89, D5,45.2,0,0
90, D5,45.6,0,0
91, B5,46.38,1,0
92, B5,46.81,0,0
93, G#5,47.21,0,0
94, A5,48.0,1,0
95, A5,48.4,0,0
96, F#5,48.86,0,0
97, G5,49.63,1,0
98, G5,50.04,0,0
99, G5,50.43,0,0
100, F#5,50.86,0,0
101, G5,51.23,1,0
102, B4,51.64,0,0
103, B4,52.05,0,0
104, D5,52.91,1,0
105, D5,53.29,0,0
106, C5,53.68,0,0
107, C5,54.1,0,0
108, A#4,54.53,1,0
109, A#4,54.93,0,0
110, A#4,55.32,0,0
111, A5,56.14,1,0
112, A5,56.55,0,0
113, G5,56.95,0,0
114, G5,57.35,0,0
115, F#5,57.75,1,0
116, F#5,58.15,0,0
117, F#5,58.56,0,0
118, F#5,59.4,1,0
119, F#5,59.77,0,0
120, G5,60.14,0,0
121, G5,60.58,0,0
122, A5,60.95,1,0
123, A5,61.4,0,0
124, A#5,61.82,0,0
125, G5,62.62,1,0
126, D#5,63.01,0,0
127, C5,63.4,0,0
128, C5,63.81,0,0
129, D5,64.21,1,0
130, D5,64.62,0,0
131, D5,65.02,0,0
132, D5,65.91,1,0
133, D5,66.31,0,0
134, C5,66.69,0,0
135, C5,67.08,0,0
136, A#4,67.48,1,0
137, A#4,67.89,0,0
138, A#4,68.32,0,0
139, A5,69.14,1,0
140, A5,69.53,0,0
141, G5,69.95,0,0
142, G5,70.34,0,0
143, F#5,70.74,1,0
144, F#5,71.16,0,0
145, F#5,71.56,0,0
146, F#5,72.38,1,0
147, F#5,72.76,0,0
148, G5,73.1,0,0
149, G5,73.56,0,0
150, A5,73.94,1,0
151, A5,74.37,0,0
152, A#5,74.76,0,0
153, G5,75.61,1,0
154, D#5,75.99,0,0
155, C5,76.39,0,0
156, C5,76.78,0,0
157, D5,77.19,1,0
158, D5,77.59,0,0
