index,note,duration,tactus,joint
0, G3,1.38,0,0
1, G3,1.98,1,0
2, E3,2.77,0,0
3, E3,3.03,0,0
4, G3,3.59,0,0
5, G3,4.1,1,0
6, D3,4.9,0,0
7, D3,5.16,0,0
8, E3,5.74,0,0
9, F3,6.21,1,0
10, G3,6.71,0,0
11, A3,7.26,0,0
12, B3,7.76,0,0
13, G3,8.28,1,0
14, G3,9.83,0,0
15, G3,10.39,1,0
16, E3,11.2,0,0
17, E3,11.48,0,0
18, G3,12.0,0,0
19, G3,12.51,1,0
20, D3,13.27,0,0
21, D3,13.52,0,0
22, D4,14.09,0,0
23, C#4,14.59,1,0
24, D4,15.09,0,0
25, E4,15.56,0,0
26, A3,16.04,0,0
27, D4,16.57,1,0
28, G3,18.17,0,0
29, E4,18.72,1,0
30, E4,19.47,0,0
31, D4,19.69,0,0
32, C4,20.19,0,0
33, C4,20.71,1,0
34, B3,21.48,0,0
35, B3,21.73,0,0
36, C4,22.27,0,0
37, D4,22.77,1,0
38, B3,23.24,0,0
39, A3,23.74,0,0
40, G3,24.21,0,0
41, C4,24.76,1,0
42, C4,26.22,0,0
43, C4,26.74,1,0
44, A3,27.51,0,0
45, A3,27.81,0,0
46, C4,28.35,0,0
47, C4,28.82,1,0
48, G3,29.61,0,0
49, G3,29.85,0,0
50, G3,30.38,0,0
51, A3,30.87,1,0
52, C4,31.38,0,0
53, G3,31.85,0,0
54, D4,32.34,0,0
55, C4,32.82,1,0
56, G3,34.48,0,0
57, G3,35.05,1,0
58, E3,35.86,0,0
59, E3,36.14,0,0
60, G3,36.68,0,0
61, G3,37.2,1,0
62, D3,37.96,0,0
63, D3,38.24,0,0
64, E3,38.79,0,0
65, F3,39.28,1,0
66, G3,39.79,0,0
67, A3,40.28,0,0
68, B3,40.76,0,0
69, G3,41.28,1,0
70, G3,42.91,0,0
71, G3,43.47,1,0
72, E3,44.27,0,0
73, E3,44.51,0,0
74, G3,45.07,0,0
75, G3,45.58,1,0
76, D3,46.39,0,0
77, D3,46.65,0,0
78, D4,47.2,0,0
79, C#4,47.71,1,0
80, D4,48.21,0,0
81, E4,48.72,0,0
82, A3,49.15,0,0
83, D4,49.91,1,0
84, G3,51.49,0,0
85, E4,52.05,1,0
86, E4,52.74,0,0
87, D4,52.99,0,0
88, C4,53.45,0,0
89, C4,54.0,1,0
90, B3,54.73,0,0
91, B3,54.99,0,0
92, C4,55.57,0,0
93, D4,56.02,1,0
94, B3,56.52,0,0
95, A3,57.0,0,0
96, G3,57.47,0,0
97, C4,57.99,1,0
98, C4,59.52,0,0
99, C4,60.05,1,0
100, A3,60.82,0,0
101, A3,61.08,0,0
102, C4,61.6,0,0
103, C4,62.08,1,0
104, G3,62.86,0,0
105, G3,63.13,0,0
106, G3,63.65,0,0
107, A3,64.14,1,0
108, C4,64.63,0,0
109, G3,65.11,0,0
110, D4,65.61,0,0
111, C4,66.16,1,0
