index, note, duration, tactus, joint
0, F3,1.48,0,0
1, G3,2.2,0,0
2, A3,2.44,1,0
3, F3,2.94,0,0
4, A3,3.4,1,0
5, F3,3.84,0,0
6, A3,4.35,1,0
7, G3,5.29,1,0
8, A3,5.99,0,0
9, A#3,6.23,1,0
10, A#3,6.45,0,0
11, A3,6.69,0,0
12, G3,6.89,0,0
13, A#3,7.15,1,0
14, A3,8.92,1,1
15, A#3,9.65,0,0
16, C4,9.88,1,0
17, A3,10.3,0,0
18, C4,10.76,1,0
19, A3,11.19,0,0
20, C4,11.63,1,0
21, A#3,12.5,1,0
22, C4,13.19,0,0
23, D4,13.39,1,0
24, D4,13.61,0,0
25, C4,13.83,0,0
26, A#3,14.04,0,0
27, D4,14.3,1,0
28, C4,16.04,1,1
29, F3,16.73,0,0
30, G3,16.95,1,0
31, A3,17.13,0,0
32, A#3,17.35,0,0
33, C4,17.57,0,0
34, D4,17.83,1,0
35, D4,19.58,1,1
36, G3,20.25,0,0
37, A3,20.47,1,0
38, B3,20.68,0,0
39, C4,20.88,0,0
40, D4,21.13,0,0
41, E4,21.36,1,0
42, E4,23.03,1,1
43, A3,23.7,0,0
44, B3,23.92,1,0
45, C#4,24.12,0,0
46, D4,24.34,0,0
47, E4,24.57,0,0
48, F4,24.82,1,0
49, E4,26.13,0,1
50, D#4,26.35,0,0
51, D4,26.6,1,0
52, A#3,27.06,0,0
53, E4,27.51,1,0
54, C4,27.96,0,0
55, F4,28.4,1,0
56, F3,30.33,0,2
57, G3,30.56,0,0
58, A3,30.77,0,0
59, A#3,30.98,1,0
60, C4,31.18,0,0
61, D4,31.39,0,0
62, E4,31.62,0,0
63, F4,31.89,1,0
