index,note,duration,tactus,joint
0, A#2,1.35,0,0
1, F2,1.74,0,0
2, A#2,2.1,1,0
3, F2,2.46,0,0
4, A#2,2.83,0,0
5, F2,3.18,0,0
6, A#2,3.56,1,0
7, C3,4.27,0,0
8, F2,4.64,0,0
9, C3,4.98,1,0
10, F2,5.31,0,0
11, C3,5.67,0,0
12, F2,6.0,0,0
13, C3,6.36,1,0
14, D3,7.07,0,0
15, A#2,7.41,0,0
16, D3,7.74,1,0
17, A#2,8.06,0,0
18, D3,8.38,0,0
19, A#2,8.71,0,0
20, D3,9.06,1,0
21, D#3,9.71,0,0
22, C3,10.06,0,0
23, D#3,10.4,1,0
24, C3,10.76,0,0
25, D#3,11.1,0,0
26, C3,11.49,0,0
27, D#3,11.86,1,0
28, D3,15.59,1,1
29, D#3,16.56,0,0
30, F3,16.96,1,0
31, D#3,17.27,0,0
32, D3,17.59,0,0
33, C3,17.93,0,0
34, A#2,18.28,1,0
35, A#2,18.63,0,0
36, D3,19.91,1,0
37, D#3,20.86,0,0
38, F3,21.23,1,0
39, D#3,21.54,0,0
40, D3,21.87,0,0
41, C3,22.23,0,0
42, A#2,22.57,1,0
43, A#2,23.24,0,0
44, D3,23.59,0,0
45, D#2,23.98,1,0
46, G2,24.75,0,0
47, F2,25.48,1,0
48, A2,26.21,0,0
49, A#2,26.95,1,0
50, D3,27.29,0,0
51, F3,27.62,0,0
52, D3,27.95,0,0
53, A#2,28.28,1,0
54, F2,28.61,0,0
55, D2,28.97,0,0
56, F2,29.32,0,0
57, D#2,29.72,1,0
58, G2,30.4,0,0
59, F2,31.12,1,0
60, G2,32.26,0,0
61, A2,32.39,0,0
62, A#2,32.65,1,0
63, D3,35.72,0,1
64, F3,36.05,0,0
65, F3,36.42,1,0
66, D#3,36.59,0,0
67, D3,36.79,0,0
68, C3,36.97,0,0
69, C3,37.17,0,0
70, C3,37.54,0,0
71, A#2,37.89,1,0
72, A#2,38.26,0,0
73, D3,41.1,0,2
74, F3,41.42,0,0
75, F3,41.8,1,0
76, D#3,41.95,0,0
77, D3,42.16,0,0
78, C3,42.34,0,0
79, C3,42.53,0,0
80, D3,43.1,0,0
81, A#2,43.32,1,0
82, A#2,43.69,0,0
83, A#2,44.06,0,0
84, A#2,44.42,0,0
85, A2,44.79,1,0
86, A2,45.36,0,0
87, G2,45.58,0,0
88, G2,46.16,0,0
89, F2,46.44,1,0
90, F2,46.82,0,0
91, G2,47.21,0,0
92, A2,47.81,0,0
93, F2,48.09,1,0
94, F2,48.51,0,0
95, G2,49.06,0,0
96, A2,50.42,0,0
97, F2,50.7,1,0
98, F2,51.11,0,0
99, D3,52.46,1,0
100, D#3,53.47,0,0
101, F3,53.89,1,0
102, D#3,54.26,0,0
103, D3,54.57,0,0
104, C3,54.97,0,0
105, A#2,55.34,1,0
106, A#2,55.71,0,0
107, D3,56.97,1,0
108, D#3,57.92,0,0
109, F3,58.28,1,0
110, D#3,58.59,0,0
111, D3,58.93,0,0
112, C3,59.28,0,0
113, A#2,59.66,1,0
114, A#2,60.34,0,0
115, D3,60.73,0,0
116, D#2,61.13,1,0
117, G2,61.86,0,0
118, F2,62.62,1,0
119, A2,63.36,0,0
120, A#2,64.12,1,0
121, D3,64.45,0,0
122, F3,64.83,0,0
123, D3,65.13,0,0
124, A#2,65.49,1,0
125, F2,65.83,0,0
126, D2,66.18,0,0
127, F2,66.55,0,0
128, D#2,66.94,1,0
129, G2,67.65,0,0
130, F2,68.4,1,0
131, G2,69.47,0,0
132, A2,69.63,0,0
133, A#2,69.87,1,0
134, A#2,71.19,0,0
135, A#2,71.34,0,0
136, A#2,71.54,1,0
137, A#2,72.53,0,0
138, A#2,72.71,0,0
139, A#2,72.92,0,0
140, A#2,73.12,1,0
141, A#2,73.54,0,0
142, A#2,74.29,0,0
143, A#2,74.49,0,0
144, A#2,74.72,1,0
145, A#2,75.7,0,0
146, A#2,75.9,0,0
147, A#2,76.1,0,0
148, A#2,76.34,1,0
149, A#2,76.53,0,0
150, A#2,76.73,0,0
151, A#2,76.93,0,0
152, A#2,77.16,0,0
153, A#2,77.35,0,0
154, A#2,77.57,0,0
155, A#2,77.78,0,0
156, A#2,77.99,1,0
157, A#2,78.2,0,0
158, A#2,78.42,0,0
159, A#2,78.62,0,0
160, A#2,78.84,0,0
161, A#2,79.05,0,0
162, A#2,79.26,0,0
163, A#2,79.48,0,0
164, A#2,79.7,1,0
165, A#2,80.48,0,0
166, D3,80.9,0,0
167, D#2,81.34,1,0
168, G2,82.16,0,0
169, F2,82.96,1,0
170, A2,83.82,0,0
171, A#2,84.64,1,0
172, D3,85.02,0,0
173, F3,85.37,0,0
174, D3,85.71,0,0
175, A#2,86.08,1,0
176, F2,86.44,0,0
177, D2,86.85,0,0
178, F2,87.22,0,0
179, D#2,87.64,1,0
180, G2,88.42,0,0
181, F2,89.24,1,0
182, G2,90.38,0,0
183, A2,90.56,0,0
184, A#2,90.8,1,0
185, A#1,91.64,0,0
