index, note, duration, tactus, joint
0, A4,1.78,0,0
1, B4,2.33,0,0
2, A4,2.79,0,0
3, G#4,3.62,0,0
4, B4,4.08,0,0
5, G#4,4.52,0,0
6, F#4,5.34,0,1
7, B4,5.79,0,0
8, F#4,6.27,0,0
9, G#4,7.12,0,0
10, B4,7.52,0,0
11, G#4,8.02,0,0
12, A4,8.85,0,1
13, B4,9.35,0,0
14, A4,9.82,0,0
15, G#4,10.63,0,0
16, B4,11.05,0,0
17, G#4,11.53,0,0
18, A4,12.24,0,1
19, B4,12.76,0,0
20, A4,13.18,0,0
21, G#4,13.96,0,0
22, B4,14.36,0,0
23, G#4,14.83,0,0
24, C#4,16.01,0,1
25, D4,16.27,0,0
26, C#4,16.45,0,0
27, B3,16.85,0,0
28, A3,17.27,0,0
29, A3,18.09,0,0
30, B3,18.29,0,0
31, C#4,18.56,1,0
32, E4,18.95,0,0
33, A4,19.33,0,0
34, C#5,19.76,0,0
35, G#4,20.24,0,0
36, G#4,21.16,0,0
37, A4,21.58,0,0
38, F#4,21.87,1,0
39, F#4,23.2,0,0
40, G#4,23.42,0,0
41, E4,23.72,0,0
42, A4,24.85,0,0
43, G#4,25.18,0,0
44, G#4,25.48,1,0
45, F#4,25.87,0,0
46, F#4,26.3,0,0
47, E4,26.74,0,0
48, E4,27.21,0,0
49, A3,28.14,0,0
50, B3,28.6,0,0
51, C#4,28.81,1,0
52, D4,30.15,0,0
53, C#4,30.39,0,0
54, B3,30.7,0,0
55, A3,31.06,0,0
56, A3,31.91,0,0
57, B3,32.15,0,0
58, C#4,32.4,1,0
59, E4,32.79,0,0
60, A4,33.18,0,0
61, C#5,33.62,0,0
62, G#4,34.06,0,0
63, G#4,34.97,0,0
64, A4,35.42,0,0
65, F#4,35.71,1,0
66, F#4,36.98,0,0
67, G#4,37.2,0,0
68, E4,37.47,0,0
69, A4,38.4,0,0
70, G#4,39.06,0,0
71, G#4,39.35,1,0
72, F#4,39.87,0,0
73, F#4,40.19,0,0
74, E4,40.6,0,0
75, E4,41.09,0,0
76, C#4,43.49,0,0
77, D4,43.77,0,0
78, E4,43.99,0,0
79, C#5,44.42,1,0
80, C#4,45.24,0,0
81, D4,45.48,0,0
82, E4,45.68,0,0
83, B4,46.13,0,0
84, C#4,46.91,0,0
85, D#4,47.13,0,0
86, F4,47.37,0,0
87, A4,48.24,0,1
88, G#4,49.02,0,0
89, F#4,49.3,0,0
90, G#4,49.91,0,0
91, F#4,50.36,0,0
92, E4,50.73,0,0
93, E4,50.99,0,0
94, F#4,51.92,0,1
95, E4,52.3,0,0
96, E4,52.54,0,0
97, F#4,53.15,0,0
98, E4,53.58,0,0
99, D4,53.95,0,0
100, C#4,54.22,0,0
101, C#4,54.8,0,1
