index,note,duration,tactus,joint
0, A#2,1.66,0,0
1, D#2,2.61,1,0
2, A#2,4.28,0,0
3, G2,5.24,1,0
4, A#2,7.03,0,0
5, D2,7.76,0,0
6, C2,8.11,1,0
7, D2,9.45,0,0
8, D#2,9.92,0,0
9, F2,10.68,0,0
10, F2,11.07,1,0
11, A#2,13.2,0,0
12, D#2,14.27,1,0
13, A#2,15.91,0,0
14, G2,16.92,1,0
15, D3,18.61,0,0
16, F2,19.37,0,0
17, E2,19.69,1,0
18, F2,20.62,0,0
19, A#2,22.21,0,0
20, A#2,22.51,1,0
21, A#2,24.57,0,0
22, G#2,25.55,1,0
23, A#2,27.4,0,0
24, F2,28.51,1,0
25, A#2,30.2,0,0
26, F2,30.69,0,0
27, E2,31.17,1,0
28, F2,32.01,0,0
29, G2,32.95,0,0
30, G2,33.82,1,0
31, G#2,34.84,0,0
32, G#2,35.86,0,0
33, G2,36.84,1,0
34, G#2,38.42,0,0
35, D#2,39.37,1,0
36, G#2,40.93,0,0
37, D#2,41.36,0,0
38, D2,41.83,1,0
39, D#2,42.71,0,0
40, F2,43.53,0,0
41, F2,44.39,1,0
42, G2,45.38,0,0
43, D#2,46.36,0,0
44, G1,47.47,1,0
45, D#2,48.99,0,0
46, G#1,49.83,1,0
47, A1,50.65,0,0
48, G2,51.55,0,0
49, A#1,52.37,1,0
50, G2,53.81,0,0
51, B1,54.5,1,0
52, C2,55.32,0,0
53, A#2,56.08,0,0
54, C#2,56.85,1,0
55, D2,57.5,0,0
56, A#2,58.23,0,0
57, D2,58.95,1,0
58, D#2,59.63,0,0
59, B2,60.34,0,0
60, D#2,61.01,1,0
61, C3,62.23,0,0
62, D#2,62.96,1,0
63, F2,63.61,0,0
64, C#3,64.3,0,0
65, F2,64.95,1,0
66, D3,65.63,0,0
67, F#2,66.35,0,0
68, D3,67.0,1,0
69, G2,67.63,0,0
70, D#3,68.38,0,0
71, G#2,69.07,1,0
72, D#3,70.32,0,0
73, A2,71.08,1,0
74, F3,72.69,0,0
75, A#2,73.7,1,0
76, D#2,76.15,0,0
77, F#2,76.65,1,0
78, G2,77.06,0,0
79, G#2,77.47,0,0
80, A2,77.86,0,0
81, C3,78.28,0,0
82, A2,78.74,0,0
83, C3,79.22,1,0
84, A#2,79.4,0,0
85, G#2,82.68,0,1
86, G2,84.92,0,0
87, D#2,85.85,1,0
88, A#2,87.5,0,0
89, G2,88.46,1,0
90, A#2,90.29,0,0
91, D2,91.09,0,0
92, C2,91.42,1,0
93, D2,92.75,0,0
94, D#2,93.25,0,0
95, F2,93.99,0,0
96, F2,94.36,1,0
97, A#2,96.27,0,0
98, D#2,97.27,1,0
99, A#2,98.98,0,0
100, G2,99.94,1,0
101, D#3,101.76,0,0
102, A#2,102.49,0,0
103, A2,102.8,1,0
104, A#2,103.8,0,0
105, B2,105.11,0,0
106, C3,105.55,1,0
107, G2,106.09,0,0
108, F2,106.52,0,0
109, G2,107.54,0,0
110, G#2,109.23,0,1
111, D#2,109.66,0,0
112, D2,110.15,0,0
113, E2,112.76,0,1
114, F2,113.27,0,0
115, C2,115.38,0,1
116, A1,115.88,0,0
117, G#1,116.34,0,0
118, G1,116.8,0,0
119, F1,117.39,1,0
120, A#1,119.17,0,0
121, D#3,124.25,0,2
122, A#2,125.19,1,0
123, D3,126.88,0,0
124, A2,127.8,1,0
125, C3,129.38,0,0
126, G2,130.18,1,0
127, B2,130.98,0,0
128, G2,131.81,0,0
129, A#2,132.57,1,0
130, D#2,134.37,0,0
131, A#1,135.2,1,0
132, D2,136.72,0,0
133, A1,137.63,1,0
134, C2,139.09,0,0
135, G#1,140.14,1,0
136, B1,140.69,0,0
137, G1,141.53,0,0
138, A#1,142.36,1,0
139, D#2,143.96,0,0
140, A#1,145.03,1,0
141, G2,146.6,0,0
142, F2,147.26,0,0
143, D#2,147.58,1,0
144, A#2,149.26,0,0
145, G2,150.24,1,0
146, A#2,151.63,0,0
147, D3,152.2,0,0
148, C3,152.7,0,0
149, A#2,153.27,0,0
150, G3,154.15,1,0
