index,note,duration,tactus,joint
0, E4,2.11,0,0
1, E4,2.7,0,0
2, E4,3.0,0,0
3, E4,3.26,0,0
4, E4,3.52,0,0
5, C4,5.82,0,1
6, E4,6.11,0,0
7, C4,6.37,0,0
8, D4,6.59,1,0
9, E4,7.1,0,0
10, B3,7.38,0,0
11, D4,7.7,0,0
12, D4,7.95,0,0
13, B3,10.74,1,1
14, C4,11.32,0,0
15, D4,11.56,0,0
16, E4,11.84,0,0
17, D4,12.8,1,0
18, E4,14.1,0,0
19, C4,14.36,0,0
20, A3,14.58,0,0
21, G3,14.81,1,0
22, G3,15.3,0,0
23, F#3,15.57,0,0
24, E3,15.87,0,0
25, D3,16.93,1,0
26, E4,18.96,1,0
27, E4,19.52,0,0
28, E4,19.75,0,0
29, E4,20.05,0,0
30, E4,20.29,0,0
31, C4,22.41,0,1
32, E4,22.7,0,0
33, C4,22.94,0,0
34, D4,23.22,1,0
35, E4,23.69,0,0
36, B3,23.91,0,0
37, D4,24.19,0,0
38, D4,24.49,0,0
39, B3,27.28,1,1
40, C4,27.79,0,0
41, D4,28.06,0,0
42, E4,28.37,0,0
43, D4,29.34,1,0
44, E4,30.53,0,0
45, C4,30.79,0,0
46, A3,31.03,0,0
47, G3,31.26,1,0
48, G3,31.74,0,0
49, F#3,32.0,0,0
50, E3,32.31,0,0
51, D3,33.28,1,0
52, G3,35.4,0,1
53, A3,35.65,0,0
54, G3,35.93,0,0
55, A3,36.19,0,0
56, A3,36.55,0,0
57, G3,36.91,0,0
58, A3,37.18,1,0
59, A3,37.48,0,0
60, A3,39.47,0,1
61, B3,39.72,0,0
62, C4,39.96,0,0
63, B3,40.21,0,0
64, G3,40.67,0,0
65, E3,40.99,0,0
66, A3,41.26,1,0
67, A3,41.57,0,0
68, G3,43.63,0,1
69, A3,43.89,0,0
70, G3,44.15,0,0
71, A3,44.38,0,0
72, A3,44.83,0,0
73, G3,45.17,0,0
74, A3,45.47,1,0
75, A3,45.74,0,0
76, D4,47.76,0,1
77, D4,48.03,0,0
78, D4,48.24,0,0
79, D4,48.51,0,0
80, C4,48.82,0,0
81, B3,49.18,0,0
82, A3,49.41,1,0
83, A3,49.72,0,0
84, B3,51.64,0,1
85, C4,51.92,0,0
86, D4,52.13,0,0
87, E4,52.41,0,0
88, E4,52.76,0,0
89, E4,53.14,0,0
90, D4,53.4,1,0
91, E4,54.64,0,0
92, C4,54.9,0,0
93, A3,55.15,0,0
94, G3,55.36,1,0
95, G3,55.84,0,0
96, F#3,56.12,0,0
97, E3,56.42,0,0
98, D3,57.39,1,0
99, E4,59.39,1,0
100, E4,59.92,0,0
101, E4,60.17,0,0
102, E4,60.42,0,0
103, E4,60.67,0,0
104, C4,62.71,0,1
105, E4,63.01,0,0
106, C4,63.23,0,0
107, D4,63.49,1,0
108, E4,63.98,0,0
109, B3,64.22,0,0
110, D4,64.48,0,0
111, D4,64.74,0,0
112, B3,66.6,1,1
113, C4,67.11,0,0
114, D4,67.35,0,0
115, E4,67.58,0,0
116, D4,68.62,1,0
117, E4,69.95,0,0
118, C4,70.14,0,0
119, A3,70.37,0,0
120, G3,70.64,1,0
121, G3,71.12,0,0
122, F#3,71.41,0,0
123, E3,71.65,0,0
124, D3,72.66,1,0
125, E4,74.72,1,0
126, E4,75.25,0,0
127, E4,75.5,0,0
128, E4,75.75,0,0
129, E4,76.0,0,0
130, C4,78.02,0,1
131, E4,78.34,0,0
132, C4,78.56,0,0
133, D4,78.83,1,0
134, E4,79.33,0,0
135, B3,79.57,0,0
136, D4,79.78,0,0
137, D4,80.09,0,0
138, B3,82.78,1,1
139, C4,83.33,0,0
140, D4,83.56,0,0
141, E4,83.87,0,0
142, D4,84.84,1,0
143, E4,86.07,0,0
144, C4,86.31,0,0
145, A3,86.53,0,0
146, G3,86.77,1,0
147, G3,87.29,0,0
148, F#3,87.5,0,0
149, E3,87.8,0,0
150, D3,88.82,1,0
151, G3,90.99,0,1
152, A3,91.27,0,0
153, G3,91.48,0,0
154, A3,91.75,0,0
155, A3,92.21,0,0
156, G3,92.51,0,0
157, A3,92.79,1,0
158, A3,93.1,0,0
159, A3,95.08,0,1
160, B3,95.33,0,0
161, C4,95.57,0,0
162, B3,95.81,0,0
163, G3,96.22,0,0
164, E3,96.57,0,0
165, A3,96.86,1,0
166, A3,97.17,0,0
167, G3,99.14,0,1
168, A3,99.41,0,0
169, G3,99.65,0,0
170, A3,99.9,0,0
171, A3,100.27,0,0
172, G3,100.61,0,0
173, A3,100.92,1,0
174, A3,101.23,0,0
175, D4,103.15,0,1
176, D4,103.4,0,0
177, D4,103.65,0,0
178, D4,103.9,0,0
179, C4,104.26,0,0
180, B3,104.61,0,0
181, A3,104.92,1,0
182, A3,105.23,0,0
183, B3,107.17,0,1
184, C4,107.45,0,0
185, D4,107.73,0,0
186, E4,107.97,0,0
187, E4,108.36,0,0
188, E4,108.72,0,0
189, D4,108.97,1,0
190, E4,110.24,0,0
191, C4,110.47,0,0
192, A3,110.7,0,0
193, G3,110.96,1,0
194, G3,111.39,0,0
195, F#3,111.63,0,0
196, E3,111.94,0,0
197, D3,112.97,1,0
198, E4,114.93,1,0
199, E4,115.43,0,0
200, E4,115.69,0,0
201, E4,115.95,0,0
202, E4,116.22,0,0
203, C4,118.11,0,1
204, E4,118.35,0,0
205, C4,118.59,0,0
206, D4,118.87,1,0
207, E4,119.35,0,0
208, B3,119.58,0,0
209, D4,119.87,0,0
210, D4,120.09,0,0
211, B3,122.81,1,1
212, C4,123.35,0,0
213, D4,123.57,0,0
214, E4,123.84,0,0
215, D4,124.78,1,0
216, E4,126.02,0,0
217, C4,126.22,0,0
218, A3,126.49,0,0
219, G3,126.74,1,0
220, G3,127.25,0,0
221, F#3,127.46,0,0
222, E3,127.73,0,0
223, D3,128.73,1,0
224, E4,130.7,1,0
225, E4,131.21,0,0
226, E4,131.49,0,0
227, E4,131.74,0,0
228, E4,131.96,0,0
229, C4,134.0,0,1
230, E4,134.27,0,0
231, C4,134.5,0,0
232, D4,134.75,1,0
233, E4,135.26,0,0
234, B3,135.49,0,0
235, D4,135.74,0,0
236, D4,135.99,0,0
237, B3,138.67,1,1
238, C4,139.25,0,0
239, D4,139.44,0,0
240, E4,139.7,0,0
241, D4,140.65,1,0
242, E4,141.85,0,0
243, C4,142.07,0,0
244, A3,142.29,0,0
245, G3,142.55,1,0
246, G3,143.03,0,0
247, F#3,143.25,0,0
248, E3,143.52,0,0
249, D3,144.32,1,0
250, E4,146.43,1,0
251, E4,146.95,0,0
252, E4,147.18,0,0
253, E4,147.41,0,0
254, E4,147.67,0,0
255, C4,149.5,0,1
256, E4,149.78,0,0
257, C4,149.99,0,0
258, D4,150.26,1,0
259, E4,150.74,0,0
260, B3,150.95,0,0
261, D4,151.23,0,0
262, D4,151.47,0,0
263, B3,154.2,1,1
264, C4,154.7,0,0
265, D4,154.9,0,0
266, E4,155.21,0,0
267, D4,156.15,1,0
268, E4,157.36,0,0
269, C4,157.64,0,0
270, A3,157.83,0,0
271, G3,158.08,1,0
272, G3,158.53,0,0
273, F#3,158.77,0,0
274, E3,159.03,0,0
275, D3,160.03,1,0
276, G3,161.44,0,0
277, G3,161.69,0,0
278, G3,161.94,1,0
