index,note,duration,tactus,joint
0, F3,1.92,0,0
1, G3,2.34,0,0
2, A3,2.68,0,0
3, A#3,3.05,0,0
4, C4,3.52,1,0
5, A#3,5.03,0,0
6, A3,5.34,0,0
7, G3,5.72,0,0
8, F3,6.05,0,0
9, E3,6.48,1,0
10, E3,7.21,0,0
11, F3,7.93,0,0
12, E3,8.27,0,0
13, D3,8.63,0,0
14, E3,8.95,0,0
15, F3,9.39,1,0
16, G3,10.71,0,0
17, F3,11.04,0,0
18, E3,11.34,0,0
19, F3,11.7,0,0
20, G3,12.08,1,0
21, G3,13.39,0,0
22, A3,13.76,0,0
23, A#3,14.1,0,0
24, C4,14.44,0,0
25, D4,14.82,1,0
26, C4,16.14,0,0
27, A#3,16.49,0,0
28, A3,16.81,0,0
29, G3,17.1,0,0
30, C4,17.54,1,0
31, C4,18.23,0,0
32, A#3,18.93,0,0
33, A3,19.27,0,0
34, G3,19.61,0,0
35, F3,19.95,0,0
36, C4,20.35,1,0
37, C4,21.05,0,0
38, A#3,21.78,0,0
39, A3,22.43,0,0
40, G3,23.14,1,0
41, F3,24.63,0,0
42, G3,24.97,0,0
43, A3,25.34,0,0
44, A#3,25.64,0,0
45, C4,25.98,1,0
46, A#3,27.37,0,0
47, A3,27.71,0,0
48, G3,28.03,0,0
49, F3,28.34,0,0
50, E3,28.76,1,0
51, E3,29.38,0,0
52, E3,29.68,0,0
53, F3,30.0,0,0
54, E3,30.3,0,0
55, D3,30.64,0,0
56, E3,30.97,0,0
57, F3,31.31,1,0
58, F3,33.96,0,1
59, F3,34.31,0,0
60, F3,34.63,0,0
61, F3,34.97,0,0
62, E3,35.29,0,0
63, D3,35.67,0,0
64, E3,36.05,0,0
65, F3,36.4,1,0
66, F3,39.07,0,1
67, G3,39.45,0,0
68, A3,39.76,0,0
69, A#3,40.08,0,0
70, C4,40.47,1,0
71, A#3,41.83,0,0
72, A3,42.19,0,0
73, G3,42.49,0,0
74, F3,42.8,0,0
75, E3,43.18,1,0
76, E3,43.89,0,0
77, F3,44.57,0,0
78, E3,44.92,0,0
79, D3,45.26,0,0
80, E3,45.58,0,0
81, F3,45.95,1,0
82, G3,47.27,0,0
83, F3,47.59,0,0
84, E3,47.9,0,0
85, F3,48.24,0,0
86, G3,48.55,1,0
87, G3,49.88,0,0
88, A3,50.22,0,0
89, A#3,50.57,0,0
90, C4,50.86,0,0
91, D4,51.28,1,0
92, C4,52.57,0,0
93, A#3,52.89,0,0
94, A3,53.18,0,0
95, G3,53.46,0,0
96, C4,53.88,1,0
97, C4,54.52,0,0
98, A#3,55.2,0,0
99, A3,55.52,0,0
100, G3,55.86,0,0
101, F3,56.17,0,0
102, C4,56.5,1,0
103, C4,57.15,0,0
104, A#3,57.85,0,0
105, A3,58.49,0,0
106, G3,59.16,1,0
107, F3,60.56,0,0
108, G3,60.91,0,0
109, A3,61.23,0,0
110, A#3,61.55,0,0
111, C4,61.9,1,0
112, A#3,63.26,0,0
113, A3,63.56,0,0
114, G3,63.88,0,0
115, F3,64.19,0,0
116, E3,64.55,1,0
117, E3,65.15,0,0
118, E3,65.47,0,0
119, F3,65.82,0,0
120, E3,66.15,0,0
121, D3,66.46,0,0
122, E3,66.75,0,0
123, F3,67.15,1,0
124, F3,68.76,0,1
125, F3,69.13,0,0
126, F3,69.51,0,0
127, F3,69.87,0,0
128, E3,70.19,0,0
129, D3,70.55,0,0
130, E3,70.94,0,0
131, F3,71.49,1,0
