index,note,duration,tactus,joint
0, A2,1.56,0,0
1, A2,4.26,0,1
2, A#2,4.75,0,0
3, C3,5.22,1,0
4, A2,8.56,1,1
5, A2,8.88,0,0
6, A#2,9.21,0,0
7, C3,9.45,0,0
8, D3,9.85,0,0
9, E3,10.28,1,0
10, E3,10.57,0,0
11, F3,10.89,0,0
12, G3,11.15,0,0
13, A3,11.55,0,0
14, A#3,11.96,1,0
15, G2,15.42,1,1
16, G2,17.95,0,1
17, A2,18.65,0,0
18, A#2,18.9,1,0
19, G2,22.25,1,1
20, G2,22.56,0,0
21, A2,22.91,0,0
22, A#2,23.15,0,0
23, C3,23.56,0,0
24, D3,23.98,1,0
25, D3,24.28,0,0
26, E3,24.63,0,0
27, F3,24.86,0,0
28, G3,25.3,0,0
29, A3,25.75,1,0
30, A2,29.54,1,1
31, A2,32.2,0,1
32, A#2,32.91,0,0
33, C3,33.17,1,0
34, A2,36.7,1,1
35, A2,37.03,0,0
36, A#2,37.37,0,0
37, C3,37.6,0,0
38, D3,37.99,0,0
39, D#3,38.46,1,0
40, D#3,38.68,0,0
41, F3,39.04,0,0
42, G3,39.29,0,0
43, F3,39.68,0,0
44, D4,40.1,1,0
45, C#4,43.69,1,1
46, D#4,46.37,0,1
47, C#4,47.02,0,0
48, C4,47.24,1,0
49, C4,48.81,0,2
50, A3,50.18,0,0
51, A#3,50.57,1,1
52, A#3,50.9,0,0
53, A3,51.23,0,0
54, G3,51.46,0,0
55, F3,51.88,0,0
56, E3,52.27,1,0
57, E3,52.58,0,0
58, F3,52.94,0,0
59, G3,53.19,0,0
60, E3,53.59,0,0
61, F3,54.02,1,0
62, A2,57.7,1,1
63, A2,60.35,0,1
64, A#2,60.94,0,0
65, C3,61.47,1,0
66, A2,64.88,1,1
67, A2,65.15,0,0
68, A#2,65.53,0,0
69, C3,65.81,0,0
70, D3,66.17,0,0
71, E3,66.57,1,0
72, E3,66.87,0,0
73, F3,67.21,0,0
74, G3,67.45,0,0
75, A3,67.83,0,0
76, A#3,68.24,1,0
77, G2,71.83,1,1
78, G2,74.34,0,1
79, A2,75.0,0,0
80, A#2,75.25,1,0
81, G2,78.61,1,1
82, G2,78.9,0,0
83, A2,79.27,0,0
84, A#2,79.5,0,0
85, C3,79.92,0,0
86, D3,80.28,1,0
87, D3,80.6,0,0
88, E3,80.97,0,0
89, F3,81.18,0,0
90, G3,81.61,0,0
91, A3,82.02,1,0
92, A2,85.58,1,1
93, A2,88.21,0,1
94, A#2,88.87,0,0
95, C3,89.6,1,0
96, A2,92.49,1,1
97, A2,92.77,0,0
98, A#2,93.13,0,0
99, C3,93.35,0,0
100, D3,93.72,0,0
101, D#3,94.11,1,0
102, D#3,94.39,0,0
103, F3,94.74,0,0
104, G3,94.98,0,0
105, F3,95.36,0,0
106, D4,95.78,1,0
107, C#4,99.18,1,1
108, D#4,101.68,0,1
109, C#4,102.34,0,0
110, C4,102.57,1,0
111, A3,105.46,0,1
112, A#3,105.84,1,0
113, A#3,106.15,0,0
114, A3,106.48,0,0
115, G3,106.76,0,0
116, F3,107.12,0,0
117, E3,107.51,1,0
118, E3,107.85,0,0
119, F3,108.16,0,0
120, G3,108.45,0,0
121, E3,108.82,0,0
122, F3,109.24,1,0
123, C3,112.72,1,1
124, C3,115.27,0,1
125, C#3,115.68,0,0
126, D3,116.12,1,0
127, B2,119.39,1,1
128, B2,119.68,0,0
129, C3,120.02,0,0
130, D3,120.24,0,0
131, E3,120.63,0,0
132, F#3,120.99,1,0
133, F#3,121.29,0,0
134, G3,121.62,0,0
135, A3,121.86,0,0
136, B3,122.24,0,0
137, C4,122.64,1,0
138, A2,125.91,1,1
139, A2,128.29,0,1
140, B2,128.99,0,0
141, C3,129.22,1,0
142, A2,132.62,1,1
143, A2,132.88,0,0
144, B2,133.24,0,0
145, C3,133.45,0,0
146, D3,133.85,0,0
147, E3,134.21,1,0
148, E3,134.51,0,0
149, F#3,134.83,0,0
150, G3,135.08,0,0
151, A3,135.48,0,0
152, B3,135.91,1,0
153, C3,139.31,1,1
154, C3,141.84,0,1
155, C#3,142.46,0,0
156, D3,142.63,1,0
157, B2,145.94,1,1
158, B2,146.18,0,0
159, C3,146.55,0,0
160, D3,146.76,0,0
161, E3,147.19,0,0
162, F3,147.57,1,0
163, F3,147.85,0,0
164, G3,148.17,0,0
165, A3,148.4,0,0
166, G3,148.8,0,0
167, E4,149.19,1,0
168, D#4,153.15,1,1
169, F4,155.78,0,1
170, D#4,156.45,0,0
171, D4,156.69,1,0
172, B3,159.69,0,1
173, C4,160.12,1,0
174, C4,160.41,0,0
175, B3,160.73,0,0
176, A3,160.92,0,0
177, G3,161.38,0,0
178, F#3,161.81,1,0
179, F#3,162.1,0,0
180, G3,162.46,0,0
181, A3,162.69,0,0
182, F#3,163.13,0,0
183, G3,163.53,1,0
184, B3,166.52,0,1
185, C4,166.96,1,0
186, C4,167.25,0,0
187, B3,167.61,0,0
188, A3,167.83,0,0
189, G3,168.24,0,0
190, F#3,168.66,1,0
191, F#3,168.98,0,0
192, G3,169.32,0,0
193, A3,169.57,0,0
194, F#3,170.02,0,0
195, G3,170.52,1,0
196, G3,174.22,1,1
