index,note,duration,tactus,joint
0, B5,1.45,0,0
1, B5,1.92,1,0
2, A5,2.81,0,0
3, G5,3.78,1,0
4, A5,4.43,0,0
5, B5,4.67,0,0
6, E5,5.17,0,0
7, F#5,5.62,1,0
8, G5,6.09,0,0
9, A5,6.57,0,0
10, G5,7.04,0,0
11, F#5,7.5,1,0
12, B5,9.04,0,0
13, B5,9.53,1,0
14, A5,10.48,0,0
15, G5,11.42,1,0
16, A5,12.14,0,0
17, B5,12.38,0,0
18, E5,12.85,0,0
19, F#5,13.31,1,0
20, G5,13.77,0,0
21, A5,14.23,0,0
22, G5,14.69,0,0
23, F#5,15.18,1,0
24, B5,16.66,0,0
25, B5,17.15,1,0
26, A5,18.1,0,0
27, G5,19.09,1,0
28, A5,19.78,0,0
29, B5,20.01,0,0
30, E5,20.54,0,0
31, F#5,20.98,1,0
32, G5,21.43,0,0
33, A5,21.88,0,0
34, G5,22.36,0,0
35, F#5,22.82,1,0
36, B5,24.21,0,0
37, B5,24.68,1,0
38, A5,25.62,0,0
39, G5,26.56,1,0
40, A5,27.29,0,0
41, B5,27.53,0,0
42, E5,28.0,0,0
43, F#5,28.46,1,0
44, G5,28.9,0,0
45, A5,29.35,0,0
46, G5,29.82,0,0
47, F#5,30.32,1,0
48, F#5,31.7,0,0
49, F#5,32.19,1,0
50, G5,33.17,0,0
51, F#5,34.05,1,0
52, F#5,35.49,0,0
53, F#5,35.95,1,0
54, E5,36.43,0,0
55, F#5,36.87,0,0
56, G#5,37.31,0,0
57, A5,37.78,1,0
58, G5,39.15,0,0
59, G5,39.62,1,0
60, F#5,40.08,0,0
61, G5,40.53,0,0
62, A5,40.97,0,0
63, B5,41.49,1,0
64, E5,42.88,0,0
65, G5,43.3,1,0
66, F#5,44.27,0,0
67, G5,45.24,1,0
68, F#5,46.7,0,0
69, F#5,47.16,1,0
70, G5,48.12,0,0
71, F#5,49.02,1,0
72, F#5,50.46,0,0
73, F#5,51.0,1,0
74, E5,51.45,0,0
75, F#5,51.91,0,0
76, G#5,52.34,0,0
77, A5,52.82,1,0
78, G5,54.22,0,0
79, G5,54.67,1,0
80, F#5,55.15,0,0
81, G5,55.6,0,0
82, A5,56.04,0,0
83, B5,56.48,1,0
84, E5,57.9,0,0
85, G5,58.34,1,0
86, F#5,59.32,0,0
87, G5,60.28,1,0
