index,note,duration,tactus,joint
0, A#4,2.07,1,0
1, C5,2.34,0,0
2, A#4,2.62,0,0
3, A4,2.88,0,0
4, G4,3.16,0,0
5, A4,3.42,0,0
6, A#4,3.71,1,0
7, D#5,4.86,0,0
8, D5,5.41,1,0
9, D#5,6.47,0,0
10, C5,7.0,1,0
11, D5,7.56,0,0
12, G4,8.65,1,0
13, D#5,13.22,1,2
14, F5,13.77,0,0
15, A#4,14.88,1,0
16, A#4,19.13,1,2
17, C5,19.41,0,0
18, A#4,19.67,0,0
19, A4,19.93,0,0
20, G4,20.24,0,0
21, A4,20.52,0,0
22, A#4,20.78,1,0
23, D#5,21.83,0,0
24, D5,22.32,1,0
25, D#5,23.41,0,0
26, C5,23.92,1,0
27, D5,24.47,0,0
28, G4,25.45,1,0
29, D#5,29.91,1,2
30, F5,30.43,0,0
31, A#4,31.41,1,0
32, F5,37.3,1,3
33, D5,37.85,0,0
34, G5,38.35,0,0
35, D#5,38.87,1,0
36, F5,39.17,0,0
37, D#5,39.44,0,0
38, D5,39.69,0,0
39, C5,39.95,0,0
40, D5,40.21,0,0
41, D#5,40.51,1,0
42, C5,41.6,0,0
43, D5,42.15,1,0
44, D4,42.64,0,0
45, G4,43.69,1,0
46, D#4,44.86,0,0
47, A#4,45.26,1,0
48, A#4,45.79,0,0
49, D#4,46.33,0,0
50, D4,46.89,1,0
51, A#4,47.88,0,0
52, F4,48.46,1,0
53, F4,48.95,0,0
54, A#4,49.47,0,0
55, A4,49.97,1,0
56, G4,50.98,0,0
57, F4,51.54,1,0
58, A#4,52.56,0,0
59, A4,53.14,1,0
60, A#4,54.13,0,0
61, G4,54.7,1,0
62, A4,55.23,0,0
63, D5,56.28,1,0
64, D#5,56.52,0,0
65, D5,56.84,0,0
66, C5,57.07,0,0
67, A#4,57.35,0,0
68, C5,57.62,0,0
69, D5,57.92,1,0
70, D#5,58.95,0,0
71, D5,59.42,1,0
72, G4,60.58,0,0
73, F4,61.1,1,0
74, G4,61.38,0,0
75, F4,61.66,0,0
76, E4,61.95,0,0
77, D4,62.21,0,0
78, F4,62.5,0,0
79, E4,62.81,1,0
80, F4,63.76,0,0
81, G4,64.32,1,0
82, C5,65.39,0,0
83, F5,65.97,1,0
84, E5,66.24,0,0
85, F5,66.49,0,0
86, G5,66.74,0,0
87, A5,66.99,0,0
88, F5,67.28,0,0
89, A#5,67.55,1,0
90, D#5,69.09,1,0
91, D5,69.36,0,0
92, D#5,69.64,0,0
93, F5,69.87,0,0
94, G5,70.14,0,0
95, A5,70.41,0,0
96, A#5,70.7,1,0
97, F5,73.71,1,1
98, G5,73.98,0,0
99, F5,74.24,0,0
100, E5,74.51,0,0
101, D5,74.79,0,0
102, E5,75.05,0,0
103, F5,75.32,1,0
104, D#5,76.89,1,0
105, C5,77.92,0,0
106, D#5,78.47,1,0
107, A#4,79.48,0,0
108, D5,80.05,1,0
109, D4,80.63,0,0
110, G4,81.61,1,0
111, A4,81.89,0,0
112, G4,82.17,0,0
113, F4,82.44,0,0
114, D#4,82.71,0,0
115, F4,82.99,0,0
116, G4,83.24,1,0
117, C5,84.29,0,0
118, A#4,84.91,1,0
119, A4,85.18,0,0
120, A#4,85.45,0,0
121, C5,85.71,0,0
122, D5,85.99,0,0
123, D#5,86.27,0,0
124, F5,86.51,1,0
125, G5,86.76,0,0
126, F5,87.02,0,0
127, D#5,87.3,0,0
128, D5,87.56,0,0
129, D#5,87.87,0,0
130, F5,88.14,1,0
131, D#5,88.4,0,0
132, D5,88.67,0,0
133, C5,88.91,0,0
134, A#4,89.19,0,0
135, D5,89.42,0,0
136, D#5,89.76,1,0
137, F5,90.05,0,0
138, G5,90.34,0,0
139, D#5,90.69,0,0
140, F5,91.01,0,0
141, F4,91.54,0,0
142, A#4,92.1,1,0
