index,note,duration,tactus,joint
0, C5,1.97,0,0
1, E5,2.42,0,0
2, F5,3.42,0,0
3, F5,3.83,1,0
4, C5,7.07,0,1
5, E5,7.47,0,0
6, F5,8.27,0,0
7, F5,8.65,1,0
8, C5,11.7,0,1
9, E5,12.07,0,0
10, F5,12.89,0,0
11, F5,13.23,1,0
12, E5,13.88,0,0
13, F5,14.23,0,0
14, G5,15.09,0,0
15, A5,15.4,0,0
16, G5,16.24,0,1
17, F5,16.52,0,0
18, E5,17.12,0,0
19, D5,17.72,0,0
20, D5,21.08,0,2
21, F#5,21.42,0,0
22, G5,22.27,0,0
23, G5,22.66,1,0
24, A5,24.38,0,0
25, G5,24.65,0,0
26, F#5,25.01,1,0
27, D5,25.86,0,0
28, F#5,26.18,0,0
29, F#5,26.83,0,0
30, D5,27.47,1,0
31, D5,30.69,0,1
32, F#5,31.06,0,0
33, G5,31.93,0,0
34, G5,32.29,1,0
35, F5,33.16,0,0
36, F5,33.53,0,0
37, G5,34.19,0,0
38, A5,34.49,0,0
39, G5,35.3,0,1
40, F5,35.96,0,0
41, E5,36.27,0,0
42, F5,36.87,1,0
43, C5,40.17,0,1
44, E5,40.56,0,0
45, F5,41.39,0,0
46, F5,41.76,1,0
47, C5,44.89,0,1
48, E5,45.29,0,0
49, F5,46.12,0,0
50, F5,46.5,1,0
51, C5,49.63,0,1
52, E5,49.96,0,0
53, F5,50.81,0,0
54, F5,51.11,1,0
55, E5,51.75,0,0
56, F5,52.04,0,0
57, G5,52.86,0,0
58, A5,53.17,0,0
59, G5,54.01,0,1
60, F5,54.29,0,0
61, E5,55.05,0,0
62, D5,55.4,0,0
63, D5,58.71,0,2
64, F#5,59.05,0,0
65, G5,59.9,0,0
66, G5,60.23,1,0
67, A5,61.91,0,0
68, G5,62.18,0,0
69, F#5,62.49,1,0
70, D5,63.33,0,0
71, F#5,63.68,0,0
72, F#5,64.24,0,0
73, D5,64.88,1,0
74, D5,68.07,0,1
75, F#5,68.42,0,0
76, G5,69.3,0,0
77, G5,69.62,1,0
78, F5,70.53,0,0
79, F5,70.85,0,0
80, G5,71.49,0,0
81, A5,71.82,0,0
82, G5,72.68,0,1
83, F5,73.3,0,0
84, E5,73.66,0,0
85, F5,74.43,1,0
86, F5,77.86,0,1
87, F5,78.19,0,0
88, D5,78.69,0,0
89, F5,80.55,0,1
90, E5,80.9,0,0
91, C5,82.65,0,1
92, E5,83.24,1,0
93, F5,84.03,0,0
94, F5,86.58,0,1
95, F5,86.94,0,0
96, D5,87.43,0,0
97, F5,89.31,0,1
98, E5,89.62,0,0
99, D5,90.43,0,1
100, C5,90.71,0,0
101, D5,91.26,0,0
102, A4,91.76,0,0
103, F5,95.29,0,2
104, F5,95.62,0,0
105, D5,96.07,0,0
106, F5,97.87,0,1
107, E5,98.22,0,0
108, C5,100.0,0,1
109, G5,100.36,0,0
110, A5,101.04,0,1
111, F5,101.35,0,0
112, F5,103.62,0,1
113, F5,104.0,0,0
114, D5,104.5,0,0
115, C5,105.07,0,1
116, A#4,105.56,0,0
117, G5,106.26,0,0
118, A5,106.55,0,0
119, G5,107.22,0,1
120, A5,107.78,0,0
121, A5,108.29,0,0
122, F5,108.79,0,0
123, F5,113.04,0,2
124, F5,113.37,0,0
125, D5,113.82,0,0
126, F5,115.58,0,1
127, E5,115.93,0,0
128, C5,117.61,0,1
129, E5,118.2,1,0
130, F5,118.97,0,0
131, F5,121.4,0,1
132, F5,121.71,0,0
133, D5,122.16,0,0
134, F5,123.88,0,1
135, E5,124.24,0,0
136, D5,125.01,0,1
137, C5,125.29,0,0
138, D5,125.79,0,0
139, A4,126.3,0,0
140, F5,129.68,0,2
141, F5,130.01,0,0
142, D5,130.46,0,0
143, F5,132.24,0,1
144, E5,132.59,0,0
145, C5,134.22,0,1
146, G5,134.55,0,0
147, A5,135.26,0,1
148, F5,135.57,0,0
149, F5,137.82,0,1
150, F5,138.2,0,0
151, D5,138.62,0,0
152, C5,139.33,0,1
153, A#4,139.92,0,0
154, G5,140.8,0,0
155, A5,141.14,0,0
156, G5,141.67,0,1
157, A5,142.22,0,0
158, A5,142.72,0,0
159, F5,143.28,0,0
