index,note,duration,tactus,joint
0, C4,1.76,0,0
1, D4,2.41,0,0
2, E4,2.75,1,0
3, G4,3.07,0,0
4, B4,3.37,0,0
5, A4,3.7,0,0
6, G4,4.07,1,0
7, F4,5.06,0,0
8, B3,5.37,1,0
9, G4,7.13,0,1
10, A4,7.77,0,0
11, B4,8.15,1,0
12, A4,8.49,0,0
13, D4,9.08,0,0
14, G4,9.27,0,0
15, E4,9.49,1,0
16, C4,12.34,0,2
17, D4,13.0,0,0
18, E4,13.36,1,0
19, G4,13.66,0,0
20, B4,13.98,0,0
21, A4,14.34,0,0
22, G4,14.71,1,0
23, F4,15.64,0,0
24, B3,15.99,1,0
25, G4,17.75,0,1
26, A4,18.41,0,0
27, B4,18.76,1,0
28, A4,19.12,0,0
29, E4,19.71,0,0
30, G3,19.92,0,0
31, C4,20.19,1,0
32, C5,22.88,1,1
33, C5,23.05,0,0
34, C5,23.2,0,0
35, C5,23.37,0,0
36, G4,23.73,0,0
37, A4,23.87,0,0
38, G4,24.06,0,0
39, C5,24.22,1,0
40, C5,24.37,0,0
41, C5,24.53,0,0
42, C5,24.72,0,0
43, G4,25.07,0,0
44, A4,25.23,0,0
45, A#4,25.39,0,0
46, B4,25.56,1,0
47, D5,25.75,0,0
48, B4,25.9,0,0
49, B4,26.08,0,0
50, G4,27.2,0,1
51, A4,27.53,0,0
52, A#4,27.87,0,0
53, B4,28.22,1,0
54, D5,28.41,0,0
55, B4,28.58,0,0
56, B4,28.75,0,0
57, G4,29.77,0,1
58, A4,30.1,0,0
59, B4,30.43,0,0
60, C5,30.8,1,0
61, C5,30.95,0,0
62, A4,31.11,0,0
63, G4,31.34,0,0
64, G4,32.47,0,1
65, A4,32.86,0,0
66, B4,33.2,0,0
67, C5,33.58,1,0
68, C5,33.77,0,0
69, C5,33.92,0,0
70, C5,34.13,0,0
71, G4,34.5,0,0
72, A4,34.66,0,0
73, G4,34.84,0,0
74, C5,35.03,1,0
75, C5,35.19,0,0
