index, note, duration, tactus, joint
0, A#2,1.58,0,0
1, C3,1.91,0,0
2, D3,2.14,1,0
3, D3,2.73,0,0
4, D3,3.03,0,0
5, D3,3.59,0,0
6, D3,3.89,1,0
7, C3,4.43,0,0
8, A#2,4.74,0,0
9, C3,5.04,0,0
10, D3,5.3,0,0
11, C3,5.61,1,0
12, F2,8.72,0,1
13, C3,9.04,1,0
14, C3,9.56,0,0
15, C3,9.85,0,0
16, C3,10.4,0,0
17, C3,10.68,1,0
18, A#2,11.25,0,0
19, D3,11.57,0,0
20, C3,12.19,0,0
21, A#2,12.48,1,0
22, A#2,15.43,0,1
23, C3,15.68,0,0
24, D3,15.98,1,0
25, D3,16.55,0,0
26, D3,16.81,0,0
27, D3,17.38,0,0
28, D3,17.66,1,0
29, C3,18.23,0,0
30, A#2,18.48,0,0
31, C3,18.77,0,0
32, D3,19.0,0,0
33, C3,19.31,1,0
34, F2,22.31,0,1
35, C3,22.61,1,0
36, C3,23.15,0,0
37, C3,23.44,0,0
38, C3,23.98,0,0
39, C3,24.23,1,0
40, A#2,24.77,0,0
41, D3,25.14,0,0
42, C3,25.74,0,0
43, A#2,26.0,1,0
44, D4,29.49,1,1
45, D4,30.34,0,0
46, D4,31.13,1,0
47, C4,31.73,0,0
48, A#3,31.96,0,0
49, C4,32.39,0,0
50, D4,32.54,0,0
51, C4,32.82,1,0
52, C4,36.09,1,1
53, C4,36.92,0,0
54, C4,37.69,1,0
55, A#3,38.24,0,0
56, D4,38.5,0,0
57, C4,39.02,0,0
58, A#3,39.31,1,0
59, A#3,41.0,1,0
60, C4,41.89,0,0
61, D4,42.72,1,0
62, D4,43.57,0,0
63, D4,44.38,1,0
64, C4,44.88,0,0
65, A#3,45.23,0,0
66, C4,45.69,0,0
67, D4,45.81,0,0
68, C4,46.07,1,0
69, C4,49.5,1,1
70, C4,50.37,0,0
71, C4,51.11,1,0
72, A#3,51.75,0,0
73, D4,52.02,0,0
74, C4,52.53,0,0
75, A#3,52.84,1,0
76, A#2,55.8,0,2
77, C3,56.03,0,0
78, D3,56.42,1,0
79, D3,56.95,0,0
80, D3,57.22,0,0
81, D3,57.75,0,0
82, D3,58.04,1,0
83, C3,58.61,0,0
84, A#2,58.89,0,0
85, C3,59.31,0,0
86, D3,59.48,0,0
87, C3,59.77,1,0
88, F2,62.88,0,1
89, C3,63.35,1,0
90, C3,63.95,0,0
91, C3,64.21,0,0
92, C3,64.76,0,0
93, C3,65.04,1,0
94, A#2,65.61,0,0
95, D3,65.9,0,0
96, C3,66.48,0,0
97, A#2,66.77,1,0
98, A#2,69.76,0,1
99, C3,69.94,0,0
100, D3,70.32,1,0
101, D3,70.86,0,0
102, D3,71.16,0,0
103, D3,71.67,0,0
104, D3,71.97,1,0
105, C3,72.52,0,0
106, A#2,72.79,0,0
107, C3,73.22,0,0
108, D3,73.4,0,0
109, C3,73.66,1,0
110, F2,76.76,0,1
111, C3,77.09,1,0
112, C3,77.57,0,0
113, C3,77.85,0,0
114, C3,78.36,0,0
115, C3,78.65,1,0
116, A#2,79.18,0,0
117, D3,79.47,0,0
118, C3,80.0,0,0
119, A#2,80.33,1,0
120, D4,83.65,1,1
121, D4,84.46,0,0
122, D4,85.27,1,0
123, C4,85.8,0,0
124, A#3,86.08,0,0
125, C4,86.52,0,0
126, D4,86.63,0,0
127, C4,86.93,1,0
128, C4,90.24,1,1
129, C4,91.11,0,0
130, C4,91.89,1,0
131, A#3,92.48,0,0
132, D4,92.76,0,0
133, C4,93.28,0,0
134, A#3,93.6,1,0
135, A#3,95.39,1,0
136, C4,96.25,0,0
137, D4,97.17,1,0
138, D4,97.99,0,0
139, D4,98.93,1,0
140, C4,99.5,0,0
141, A#3,99.79,0,0
142, D4,100.24,0,0
143, C4,100.63,1,0
144, C4,104.2,1,1
145, C4,105.12,0,0
146, C4,105.95,1,0
147, D4,106.81,0,0
148, C4,107.38,0,0
149, A#3,107.68,1,0
150, E4,111.28,1,1
151, E4,112.09,0,0
152, E4,112.89,1,0
153, D4,113.44,0,0
154, C4,113.75,0,0
155, D4,114.17,0,0
156, E4,114.31,0,0
157, D4,114.62,1,0
158, D4,118.08,1,1
159, D4,118.95,0,0
160, D4,119.73,1,0
161, C4,120.24,0,0
162, E4,120.6,0,0
163, D4,121.17,0,0
164, C4,121.47,1,0
165, C4,124.21,1,0
166, D4,125.1,0,0
167, D4,125.99,1,0
168, E4,126.85,0,0
169, C#4,126.99,0,0
170, E4,127.21,0,0
171, E4,127.76,1,0
172, D4,128.28,0,0
173, C4,128.59,0,0
174, D4,129.02,0,0
175, E4,129.16,0,0
176, D4,129.46,1,0
177, D4,132.68,1,1
178, D4,133.55,0,0
179, D4,136.21,1,1
180, D4,137.01,0,0
181, C4,137.6,0,0
182, E4,137.88,1,0
183, D4,138.63,0,0
184, E4,138.9,0,0
185, D4,139.13,0,0
186, C4,139.43,1,0
187, C4,141.19,1,0
188, D4,142.03,0,0
189, E4,142.92,1,0
