index,note,duration,tactus,joint
0, A5,2.18,0,0
1, A#5,2.73,1,0
2, A#5,3.8,0,0
3, A#5,4.76,1,0
4, F5,5.3,0,0
5, A#5,6.39,0,0
6, A5,6.82,1,0
7, G5,7.4,0,0
8, F5,7.7,0,0
9, G5,7.99,0,0
10, E5,8.51,0,0
11, F5,9.02,1,0
12, F5,10.45,0,0
13, E5,10.95,1,0
14, D5,11.91,0,0
15, C5,12.87,1,0
16, B4,13.13,0,0
17, C5,13.38,0,0
18, D5,13.57,0,0
19, E5,13.88,0,0
20, F5,14.39,0,0
21, E5,14.86,1,0
22, D5,15.79,0,0
23, C5,16.8,1,0
24, B4,17.09,0,0
25, C5,17.32,0,0
26, D5,17.52,0,0
27, E5,17.84,0,0
28, F5,18.34,0,0
29, E5,18.86,1,0
30, D5,19.32,0,0
31, C5,19.56,0,0
32, B4,19.81,0,0
33, C5,20.57,0,0
34, C5,20.84,1,0
35, E5,21.39,0,0
36, E5,21.81,0,0
37, D5,22.51,0,0
38, E5,22.65,0,0
39, F5,22.82,1,0
40, D5,23.61,0,0
41, D5,23.89,0,0
42, E5,24.64,0,0
43, E5,24.9,1,0
44, E5,26.42,0,0
45, D5,26.93,1,0
46, B4,27.9,0,0
47, C5,28.92,1,0
48, A5,30.53,0,0
49, A#5,31.11,1,1
50, A#5,32.11,0,0
51, A#5,33.07,1,0
52, F5,33.72,0,0
53, A#5,34.61,0,0
54, A5,35.13,1,0
55, G5,35.62,0,0
56, F5,35.92,0,0
57, G5,36.21,0,0
58, E5,36.73,0,0
59, F5,37.18,1,0
60, F5,38.67,0,0
61, E5,39.17,1,0
62, D5,40.13,0,0
63, C5,41.12,1,0
64, B4,41.35,0,0
65, C5,41.6,0,0
66, D5,41.79,0,0
67, E5,42.1,0,0
68, F5,42.61,0,0
69, E5,43.08,1,0
70, D5,44.12,0,0
71, C5,45.09,1,0
72, B4,45.33,0,0
73, C5,45.6,0,0
74, D5,45.84,0,0
75, E5,46.08,0,0
76, F5,46.59,0,0
77, E5,47.09,1,0
78, D5,47.64,0,0
79, C5,47.86,0,0
80, B4,48.14,0,0
81, C5,48.88,0,0
82, C5,49.13,1,0
83, E5,49.67,0,0
84, E5,50.08,0,0
85, D5,50.79,0,0
86, E5,50.95,0,0
87, F5,51.11,1,0
88, D5,51.83,0,0
89, D5,52.13,0,0
90, E5,52.86,0,0
91, E5,53.12,1,0
92, E5,54.53,0,0
93, D5,55.08,1,0
94, B4,56.12,0,0
95, C5,57.14,1,0
96, E5,58.58,0,0
97, E5,59.06,1,0
98, F#5,60.03,0,0
99, G5,61.11,1,0
100, D5,61.58,0,0
101, G5,62.07,0,0
102, A5,62.58,0,0
103, A#5,63.09,1,0
104, C6,63.59,0,0
105, A#5,63.84,0,0
106, A5,64.1,0,0
107, G5,64.6,0,0
108, F#5,65.18,1,0
109, A5,65.64,0,0
110, A5,66.12,0,0
111, G5,66.83,0,0
112, A5,66.95,0,0
113, A#5,67.08,1,0
114, A5,67.58,0,0
115, A#5,67.83,0,0
116, C6,68.08,0,0
117, A#5,68.56,0,0
118, A5,69.07,1,0
119, D6,69.52,0,0
120, D6,70.1,0,0
121, G4,77.45,1,3
122, A4,77.75,0,0
123, A#4,77.99,0,0
124, C5,78.24,0,0
125, D5,78.53,0,0
126, G5,79.01,0,0
127, C5,79.55,1,0
128, D5,80.61,0,0
129, G4,81.67,1,0
130, A4,81.97,0,0
131, A#4,82.21,0,0
132, C5,82.46,0,0
133, D5,82.74,0,0
134, G5,83.3,0,0
135, E5,83.84,1,0
136, C5,84.27,0,0
137, D5,84.85,0,0
138, E5,85.36,0,0
139, F4,85.92,1,0
140, G4,86.17,0,0
141, A4,86.44,0,0
142, A#4,86.69,0,0
143, C5,86.96,0,0
144, F5,91.48,0,2
145, G5,92.05,1,0
146, E5,92.57,0,0
147, F5,93.09,0,0
148, E5,93.51,0,0
149, D5,93.81,0,0
150, E5,94.1,1,0
151, F5,94.61,0,0
152, G5,94.81,0,0
153, F5,95.11,0,0
154, G5,95.67,0,0
155, A5,95.93,0,0
156, G5,96.2,1,0
157, E5,96.66,0,0
158, F5,97.23,0,0
159, E5,97.77,0,0
160, D5,97.99,0,0
161, E5,98.26,1,0
162, C5,98.76,0,0
163, C5,101.79,0,1
164, D5,102.31,1,0
165, D5,102.83,0,0
166, E5,103.82,0,0
167, F5,104.09,0,0
168, E5,104.36,1,0
169, E5,104.86,0,0
170, F5,105.83,0,0
171, G5,106.09,0,0
172, F5,106.31,1,0
173, G5,106.87,0,0
174, A5,107.12,0,0
175, G5,107.39,0,0
176, F5,107.93,0,0
177, E5,108.19,0,0
178, F5,108.46,1,0
179, G5,108.96,0,0
180, A5,109.22,0,0
181, G5,109.43,0,0
182, F5,110.03,0,0
183, E5,110.29,0,0
184, F5,110.54,1,0
185, A5,111.3,0,0
186, A5,111.54,0,0
187, G5,112.22,0,0
188, A5,112.34,0,0
189, A#5,112.48,1,0
190, G5,113.29,0,0
191, G5,113.53,0,0
192, A5,114.3,0,0
193, A5,114.55,1,0
194, A5,116.1,0,0
195, G5,116.59,1,0
196, E5,117.65,0,0
197, D5,118.4,0,0
198, E5,118.53,0,0
199, F5,118.69,1,0
200, C5,122.27,0,1
201, D5,122.81,1,0
202, D5,123.35,0,0
203, E5,124.34,0,0
204, F5,124.62,0,0
205, E5,124.89,1,0
