index, note, duration, tactus, joint
0, D3,1.34,0,0
1, F3,2.11,0,0
2, G3,2.65,0,0
3, F3,2.84,1,0
4, D3,4.16,1,0
5, F3,4.56,0,0
6, A#3,4.86,0,0
7, C4,5.22,0,0
8, A#3,5.55,1,0
9, A#3,6.89,1,0
10, A3,7.44,0,0
11, C4,7.64,0,0
12, G3,8.35,1,0
13, F3,8.89,0,0
14, A3,9.08,0,0
15, D#3,9.81,1,0
16, D3,10.28,0,0
17, G3,10.51,0,0
18, F3,11.05,0,0
19, F3,11.29,1,0
20, D3,12.79,1,0
21, F3,13.52,0,0
22, G3,14.05,0,0
23, F3,14.27,1,0
24, D3,15.62,1,0
25, F3,15.98,0,0
26, A#3,16.36,0,0
27, C4,16.7,0,0
28, A#3,17.09,1,0
29, A3,18.48,1,0
30, D3,19.06,0,0
31, D3,19.24,0,0
32, A3,20.36,0,1
33, A#3,20.75,0,0
34, A3,21.27,0,0
35, G3,21.52,1,0
36, G3,23.69,0,1
37, F3,24.24,0,0
38, D#3,24.46,1,0
39, D#3,25.23,0,0
40, F3,25.78,0,0
41, G3,26.04,1,0
42, G3,26.81,0,0
43, A3,27.34,0,0
44, A#3,27.57,1,0
45, F3,27.9,0,0
46, D3,28.28,0,0
47, G3,28.58,0,0
48, F3,28.98,1,0
49, G3,29.79,0,0
50, F3,30.34,0,0
51, D#3,30.59,1,0
52, D#3,31.35,0,0
53, F3,31.92,0,0
54, G3,32.14,1,0
55, G3,32.92,0,0
56, A3,33.45,0,0
57, A#3,33.65,1,0
58, F3,34.02,0,0
59, D3,34.37,0,0
60, G3,34.73,0,0
61, F3,35.11,1,0
62, A#3,35.9,0,0
63, G3,36.28,0,0
64, A#3,36.65,1,0
65, A#3,37.34,0,0
66, A#3,37.68,0,0
67, C#4,38.06,1,0
68, G#3,38.74,0,0
69, A3,39.08,0,0
70, A#3,39.45,1,0
71, F3,39.77,0,0
72, F#3,40.13,0,0
73, D#3,40.47,0,0
74, C#3,41.03,1,0
75, G#3,41.65,0,0
76, F3,42.05,0,0
77, A#3,42.4,1,0
78, A#3,43.08,0,0
79, A#3,43.57,0,0
80, C4,43.79,1,0
81, A#3,44.84,0,0
82, A3,45.18,1,0
83, A3,46.2,0,0
84, C4,46.71,1,0
85, A#3,47.66,0,0
86, D3,48.05,1,0
87, G3,49.07,0,0
88, A3,49.45,1,0
89, G3,50.39,0,0
90, C3,50.94,1,0
91, C#3,52.64,1,0
92, D3,54.45,1,0
93, F3,55.3,0,0
94, G3,55.88,0,0
95, F3,56.08,1,0
96, D3,57.5,1,0
97, F3,57.88,0,0
98, A#3,58.27,0,0
99, C4,58.6,0,0
100, A#3,59.01,1,0
101, A#3,60.46,1,0
102, A3,61.04,0,0
103, C4,61.24,0,0
104, G3,62.01,1,0
105, F3,62.58,0,0
106, A3,62.82,0,0
107, D#3,63.67,1,0
108, D3,64.25,0,0
109, G3,64.45,0,0
110, F3,65.06,0,0
111, F3,65.27,1,0
112, D3,66.81,1,0
113, F3,67.56,0,0
114, G3,68.15,0,0
115, F3,68.37,1,0
116, D3,69.81,1,0
117, G3,70.23,0,0
118, A#3,70.59,0,0
119, C4,70.94,0,0
120, A#3,71.32,1,0
121, A3,72.77,0,1
122, G3,73.16,0,0
123, F3,73.5,1,0
124, E3,73.83,0,0
125, D#3,74.19,0,0
126, C3,74.53,0,0
127, A#2,74.97,1,0
128, A#3,76.66,1,0
129, C4,77.73,0,0
130, A#3,78.08,1,0
131, A3,79.08,0,0
132, G3,79.47,1,0
133, C3,80.57,0,0
134, G3,80.93,1,0
135, F3,81.91,0,0
136, D#3,82.46,1,0
137, A#3,83.42,0,0
138, A#3,83.77,1,0
139, D3,84.91,0,0
140, F3,85.26,1,0
141, D#3,86.36,0,0
142, D3,86.72,1,0
143, A#3,88.17,1,0
144, D4,88.51,0,0
145, C4,89.25,0,0
146, A#3,89.57,1,0
147, A3,90.21,0,0
148, G3,90.85,1,0
149, A#3,91.21,0,0
150, A3,91.87,0,0
151, G3,92.23,1,0
152, F3,92.86,0,0
153, E3,93.56,1,0
154, A#3,94.54,0,0
155, A#3,94.89,1,0
156, A#3,95.86,0,0
157, A#3,96.2,1,0
158, A#3,97.17,0,0
159, A#3,97.51,1,0
160, D4,99.7,1,1
161, C4,100.98,1,0
162, A#3,101.31,0,0
163, A3,101.66,0,0
164, G3,102.15,0,0
165, F3,102.31,1,0
166, D#4,102.99,0,0
167, A3,103.52,0,0
168, A#3,103.73,1,0
