index,note,duration,tactus,joint
0, D4,1.72,0,0
1, B4,2.19,1,0
2, B4,3.38,1,0
3, B4,4.41,1,0
4, B4,6.0,0,1
5, B4,6.36,1,0
6, B4,7.01,0,0
7, C5,7.31,1,0
8, B4,7.92,0,0
9, B4,8.29,1,0
10, E4,9.36,1,0
11, E4,10.0,0,0
12, E4,10.34,1,0
13, F#4,10.64,0,0
14, G4,10.93,0,0
15, B4,11.31,1,0
16, A4,12.0,0,0
17, G4,12.4,1,0
18, D4,14.27,0,1
19, B4,14.74,1,0
20, B4,15.75,1,0
21, B4,16.73,1,0
22, B4,18.22,0,1
23, B4,18.57,1,0
24, B4,19.2,0,0
25, C5,19.54,1,0
26, B4,20.19,0,0
27, E5,20.57,1,0
28, E4,22.16,0,1
29, E4,22.52,1,0
30, F#4,22.83,0,0
31, G4,23.08,0,0
32, B4,23.44,1,0
33, A4,24.13,0,0
34, G4,24.51,1,0
35, G4,26.16,0,1
36, G4,26.54,1,0
37, F#4,27.43,0,0
38, G4,27.58,1,0
39, A4,28.25,0,0
40, B4,28.62,1,0
41, B4,30.38,0,1
42, B4,30.78,1,0
43, B4,31.35,0,0
44, A#4,31.57,0,0
45, B4,31.78,1,0
46, B4,32.36,0,0
47, C#5,32.5,0,0
48, D#5,32.78,1,0
49, D#5,33.83,1,0
50, D#5,34.91,1,0
51, D#5,36.08,1,0
52, D#5,37.13,1,0
53, A#4,38.21,1,0
54, C5,39.33,1,0
55, G4,41.04,0,1
56, A4,41.39,1,0
57, C5,42.51,1,0
58, A#4,43.19,0,0
59, A4,43.51,1,0
60, G#4,43.88,0,0
61, A4,44.14,0,0
62, C5,44.55,1,0
63, A#4,45.22,0,0
64, A4,45.54,1,0
65, G#4,45.91,0,0
66, A4,46.18,0,0
67, D#5,46.53,1,0
68, D5,47.87,0,1
69, C5,48.21,0,0
70, F#4,48.62,1,0
71, D4,49.71,1,0
72, F#4,49.94,0,0
73, A4,50.11,0,0
74, F#4,50.3,0,0
75, A4,50.46,0,0
76, D5,50.66,0,0
77, D#5,50.92,1,0
78, D5,52.22,1,0
79, D4,54.1,0,0
80, B4,54.64,1,0
81, B4,55.78,1,0
82, B4,56.82,1,0
83, B4,58.45,0,1
84, B4,58.81,1,0
85, B4,59.5,0,0
86, C5,59.86,1,0
87, B4,60.47,0,0
88, B4,60.87,1,0
89, E4,61.99,1,0
90, E4,62.65,0,0
91, E4,63.0,1,0
92, F#4,63.32,0,0
93, G4,63.6,0,0
94, B4,63.99,1,0
95, A4,64.62,0,0
96, G4,64.99,1,0
97, D4,66.71,0,1
98, B4,67.15,1,0
99, B4,68.24,1,0
100, B4,69.28,1,0
101, B4,70.92,0,1
102, B4,71.31,1,0
103, B4,72.0,0,0
104, C5,72.36,1,0
105, B4,73.02,0,0
106, E5,73.39,1,0
107, E4,75.0,0,1
108, E4,75.4,1,0
109, F#4,75.73,0,0
110, G4,76.01,0,0
111, B4,76.37,1,0
112, A4,77.05,0,0
113, G4,77.43,1,0
114, A#4,78.88,0,1
115, B4,79.28,0,0
116, D5,79.63,1,0
117, C#5,80.81,1,0
118, C5,81.53,0,0
119, B4,81.96,1,0
120, D4,83.94,0,1
121, B4,84.44,1,0
122, B4,85.61,1,0
123, B4,86.7,1,0
124, B4,88.3,0,1
125, B4,88.65,1,0
126, B4,89.37,0,0
127, C5,89.7,1,0
128, B4,90.39,0,0
129, B4,90.8,1,0
130, E4,91.91,1,0
131, E4,92.58,0,0
132, E4,92.97,1,0
133, F#4,93.28,0,0
134, G4,93.57,0,0
135, B4,93.94,1,0
136, A4,94.6,0,0
137, G4,95.03,1,0
138, D4,96.91,0,1
139, B4,97.4,1,0
140, B4,98.42,1,0
141, B4,99.5,1,0
142, B4,101.06,0,1
143, B4,101.47,1,0
144, B4,102.15,0,0
145, C5,102.5,1,0
146, B4,103.22,0,0
147, E5,103.64,1,0
148, E4,105.27,0,1
149, E4,105.65,1,0
150, F#4,105.96,0,0
151, G4,106.25,0,0
152, B4,106.62,1,0
153, A4,107.29,0,0
154, G4,107.68,1,0
155, G4,109.41,0,1
156, G4,109.8,1,0
157, F#4,110.72,0,0
158, G4,110.89,1,0
159, A4,111.63,0,0
160, B4,111.89,1,0
161, B4,113.67,0,1
162, B4,114.05,1,0
163, B4,114.77,0,0
164, A#4,114.93,0,0
165, B4,115.12,1,0
166, B4,115.72,0,0
167, C#5,115.91,0,0
168, D#5,116.13,1,0
169, D#5,117.21,1,0
170, D#5,118.28,1,0
171, D#5,119.34,1,0
172, D#5,120.43,1,0
173, A#4,121.53,1,0
174, C5,122.59,1,0
175, G4,124.27,0,1
176, A4,124.65,1,0
177, C5,125.75,1,0
178, A#4,126.4,0,0
179, A4,126.85,1,0
180, G#4,127.16,0,0
181, A4,127.43,0,0
182, C5,127.81,1,0
183, A#4,128.43,0,0
184, A4,128.74,1,0
185, G#4,129.08,0,0
186, A4,129.36,0,0
187, D#5,129.71,1,0
188, D5,131.05,0,1
189, C5,131.36,0,0
190, F#4,131.76,1,0
191, D4,132.82,1,0
192, F#4,133.07,0,0
193, A4,133.26,0,0
194, F#4,133.42,0,0
195, A4,133.55,0,0
196, D5,133.77,0,0
197, D#5,134.02,1,0
198, D5,135.35,1,0
199, D4,137.1,0,0
200, B4,137.72,1,0
201, B4,138.83,1,0
202, B4,139.93,1,0
203, B4,141.52,0,1
204, B4,141.88,1,0
205, B4,142.56,0,0
206, C5,142.9,1,0
207, B4,143.53,0,0
208, B4,143.93,1,0
209, E4,145.05,1,0
210, E4,145.65,0,0
211, E4,146.0,1,0
212, F#4,146.31,0,0
213, G4,146.6,0,0
214, B4,146.94,1,0
215, A4,147.58,0,0
216, G4,147.98,1,0
217, D4,149.66,0,1
218, B4,150.08,1,0
219, B4,151.14,1,0
220, B4,152.13,1,0
221, B4,153.66,0,1
222, B4,154.02,1,0
223, B4,154.74,0,0
224, C5,155.07,1,0
225, B4,155.7,0,0
226, E5,156.07,1,0
227, E4,157.83,0,1
228, E4,158.24,1,0
229, F#4,158.58,0,0
230, G4,158.86,0,0
231, B4,159.22,1,0
232, A4,159.86,0,0
233, G4,160.28,1,0
234, A#4,161.82,0,1
235, B4,162.24,0,0
236, D5,162.66,1,0
237, C#5,163.94,1,0
238, C5,164.75,0,0
239, B4,165.39,1,0
