index, note, duration, tactus, joint
0, F#5,3.05,0,0
1, E5,4.85,0,0
2, D5,5.03,0,0
3, C#5,5.21,0,0
4, D5,5.48,0,0
5, F#4,7.33,0,0
6, G4,7.91,1,0
7, D5,9.83,0,0
8, C#5,9.99,0,0
9, B4,10.17,0,0
10, F#4,10.47,0,0
11, F#5,12.79,1,0
12, D5,14.33,0,0
13, C#5,14.57,0,0
14, E5,14.75,0,0
15, B4,14.99,0,0
16, A4,16.64,0,0
17, G4,17.22,1,0
18, D5,18.85,0,0
19, C#5,19.03,0,0
20, B4,19.24,0,0
21, G4,19.57,0,0
22, F#4,22.01,1,0
23, G4,23.41,0,0
24, F#4,23.6,0,0
25, F4,23.79,0,0
26, F#4,23.98,0,0
27, F#5,24.22,0,0
28, E5,25.51,0,0
29, D5,25.71,0,0
30, C#5,25.89,0,0
31, D5,26.09,0,0
32, C#5,26.41,1,0
33, A5,27.69,0,0
34, G5,27.9,0,0
35, F#5,28.11,0,0
36, G5,28.29,0,0
37, G6,28.79,0,0
38, F#6,29.69,0,0
39, C6,29.91,0,0
40, D#6,30.05,0,0
41, E6,30.18,0,0
42, B5,30.35,0,0
43, A5,30.49,0,0
44, G#5,30.67,1,0
45, D6,31.9,0,0
46, C#6,32.1,0,0
47, C6,32.28,0,0
48, C#6,32.48,0,0
49, G#6,32.73,0,0
50, D6,33.72,0,0
51, F#6,33.89,0,0
52, F6,34.05,0,0
53, C#6,34.24,0,0
54, C6,34.44,0,0
55, A#5,34.69,1,0
56, A#4,34.86,0,0
57, C#5,35.06,0,0
58, E5,35.24,0,0
59, C#6,35.45,0,0
60, G5,35.62,0,0
61, A#5,35.78,0,0
62, E6,36.01,0,0
63, D#6,36.17,0,0
64, D6,36.35,0,0
65, C#6,36.5,0,0
66, C6,36.66,0,0
67, B5,36.87,0,0
68, A#5,37.08,0,0
69, G5,37.26,0,0
70, A#5,37.45,0,0
71, F#5,37.67,0,0
72, E5,37.84,0,0
73, D5,38.05,0,0
74, C#5,38.31,0,0
75, C5,38.5,0,0
76, B4,38.7,0,0
77, A#4,39.0,0,0
78, G4,39.39,0,0
79, F#4,40.11,1,0
80, F#5,40.38,0,0
81, E5,42.35,0,0
82, D5,42.53,0,0
83, C#5,42.69,0,0
84, D5,42.94,0,0
85, F#4,44.56,0,0
86, G4,45.25,1,0
87, D5,46.89,0,0
88, C#5,47.08,0,0
89, B4,47.25,0,0
90, F#4,47.53,0,0
91, F#5,50.17,1,0
92, E5,51.94,0,0
93, D5,52.19,0,0
94, C#5,52.4,0,0
95, B4,52.57,0,0
96, G4,54.27,0,0
97, F#4,54.87,1,0
98, E4,55.98,0,0
99, F#4,56.08,0,0
100, E4,56.16,0,0
101, D4,56.61,0,0
102, C5,57.06,0,0
103, F#4,57.32,0,0
104, D5,57.6,0,0
105, C5,57.8,0,0
106, A5,58.09,0,0
107, C5,58.32,0,0
108, A5,58.48,0,0
109, F#5,58.74,0,0
110, D6,58.93,0,0
111, E6,59.16,1,0
112, D6,60.52,0,0
113, C6,60.72,0,0
114, B5,60.87,0,0
115, A5,61.04,0,0
116, G5,61.21,0,0
117, G6,61.41,0,0
118, D5,61.61,0,0
119, D6,61.76,0,0
120, B5,61.91,0,0
121, A5,62.08,0,0
122, G5,62.22,0,0
123, G6,62.41,0,0
124, D5,62.65,0,0
125, C5,62.8,0,0
126, B4,62.93,0,0
127, G5,63.13,0,0
128, F#5,63.34,0,0
129, F5,63.55,1,0
130, F4,63.9,0,0
131, G4,64.14,0,0
132, B4,64.33,0,0
133, F5,64.54,0,0
134, C#5,64.7,0,0
135, D5,64.88,0,0
136, G#4,65.11,0,0
137, B4,65.24,0,0
138, G4,65.4,0,0
139, D5,65.59,0,0
140, F4,65.75,0,0
141, F6,66.01,0,0
142, F5,66.25,0,0
143, G#5,66.47,0,0
144, B5,66.66,0,0
145, F6,66.83,0,0
146, C#6,67.02,0,0
147, E6,67.19,0,0
148, D6,67.35,0,0
149, C6,67.55,0,0
150, B5,67.74,0,0
151, F6,67.99,0,0
152, F5,68.17,0,0
153, F#6,68.41,1,0
154, F#5,68.88,0,0
155, A5,69.05,0,0
156, D6,69.24,0,0
157, F#6,69.41,0,0
158, C#6,69.61,0,0
159, E6,69.79,0,0
160, D6,69.96,0,0
161, E5,70.21,0,0
162, D5,70.37,0,0
163, C#6,70.52,0,0
164, B5,70.7,0,0
165, A5,70.92,0,0
166, F#5,71.09,0,0
167, A5,71.28,0,0
168, F5,71.51,0,0
169, G5,71.65,0,0
170, D#5,71.82,0,0
171, F#5,71.99,0,0
172, E5,72.24,0,0
173, B4,72.42,0,0
174, F#4,72.65,0,0
175, G4,72.85,0,0
176, C#4,73.06,0,0
177, D4,73.45,1,0
178, D5,75.63,0,0
179, C#5,77.78,1,0
180, E5,79.15,0,0
181, D5,79.46,0,0
182, C#5,79.7,0,0
183, C#5,79.97,0,0
184, D6,80.31,0,0
185, C#6,80.6,0,0
186, F5,81.02,0,0
187, E5,81.22,0,0
188, D5,81.51,0,0
189, C#5,81.83,1,0
190, E5,83.29,0,0
191, D5,83.52,0,0
192, C#5,83.71,0,0
193, C#5,83.95,0,0
194, G#6,84.39,0,0
195, G#5,84.77,0,0
196, A5,85.05,0,0
197, D6,85.33,0,0
198, C#6,85.66,0,0
199, C#4,86.1,1,0
200, G#4,86.8,0,0
