index,note,duration,tactus,joint
0, C3,1.02,0,0
1, B2,1.34,0,0
2, C3,1.6,0,0
3, B2,2.62,0,0
4, C3,2.93,0,0
5, A#2,3.25,0,0
6, A#2,3.5,1,0
7, G#2,3.56,0,0
8, G2,3.87,0,0
9, G#2,4.13,0,0
10, G2,5.08,0,0
11, G#2,5.41,0,0
12, G2,5.72,0,0
13, G2,5.93,1,0
14, F2,6.03,0,0
15, E2,6.27,0,0
16, F2,6.68,0,0
17, D#2,7.53,0,0
18, F2,7.86,0,0
19, D#2,8.16,0,0
20, C#2,8.52,1,0
21, C2,8.84,0,0
22, A#1,9.14,0,0
23, C#3,10.92,1,0
24, C#3,11.19,0,0
25, C#3,11.79,0,0
26, C3,12.09,0,0
27, A#2,12.22,0,0
28, G#2,12.35,0,0
29, A#2,13.26,1,0
30, A#2,13.58,0,0
31, A#2,14.14,0,0
32, G#2,14.45,0,0
33, G2,14.62,0,0
34, F2,14.76,0,0
35, G#2,15.63,1,0
36, D#2,15.93,0,0
37, C2,16.24,0,0
38, D#2,16.54,0,0
39, G#2,16.85,0,0
40, A#2,17.15,0,0
41, C3,17.47,0,0
42, C#3,17.79,0,0
43, D#3,18.11,1,0
44, D#3,18.7,0,0
45, C#3,18.89,0,0
46, A#2,19.09,0,0
47, C3,19.35,0,0
48, C3,20.45,0,0
49, C3,20.62,1,0
50, B2,20.94,0,0
51, C3,21.27,0,0
52, B2,22.13,0,0
53, C3,22.44,0,0
54, A#2,22.73,0,0
55, A#2,22.96,1,0
56, G#2,23.04,0,0
57, G2,23.33,0,0
58, G#2,23.65,0,0
59, G2,24.49,0,0
60, G#2,24.8,0,0
61, G2,25.09,0,0
62, G2,25.34,1,0
63, F2,25.44,0,0
64, E2,25.74,0,0
65, F2,26.04,0,0
66, E2,26.95,0,0
67, F2,27.23,0,0
68, D#2,27.54,0,0
69, C#2,27.9,1,0
70, C2,28.18,0,0
71, A#1,28.46,0,0
72, C#3,29.88,1,0
73, C#3,30.19,0,0
74, C#3,30.81,0,0
75, C3,31.1,0,0
76, A#2,31.28,0,0
77, G#2,31.41,0,0
78, A#2,32.3,1,0
79, A#2,32.61,0,0
80, A#2,33.19,0,0
81, G#2,33.5,0,0
82, G2,33.65,0,0
83, F2,33.79,0,0
84, F#2,34.71,1,0
85, C#2,34.99,0,0
86, A#1,35.31,0,0
87, C#2,35.59,0,0
88, F#2,35.9,0,0
89, G#2,36.2,0,0
90, A#2,36.51,0,0
91, C3,36.81,0,0
92, C#3,37.14,1,0
93, C3,37.8,0,0
94, B2,38.04,0,0
95, C3,38.25,0,0
96, F3,38.58,0,0
97, C3,40.69,1,0
98, B2,41.0,0,0
99, C3,41.32,0,0
100, G2,42.26,0,0
101, E2,42.56,0,0
102, F2,42.86,0,0
103, G#2,43.09,1,0
104, G2,43.14,0,0
105, F#2,43.49,0,0
106, G2,43.82,0,0
107, D#2,44.77,0,0
108, C2,45.08,0,0
109, D2,45.42,0,0
110, D#2,45.73,1,0
111, F2,46.02,0,0
112, F#2,46.36,0,0
113, G2,47.31,0,0
114, G#2,47.63,0,0
115, G2,47.93,0,0
116, D#3,48.26,1,0
117, D3,48.71,0,0
118, C3,48.89,0,0
119, C#3,50.61,1,0
120, C3,50.93,0,0
121, C#3,51.26,0,0
122, C3,52.24,0,0
123, D#3,52.55,0,0
124, C#3,52.87,0,0
125, C3,53.23,1,0
126, B2,53.71,0,0
127, C3,53.92,0,0
128, C2,55.17,0,0
129, C#3,55.84,1,0
130, C3,56.16,0,0
131, C#3,56.48,0,0
132, C3,57.45,0,0
133, D#3,57.76,0,0
134, C#3,58.21,0,0
135, C3,58.4,1,0
136, C2,59.47,0,0
137, F2,59.63,0,0
138, G#2,60.56,0,0
139, G2,60.75,1,0
140, G2,61.1,0,0
141, C3,61.73,0,0
142, G#2,61.93,0,0
143, C3,62.88,0,0
144, E3,63.08,1,0
145, C3,64.24,0,0
146, C3,67.61,1,2
147, D3,68.17,0,0
148, C3,68.59,0,0
149, A2,68.77,0,0
150, A2,69.31,0,0
151, A#2,69.74,1,0
152, A2,69.82,0,0
153, G2,70.28,0,0
154, A2,70.47,0,0
155, A#2,70.85,0,0
156, A2,71.05,0,0
157, A#2,72.09,1,0
158, G2,72.6,0,0
159, C3,73.01,0,0
160, A2,73.17,0,0
161, F2,74.27,1,0
162, D2,74.78,0,0
163, G2,75.12,0,0
164, C2,75.29,0,0
165, G2,76.43,1,0
166, D3,77.67,0,0
167, C3,77.93,0,0
168, A#2,78.21,0,0
169, A#2,78.38,1,0
170, A2,78.46,0,0
171, G2,78.71,0,0
172, A2,78.97,0,0
173, A#2,79.23,0,0
174, A2,79.5,0,0
175, F2,80.41,0,0
176, D#2,80.55,1,0
177, A2,81.21,0,0
178, A2,81.66,0,0
179, G#2,82.22,0,0
180, B2,82.49,0,0
181, E3,82.78,1,0
182, D3,84.87,0,1
183, E3,84.97,0,0
184, D3,85.06,0,0
185, C#3,85.27,0,0
186, D3,85.49,0,0
187, G2,85.75,0,0
188, A2,86.01,0,0
189, A#2,86.29,0,0
190, A2,87.04,0,1
191, A#2,87.1,0,0
192, A2,87.2,0,0
193, F2,87.29,0,0
194, D3,87.58,0,0
195, C3,87.87,0,0
196, F2,89.05,0,1
197, G2,89.15,0,0
198, F2,89.23,0,0
199, C2,89.3,0,0
200, A#2,89.59,0,0
201, A2,89.86,0,0
202, G2,90.3,0,0
203, A2,90.36,0,0
204, G2,90.48,0,0
205, F2,91.03,1,0
206, C3,93.12,1,0
207, D3,93.63,0,0
208, C3,94.01,0,0
209, A2,94.21,0,0
210, A2,94.69,0,0
211, A#2,95.0,1,0
212, A2,95.17,0,0
213, G2,95.59,0,0
214, A2,95.73,0,0
215, A#2,96.12,0,0
216, A2,96.28,0,0
217, A#2,97.34,1,0
218, G2,97.81,0,0
219, C3,98.22,0,0
220, A2,98.37,0,0
221, F2,99.41,1,0
222, D2,99.92,0,0
223, G2,100.24,0,0
224, C2,100.42,0,0
225, G2,101.5,1,0
226, D3,102.64,0,0
227, C3,102.89,0,0
228, A#2,103.15,0,0
229, A#2,103.35,1,0
230, A2,103.4,0,0
231, G2,103.64,0,0
232, A2,103.89,0,0
233, A#2,104.15,0,0
234, A2,104.4,0,0
235, F2,105.32,0,0
236, E2,105.52,1,0
