index, note, duration, tactus, joint
0, F3,1.62,0,0
1, A3,2.47,0,0
2, G3,2.91,1,0
3, C4,3.7,0,0
4, A3,4.14,1,0
5, G3,4.89,0,0
6, F3,5.27,1,0
7, F3,6.12,0,0
8, G3,6.51,1,0
9, A3,7.22,0,0
10, A#3,7.64,1,0
11, C4,8.31,0,0
12, A3,8.74,1,0
13, G3,9.8,1,0
14, F3,10.86,1,0
15, E3,11.21,0,0
16, F3,11.55,0,0
17, G3,11.98,1,0
18, G3,12.32,0,0
19, C4,12.69,0,0
20, A3,13.03,1,0
21, A#3,13.41,0,0
22, G3,13.73,0,0
23, F3,14.15,1,0
24, F3,15.03,0,0
25, E3,15.4,1,0
26, F3,15.73,0,0
27, G3,16.11,0,0
28, F3,16.42,1,0
29, E3,16.76,0,0
30, D3,17.1,0,0
31, C3,17.46,1,0
32, A#3,19.57,1,1
33, A#3,19.92,0,0
34, A3,20.26,0,0
35, G3,20.6,1,0
36, G3,20.92,0,0
37, F3,21.25,0,0
38, E3,21.58,1,0
39, E3,21.88,0,0
40, C3,22.27,0,0
41, C3,22.58,1,0
42, C3,23.26,0,0
43, F3,23.63,1,0
44, G3,24.26,0,0
45, A3,24.57,1,0
46, F3,25.17,0,0
47, G3,25.58,1,0
48, A#3,27.6,1,1
49, A#3,27.95,0,0
50, A3,28.27,0,0
51, G3,28.61,1,0
52, G3,28.93,0,0
53, F3,29.27,0,0
54, E3,29.58,1,0
55, E3,29.9,0,0
56, F3,30.26,0,0
57, G3,30.57,1,0
58, A3,31.25,0,0
59, A#3,31.62,1,0
60, D4,31.9,0,0
61, C4,32.24,0,0
62, A#3,32.58,1,0
63, A3,32.86,0,0
64, G3,33.18,0,0
65, F3,33.54,1,0
66, A3,35.57,1,1
67, D3,36.26,0,0
68, C#3,36.67,1,0
69, A3,37.38,0,0
70, A3,37.71,1,0
71, C#3,38.37,0,0
72, D3,38.75,1,0
73, A3,39.42,0,0
74, A#3,39.79,1,0
75, A3,40.4,0,0
76, G3,40.75,1,0
77, C4,41.42,0,0
78, A3,41.72,1,0
79, G3,42.42,0,0
80, F3,42.8,1,0
81, A3,43.84,1,0
82, D3,44.49,0,0
83, C#3,44.85,1,0
84, A3,45.83,1,0
85, C#3,46.45,0,0
86, D3,46.83,1,0
87, E3,47.4,0,0
88, F3,47.53,0,0
89, G3,47.83,1,0
90, A3,48.16,0,0
91, A#3,48.44,0,0
92, A3,48.77,1,0
93, C#4,49.07,0,0
94, E4,49.38,0,0
95, D4,49.76,1,0
96, F#3,51.88,1,1
97, G3,52.55,0,0
98, A3,52.88,1,0
99, D4,53.54,0,0
100, C#4,53.9,1,0
101, B3,54.55,0,0
102, A3,54.88,1,0
103, A3,55.52,0,0
104, B3,55.83,1,0
105, G3,56.49,0,0
106, B3,56.84,1,0
107, D4,57.45,0,0
108, A3,57.81,1,0
109, G3,58.43,0,0
110, F#3,58.81,1,0
111, G3,59.81,1,0
112, G3,60.19,0,0
113, F#3,60.49,0,0
114, E3,60.84,1,0
115, A3,61.84,1,0
116, A3,62.16,0,0
117, G3,62.43,0,0
118, F#3,62.84,1,0
119, B3,63.83,1,0
120, B3,64.18,0,0
121, A3,64.51,0,0
122, G#3,64.8,1,0
123, A3,65.08,0,0
124, B3,65.37,0,0
125, C#4,65.72,1,0
126, A3,67.42,0,1
127, D4,67.86,1,0
128, A3,68.51,0,0
129, B3,68.87,1,0
130, F#3,69.51,0,0
131, A3,69.82,1,0
132, G3,70.42,0,0
133, E3,70.81,1,0
134, D3,71.81,1,0
135, F#3,72.36,0,0
136, A3,72.5,0,0
137, G3,72.84,1,0
138, E3,73.13,0,0
139, C#3,73.45,0,0
140, D3,73.8,1,0
141, F3,75.81,1,1
142, A3,76.5,0,0
143, G3,76.83,1,0
144, C4,77.43,0,0
145, A3,77.77,1,0
146, G3,78.38,0,0
147, F3,78.71,1,0
148, F3,79.37,0,0
149, G3,79.71,1,0
150, A3,80.3,0,0
151, A#3,80.67,1,0
152, C4,81.29,0,0
153, A3,81.64,1,0
154, G3,82.64,1,0
155, F3,83.63,1,0
156, E3,84.01,0,0
157, F3,84.29,0,0
158, G3,84.58,1,0
159, G3,84.89,0,0
160, C4,85.22,0,0
161, A3,85.51,1,0
162, A#3,85.84,0,0
163, G3,86.09,0,0
164, F3,86.46,1,0
165, D4,87.41,1,0
166, A#3,87.94,0,0
167, G3,88.1,0,0
168, E3,88.41,1,0
169, F3,88.7,0,0
170, G3,88.97,0,0
171, F3,89.36,1,0
