index,note,duration,tactus,joint
0, G4,1.68,0,0
1, G4,2.25,1,0
2, D4,3.41,0,0
3, G4,3.97,1,0
4, D4,6.64,0,1
5, G4,7.08,1,0
6, F#4,8.24,0,0
7, E4,8.79,1,0
8, D4,9.97,0,0
9, G4,10.48,1,0
10, A4,11.02,0,0
11, F#4,12.13,1,0
12, E4,12.67,0,0
13, F#4,13.24,0,0
14, G4,13.76,1,0
15, B4,14.3,0,0
16, C#5,14.87,0,0
17, D5,15.43,1,0
18, E5,16.57,0,0
19, A4,17.16,1,0
20, B4,17.71,0,0
21, E4,18.8,1,0
22, E5,19.35,0,0
23, C#5,20.37,1,0
24, A4,21.54,0,0
25, D5,22.09,1,0
26, B4,23.17,0,0
27, C5,23.72,1,0
28, D5,24.2,0,0
29, G4,25.27,1,0
30, G4,26.45,0,0
31, G4,27.02,1,0
32, G4,28.2,0,0
33, G4,28.79,1,0
34, D4,29.82,0,0
35, G4,30.44,1,0
36, D4,33.28,0,1
37, G4,33.74,1,0
38, F#4,34.78,0,0
39, E4,35.39,1,0
40, D4,36.5,0,0
41, G4,37.07,1,0
42, A4,37.61,0,0
43, F#4,38.69,1,0
44, E4,39.29,0,0
45, F#4,39.77,0,0
46, G4,40.27,1,0
47, B4,40.82,0,0
48, C#5,41.35,0,0
49, D5,41.91,1,0
50, E5,42.9,0,0
51, A4,43.52,1,0
52, B4,44.02,0,0
53, E4,45.13,1,0
54, E5,45.57,0,0
55, C#5,46.6,1,0
56, A4,47.7,0,0
57, D5,48.23,1,0
58, B4,49.3,0,0
59, C5,49.84,1,0
60, D5,50.34,0,0
61, G4,51.39,1,0
62, G4,55.36,0,2
63, G4,55.96,1,0
64, A4,56.48,0,0
65, G4,56.74,0,0
66, F#4,57.02,0,0
67, G4,57.55,1,0
68, D4,58.68,0,0
69, G4,59.23,1,0
70, G4,60.31,0,0
71, G4,60.84,1,0
72, A4,61.9,0,0
73, B4,62.44,1,0
74, G4,63.0,0,0
75, G4,63.51,0,0
76, G4,64.06,1,0
77, A4,64.62,0,0
78, G4,64.88,0,0
79, F#4,65.13,0,0
80, G4,65.71,1,0
81, A4,66.77,0,0
82, G4,67.33,1,0
83, F#4,68.37,0,0
84, G4,68.92,1,0
85, D4,70.02,0,0
86, E4,70.55,1,0
87, E5,71.04,0,0
88, D5,71.31,0,0
89, C#5,71.59,0,0
90, D5,72.13,1,0
91, C5,72.63,0,0
92, B4,73.14,0,0
93, E5,73.74,1,0
94, D5,74.23,0,0
95, C5,74.71,0,0
96, B4,75.25,1,0
97, C5,76.86,1,0
98, A4,77.39,0,0
99, G4,78.43,1,0
100, E4,79.57,0,0
101, C5,80.07,1,0
102, D5,80.58,0,0
103, G4,81.68,1,0
104, G4,86.7,0,3
105, G4,87.25,1,0
106, A4,87.78,0,0
107, G4,88.06,0,0
108, F#4,88.36,0,0
109, G4,88.91,1,0
110, D4,90.04,0,0
111, G4,90.56,1,0
112, G4,91.68,0,0
113, G4,92.22,1,0
114, A4,93.31,0,0
115, B4,93.82,1,0
116, G4,94.38,0,0
117, G4,94.91,0,0
118, G4,95.49,1,0
119, A4,95.99,0,0
120, G4,96.27,0,0
121, F#4,96.54,0,0
122, G4,97.09,1,0
123, A4,98.12,0,0
124, G4,98.69,1,0
125, F#4,99.75,0,0
126, G4,100.27,1,0
127, D4,101.31,0,0
128, E4,101.94,1,0
129, E5,102.45,0,0
130, D5,102.71,0,0
131, C#5,103.02,0,0
132, D5,103.51,1,0
133, C5,104.04,0,0
134, B4,104.56,0,0
135, E5,105.16,1,0
136, D5,105.65,0,0
137, C5,106.16,0,0
138, B4,106.71,1,0
139, C5,108.31,1,0
140, A4,108.82,0,0
141, G4,109.84,1,0
142, E4,111.03,0,0
143, C5,111.5,1,0
144, D5,112.02,0,0
145, G4,113.09,1,0
