index,note,duration,tactus,joint
0, B4,1.68,0,0
1, B4,2.23,1,0
2, D5,2.76,0,0
3, E5,3.25,0,0
4, F#5,3.74,0,0
5, G5,4.25,1,0
6, F#5,5.34,0,0
7, D5,6.8,0,1
8, B4,7.32,0,0
9, D5,8.1,0,0
10, E5,8.37,1,0
11, D5,8.89,0,0
12, C#5,9.39,0,0
13, D5,10.43,1,0
14, B4,13.88,0,1
15, B4,14.41,1,0
16, D5,14.91,0,0
17, E5,15.38,0,0
18, F#5,15.86,0,0
19, G5,16.37,1,0
20, F#5,17.4,0,0
21, D5,18.84,0,1
22, B4,19.32,0,0
23, D5,20.06,0,0
24, E5,20.34,1,0
25, D5,20.84,0,0
26, C#5,21.31,0,0
27, D5,22.37,1,0
28, D5,23.43,0,0
29, D5,23.92,0,0
30, E5,24.18,0,0
31, F#5,24.45,1,0
32, F#5,24.96,0,0
33, G5,25.46,0,0
34, F#5,26.53,1,0
35, D5,27.59,0,0
36, D5,28.08,0,0
37, E5,28.35,0,0
38, F#5,28.62,1,0
39, F#5,29.13,0,0
40, G5,29.65,0,0
41, F#5,30.67,1,0
42, D5,31.22,0,0
43, E5,31.7,0,0
44, F#5,32.2,0,0
45, G5,32.69,1,0
46, F#5,33.21,0,0
47, E5,33.47,0,0
48, D5,33.7,0,0
49, E5,34.2,0,0
50, F#5,34.7,1,0
51, E5,35.72,0,0
52, D5,36.77,1,0
53, G5,37.27,0,0
54, F#5,38.31,0,0
55, G5,38.82,1,0
56, D5,39.86,0,0
57, D5,40.4,0,0
58, E5,40.66,0,0
59, F#5,40.96,1,0
60, F#5,41.45,0,0
61, G5,41.96,0,0
62, F#5,43.03,1,0
63, D5,44.13,0,0
64, D5,44.63,0,0
65, E5,44.89,0,0
66, F#5,45.15,1,0
67, F#5,45.66,0,0
68, G5,46.16,0,0
69, F#5,47.24,1,0
70, D5,47.78,0,0
71, E5,48.27,0,0
72, F#5,48.78,0,0
73, G5,49.27,1,0
74, F#5,49.81,0,0
75, E5,50.03,0,0
76, D5,50.28,0,0
77, E5,50.83,0,0
78, F#5,51.36,1,0
79, E5,52.39,0,0
80, D5,53.51,1,0
81, G5,54.05,0,0
82, F#5,55.05,0,0
83, G5,55.66,1,0
