index, note, duration, tactus, joint
0, C5,2.18,0,0
1, F5,3.35,1,0
2, G5,5.58,1,0
3, G5,6.13,0,0
4, A5,6.68,0,0
5, G5,7.78,1,0
6, F5,8.28,0,0
7, F5,8.86,0,0
8, E5,9.33,0,0
9, F5,9.91,1,0
10, C5,10.43,0,0
11, A#4,10.97,0,0
12, A4,11.48,0,0
13, G4,12.03,1,0
14, F4,13.09,0,0
15, F5,14.59,0,1
16, A#5,15.14,0,0
17, A5,15.72,0,0
18, G5,15.95,0,0
19, A5,16.21,1,0
20, G5,17.18,0,0
21, F5,17.7,0,0
22, F5,18.22,1,0
23, E5,18.72,0,0
24, F5,19.26,0,0
25, C5,19.75,0,0
26, A#4,20.27,1,0
27, A4,20.73,0,0
28, G4,21.28,0,0
29, F4,22.31,1,0
30, C5,23.89,0,0
31, D5,24.44,1,0
32, A#4,24.91,0,0
33, C5,25.45,0,0
34, F5,26.02,0,0
35, F5,26.27,0,0
36, G5,26.52,1,0
37, G5,26.77,0,0
38, F5,27.01,0,0
39, E5,28.15,0,0
40, F5,28.6,1,0
41, C5,29.15,0,0
42, A#4,29.67,0,0
43, A4,30.16,0,0
44, G4,30.66,1,0
45, F4,31.81,0,0
46, C5,33.83,0,1
47, F5,34.89,1,0
48, C5,38.77,0,1
49, F5,39.82,1,0
50, G5,41.74,1,0
51, G5,42.25,0,0
52, A5,42.75,0,0
53, G5,43.88,1,0
54, F5,44.31,0,0
55, F5,44.86,0,0
56, E5,45.39,0,0
57, F5,45.86,1,0
58, C5,46.35,0,0
59, A#4,46.89,0,0
60, A4,47.34,0,0
61, G4,47.83,1,0
62, F4,48.89,0,0
63, F5,50.52,0,1
64, A#5,51.07,0,0
65, A5,51.56,0,0
66, G5,51.8,0,0
67, A5,52.06,1,0
68, G5,53.08,0,0
69, F5,53.59,0,0
70, F5,54.06,1,0
71, E5,54.56,0,0
72, F5,55.09,0,0
73, C5,55.58,0,0
74, A#4,56.11,1,0
75, A4,56.59,0,0
76, G4,57.12,0,0
77, F4,58.12,1,0
78, C5,59.62,0,0
79, D5,60.17,1,0
80, A#4,60.63,0,0
81, C5,61.14,0,0
82, F5,61.66,0,0
83, F5,61.92,0,0
84, G5,62.16,1,0
85, G5,62.42,0,0
86, F5,62.7,0,0
87, E5,63.73,0,0
88, F5,64.24,1,0
89, C5,64.72,0,0
90, A#4,65.23,0,0
91, A4,65.71,0,0
92, G4,66.25,1,0
93, F4,67.29,0,0
94, C5,69.25,0,1
95, F5,70.37,1,0
