index, note, duration, tactus, joint
0, F4,1.94,0,0
1, A4,2.89,0,0
2, G4,3.98,0,0
3, F4,5.09,1,0
4, C5,6.12,0,0
5, F4,8.11,1,0
6, D5,9.17,0,0
7, A#4,10.11,0,0
8, C5,11.14,1,0
9, C5,13.87,1,0
10, F4,16.64,1,0
11, G4,19.4,1,0
12, G4,22.65,0,1
13, G4,23.19,0,0
14, A4,23.69,0,0
15, A4,24.26,0,0
16, B4,24.81,0,0
17, B4,25.91,0,1
18, B4,26.46,0,0
19, C5,26.98,0,0
20, C5,27.55,0,0
21, D5,28.02,0,0
22, E5,28.52,1,0
23, D5,29.54,0,0
24, C5,30.45,0,0
25, B4,31.56,1,0
26, G4,32.58,0,0
27, A4,33.61,0,0
28, F4,34.59,1,0
29, G4,35.68,0,0
30, C5,37.78,1,0
31, D5,38.3,0,0
32, C5,38.84,0,0
33, A#4,39.32,0,0
34, A4,39.9,0,0
35, G4,40.38,0,0
36, F4,40.97,1,0
37, A4,42.12,0,0
38, G4,43.16,0,0
39, F4,44.24,1,0
40, C5,45.26,0,0
41, F4,47.27,1,0
42, D5,48.35,0,0
43, A#4,49.42,0,0
44, C5,50.48,1,0
45, C5,53.47,1,0
46, F4,56.42,1,0
47, G4,59.38,1,0
48, G4,62.76,0,1
49, G4,63.32,0,0
50, A4,63.78,0,0
51, A4,64.3,0,0
52, B4,64.85,0,0
53, B4,66.02,0,1
54, B4,66.55,0,0
55, C5,67.04,0,0
56, C5,67.56,0,0
57, D5,68.04,0,0
58, E5,68.6,1,0
59, D5,69.54,0,0
60, C5,70.42,0,0
61, B4,71.5,1,0
62, G4,72.52,0,0
63, A4,73.55,0,0
64, F4,74.63,1,0
65, G4,75.66,0,0
66, C5,76.62,1,0
67, C5,79.43,1,0
68, E5,80.46,0,0
69, D5,81.43,0,0
70, C5,82.4,1,0
71, A#4,83.44,0,0
72, A4,85.21,1,0
73, C#5,86.2,0,0
74, A4,87.23,0,0
75, D5,88.16,1,0
76, E5,91.42,0,1
77, E5,91.94,0,0
78, F5,92.38,0,0
79, F5,92.88,0,0
80, G5,93.39,0,0
81, G5,94.4,0,1
82, G5,94.94,0,0
83, A5,95.42,0,0
84, A5,95.93,0,0
85, A#5,96.37,0,0
86, A#5,96.89,1,0
87, A#5,99.47,1,0
88, A5,100.5,0,0
89, A#5,102.35,1,0
90, A5,102.89,0,0
91, A5,103.34,0,0
92, G5,103.85,0,0
93, G5,104.37,0,0
94, F5,104.91,0,0
95, F5,105.44,1,0
96, E5,106.39,0,0
97, D5,107.41,0,0
98, G4,108.43,1,0
99, A4,109.29,0,0
100, D5,111.3,1,0
101, F#5,111.76,0,0
102, F#5,112.26,0,0
103, A5,112.67,0,0
104, A5,113.22,0,0
105, C6,113.67,0,0
106, C6,114.19,1,0
107, A#5,117.78,0,1
108, A5,118.31,0,0
109, A#5,118.76,0,0
110, A5,119.32,0,0
111, A#5,119.84,1,0
112, A5,123.83,0,1
113, G5,124.41,0,0
114, A5,124.88,0,0
115, G5,125.33,0,0
116, A5,125.84,1,0
117, G5,126.33,0,0
118, A#5,126.86,0,0
119, A5,127.33,0,0
120, G5,127.85,0,0
121, F5,128.44,0,0
122, E5,128.91,1,0
123, D5,129.34,0,0
124, C5,129.88,0,0
125, A#4,130.37,0,0
126, A4,130.91,0,0
