index, note, duration, tactus, joint
0, D3,1.0,0,0
1, F3,1.62,1,0
2, D3,2.74,1,0
3, A#2,2.96,0,0
4, D3,3.39,0,0
5, F3,3.69,0,0
6, G3,4.01,1,0
7, D3,5.24,1,0
8, A#2,5.4,0,0
9, D3,5.83,0,0
10, F3,6.15,0,0
11, A3,6.45,1,0
12, A#3,6.75,0,0
13, A3,7.07,0,0
14, A#3,7.36,0,0
15, A3,7.66,1,0
16, A#3,7.94,0,0
17, C4,8.27,0,0
18, A#3,8.73,0,0
19, F3,8.9,1,0
20, E3,10.43,0,1
21, F3,10.75,0,0
22, F#3,11.06,0,0
23, G3,11.38,1,0
24, D#3,12.61,1,0
25, C3,12.92,0,0
26, D#3,13.21,0,0
27, G3,13.5,0,0
28, G#3,13.86,1,0
29, D#3,15.08,1,0
30, C3,15.35,0,0
31, D#3,15.66,0,0
32, G3,15.97,0,0
33, D4,16.25,1,0
34, C4,16.7,0,0
35, D4,16.83,0,0
36, C4,17.14,0,0
37, D4,17.42,1,0
38, C4,17.73,0,0
39, A3,17.99,0,0
40, F3,18.31,0,0
41, G3,18.9,0,1
42, F#3,19.47,0,0
43, F3,19.75,1,0
44, D3,19.92,0,0
45, D3,20.19,0,0
46, D#3,20.36,0,0
47, E3,20.65,0,0
48, F3,20.97,1,0
49, D3,22.16,1,0
50, A#2,22.35,0,0
51, D3,22.78,0,0
52, F3,23.08,0,0
53, G3,23.4,1,0
54, D3,24.54,1,0
55, A#2,24.73,0,0
56, D3,25.17,0,0
57, F3,25.46,0,0
58, C4,25.78,1,0
59, A#3,26.23,0,0
60, C4,26.37,0,0
61, A#3,26.66,0,0
62, C4,26.93,1,0
63, A#3,27.23,0,0
64, C4,27.5,0,0
65, A#3,27.66,0,0
66, G3,28.14,0,0
67, A3,29.51,1,1
68, A#3,31.11,0,1
69, G3,31.72,0,0
70, F3,32.02,1,0
71, D3,32.57,0,0
72, F3,32.76,0,0
73, A#3,33.17,1,0
74, A#3,33.32,0,0
75, A#3,33.43,0,0
76, A#3,33.74,0,0
77, G3,34.04,0,0
78, F3,34.37,1,0
79, D3,34.89,0,0
80, F3,35.07,0,0
81, D4,35.57,1,0
82, D4,35.71,0,0
83, D4,35.87,0,0
84, D4,36.14,0,0
85, D4,36.46,0,0
86, D4,36.75,1,0
87, C4,37.05,0,0
88, D#4,37.35,0,0
89, D4,37.51,0,0
90, A#3,37.94,0,0
91, D3,40.0,0,2
92, F3,40.57,1,0
93, D3,41.69,1,0
94, A#2,41.91,0,0
95, D3,42.34,0,0
96, F3,42.64,0,0
97, G3,42.96,1,0
98, D3,44.19,1,0
99, A#2,44.35,0,0
100, D3,44.78,0,0
101, F3,45.1,0,0
102, A3,45.4,1,0
