index,note,duration,tactus,joint
0, D#3,1.63,0,0
1, F3,2.28,0,0
2, G3,2.51,1,0
3, D#3,2.95,0,0
4, G3,3.42,1,0
5, D#3,3.87,0,0
6, G3,4.31,1,0
7, F3,5.22,1,0
8, G3,5.83,0,0
9, G#3,6.04,1,0
10, G#3,6.24,0,0
11, G3,6.45,0,0
12, F3,6.66,0,0
13, G#3,6.89,1,0
14, G3,8.7,1,1
15, G#3,9.37,0,0
16, A#3,9.6,1,0
17, G3,10.26,0,0
18, A#3,10.49,1,0
19, G3,10.94,0,0
20, A#3,11.4,1,0
21, G#3,12.33,1,0
22, A#3,12.98,0,0
23, C4,13.19,1,0
24, C4,13.38,0,0
25, A#3,13.59,0,0
26, G#3,13.8,0,0
27, C4,14.03,1,0
28, A#3,15.78,1,1
29, D#3,16.42,0,0
30, F3,16.64,1,0
31, G3,16.84,0,0
32, G#3,17.04,0,0
33, A#3,17.24,0,0
34, C4,17.5,1,0
35, C4,19.1,1,1
36, F3,19.74,0,0
37, G3,19.95,1,0
38, A3,20.16,0,0
39, A#3,20.37,0,0
40, C4,20.57,0,0
41, D4,20.83,1,0
42, D4,22.5,1,1
43, G3,23.13,0,0
44, A3,23.33,1,0
45, B3,23.54,0,0
46, C4,23.75,0,0
47, D4,23.96,0,0
48, D#4,24.23,1,0
49, D4,25.51,0,1
50, C4,25.69,0,0
51, C4,25.94,1,0
52, G#3,26.37,0,0
53, D4,26.83,1,0
54, A#3,27.28,0,0
55, D#4,27.77,1,0
56, D#3,29.73,1,1
57, F3,30.44,0,0
58, G3,30.7,1,0
59, D#3,31.37,0,0
60, G3,31.6,1,0
61, D#3,32.06,0,0
62, G3,32.52,1,0
63, F3,33.5,1,0
64, G3,34.15,0,0
65, G#3,34.38,1,0
66, G#3,34.56,0,0
67, G3,34.79,0,0
68, F3,34.99,0,0
69, G#3,35.23,1,0
70, G3,36.94,1,1
71, G#3,37.66,0,0
72, A#3,37.86,1,0
73, G3,38.61,0,0
74, A#3,38.82,1,0
75, G3,39.29,0,0
76, A#3,39.77,1,0
77, G#3,40.69,1,0
78, A#3,41.36,0,0
79, C4,41.57,1,0
80, C4,41.77,0,0
81, A#3,41.98,0,0
82, G#3,42.18,0,0
83, C4,42.45,1,0
84, A#3,44.17,1,1
85, D#3,44.84,0,0
86, F3,45.06,1,0
87, G3,45.27,0,0
88, G#3,45.49,0,0
89, A#3,45.68,0,0
90, C4,45.93,1,0
91, C4,47.6,1,1
92, F3,48.26,0,0
93, G3,48.47,1,0
94, A3,48.67,0,0
95, A#3,48.91,0,0
96, C4,49.1,0,0
97, D4,49.34,1,0
98, D4,50.99,1,1
99, G3,51.63,0,0
100, A3,51.83,1,0
101, B3,52.03,0,0
102, C4,52.24,0,0
103, D4,52.45,0,0
104, D#4,52.71,1,0
105, D4,54.05,0,1
106, C4,54.26,0,0
107, C4,54.51,1,0
108, G#3,54.95,0,0
109, D4,55.39,1,0
110, A#3,55.84,0,0
111, D#4,56.32,1,0
112, D#3,58.35,0,2
113, F3,58.57,0,0
114, G3,58.78,0,0
115, G#3,59.01,1,0
116, A#3,59.2,0,0
117, C4,59.41,0,0
118, D4,59.63,0,0
119, D#4,59.89,1,0
