index, note, duration, tactus, joint
0, F2,1.73,0,0
1, F2,2.65,1,0
2, D2,4.18,0,0
3, F2,4.75,0,0
4, C#3,5.27,0,0
5, C3,5.82,0,0
6, A#2,6.0,1,0
7, G#2,7.98,0,0
8, G2,8.97,1,0
9, F2,10.5,0,0
10, D#2,11.03,0,0
11, A#1,11.55,0,0
12, D2,12.12,1,0
13, C2,13.97,0,0
14, F2,15.01,1,0
15, D2,16.48,0,0
16, C2,16.95,0,0
17, A#1,17.43,0,0
18, G2,17.89,1,0
19, D#2,19.29,0,0
20, D2,19.78,0,0
21, C2,20.28,0,0
22, C2,20.77,1,0
23, F2,23.26,1,0
24, F2,25.2,0,0
25, F2,26.16,1,0
26, D2,27.62,0,0
27, F2,28.12,0,0
28, D3,28.64,0,0
29, D3,29.14,1,0
30, C3,30.87,0,0
31, D3,31.34,0,0
32, C3,31.82,1,0
33, A#2,33.23,0,0
34, A2,33.72,0,0
35, G2,34.24,0,0
36, C3,34.77,1,0
37, C3,38.9,0,1
38, D#3,39.97,1,0
39, D3,41.4,0,0
40, C3,41.91,0,0
41, G2,42.4,0,0
42, A#2,42.88,1,0
43, A2,44.6,0,0
44, D3,45.72,1,0
45, C3,47.15,0,0
46, A#2,47.68,0,0
47, F2,48.12,0,0
48, A2,48.63,1,0
49, G2,50.28,0,0
50, G2,51.19,1,0
51, F2,52.55,0,0
52, A2,53.06,0,0
53, A#2,53.53,0,0
54, C3,54.04,1,0
55, C3,55.31,0,0
56, A#2,55.79,0,0
57, C3,56.24,0,0
58, D3,56.76,1,0
59, F2,58.67,0,0
60, D3,59.55,1,0
61, C3,61.14,0,0
62, D3,61.61,0,0
63, C3,62.05,1,0
64, B2,63.27,0,0
65, G#2,63.73,0,0
66, G2,64.18,0,0
67, D#3,64.7,1,0
68, D3,66.3,0,0
69, D#3,66.74,0,0
70, D3,67.2,1,0
71, C#3,68.48,0,0
72, A#2,68.97,0,0
73, A2,69.46,0,0
74, F3,69.99,1,0
75, F#3,71.75,0,0
76, G3,72.75,1,0
77, D3,74.16,0,0
78, D#3,74.63,0,0
79, F3,75.08,0,0
80, F3,75.67,1,0
81, D#3,77.48,0,0
82, D3,78.4,1,0
83, A2,79.75,0,0
84, A#2,80.21,0,0
85, C3,80.7,0,0
86, C3,81.19,1,0
87, A#2,82.89,0,0
88, A2,83.82,1,0
89, G2,85.18,0,0
90, F#2,85.63,0,0
91, G2,86.08,0,0
92, C#3,86.61,1,0
93, A#2,86.83,0,0
94, A2,90.44,0,1
95, G2,91.44,1,0
96, F3,94.43,1,0
97, G3,94.88,0,0
98, D3,96.04,0,0
99, D#3,96.53,0,0
100, F3,96.97,0,0
101, F3,97.44,1,0
102, D#3,98.82,0,0
103, F3,99.28,0,0
104, G3,99.78,0,0
105, A3,100.26,1,0
106, E3,101.54,0,0
107, F3,101.99,0,0
108, G3,102.44,0,0
109, G3,102.93,1,0
110, F3,104.24,0,0
111, G3,104.7,0,0
112, F3,105.22,0,0
113, A#3,105.73,1,0
114, D3,107.16,0,0
115, A3,107.66,0,0
116, G3,108.46,0,0
117, G3,108.71,1,0
118, F3,110.08,0,0
119, E3,110.54,0,0
120, F3,110.99,0,0
121, G#3,111.47,1,0
122, D3,112.81,0,0
123, G3,113.31,0,0
124, F3,114.11,0,0
125, F3,114.38,1,0
126, D#3,115.75,0,0
127, D3,116.2,0,0
128, C3,116.74,0,0
129, C3,117.12,1,0
130, A#2,118.43,0,0
131, A2,118.89,0,0
132, G2,119.32,0,0
133, G2,119.78,1,0
134, F2,121.05,0,0
135, E2,121.52,0,0
136, F2,122.02,0,0
137, D3,122.52,1,0
138, G2,123.8,0,0
139, A2,124.28,0,0
140, A#2,124.7,0,0
141, C3,125.15,1,0
142, D3,126.93,0,0
143, A#2,127.94,1,0
